s_qy,u_H,s_kl,loss,u_kl,step,u_py,u_lpx,u_acc,s_H,epoch,s_py,s_acc,s_lpx
-0.12549881637096405,0.13091741502285004,5.012564659118652,20.379356384277344,7.110716342926025,85149,-2.3025851249694824,-25.172080993652344,0.9599605798721313,0.13386929035186768,425,-2.3025851249694824,0.9666364192962646,-13.380492210388184
-0.12362976372241974,0.13025718927383423,4.982077598571777,20.365476608276367,7.114499092102051,85199,-2.3025851249694824,-25.210607528686523,0.9590518474578857,0.13261441886425018,425,-2.3025851249694824,0.9657900929450989,-13.293213844299316
-0.12531758844852448,0.13014289736747742,4.979704856872559,20.36649513244629,7.101789951324463,85249,-2.3025851249694824,-25.210168838500977,0.9588940143585205,0.13418985903263092,426,-2.3025851249694824,0.9629571437835693,-13.315515518188477
-0.12784893810749054,0.1301054209470749,4.9843621253967285,20.374637603759766,7.112110614776611,85299,-2.3025851249694824,-25.197622299194336,0.9608832597732544,0.12920792400836945,426,-2.3025851249694824,0.9667301774024963,-13.307873725891113
-0.1157805472612381,0.1308136135339737,4.982387065887451,20.356164932250977,7.110494136810303,85349,-2.3025851249694824,-25.179838180541992,0.9586707353591919,0.1253960281610489,426,-2.3025851249694824,0.9682883620262146,-13.25772762298584
-0.13523657619953156,0.13169950246810913,5.005465984344482,20.368778228759766,7.121673583984375,85399,-2.3025851249694824,-25.14833641052246,0.9591283202171326,0.1343463510274887,426,-2.3025851249694824,0.9614420533180237,-13.280525207519531
-0.14037826657295227,0.13075406849384308,5.005173683166504,20.377655029296875,7.104334354400635,85449,-2.3025851249694824,-25.16453742980957,0.9597142338752747,0.13875150680541992,427,-2.3025851249694824,0.961784303188324,-13.321016311645508
-0.13445422053337097,0.13162416219711304,4.995257377624512,20.362483978271484,7.090343952178955,85499,-2.3025851249694824,-25.205570220947266,0.9584571123123169,0.13500942289829254,427,-2.3025851249694824,0.9624159336090088,-13.351824760437012
-0.12548023462295532,0.13045033812522888,4.96444034576416,20.345478057861328,7.084927558898926,85549,-2.3025851249694824,-25.224401473999023,0.960331380367279,0.13284176588058472,427,-2.3025851249694824,0.9640952348709106,-13.320977210998535
-0.12632840871810913,0.13018962740898132,4.959099769592285,20.359691619873047,7.09351110458374,85599,-2.3025851249694824,-25.239662170410156,0.9606533646583557,0.13459104299545288,427,-2.3025851249694824,0.9634822010993958,-13.368917465209961
-0.1277673840522766,0.129440575838089,4.985780239105225,20.355310440063477,7.10348653793335,85649,-2.3025851249694824,-25.207439422607422,0.9601249098777771,0.13595083355903625,428,-2.3025851249694824,0.9658336043357849,-13.28901481628418
-0.12474066019058228,0.12950702011585236,4.960454940795898,20.377084732055664,7.114087104797363,85699,-2.3025851249694824,-25.153169631958008,0.9591447114944458,0.13815836608409882,428,-2.3025851249694824,0.9641473889350891,-13.339746475219727
-0.13519644737243652,0.13171648979187012,4.99141263961792,20.365550994873047,7.131023406982422,85749,-2.3025851249694824,-25.134672164916992,0.9590442776679993,0.13268451392650604,428,-2.3025851249694824,0.961467444896698,-13.25833511352539
-0.12473080307245255,0.13113495707511902,5.039931297302246,20.376544952392578,7.153010845184326,85799,-2.3025851249694824,-25.138174057006836,0.9600475430488586,0.13559070229530334,428,-2.3025851249694824,0.9627685546875,-13.312650680541992
-0.11301247775554657,0.13143523037433624,4.992157459259033,20.35893440246582,7.146867275238037,85849,-2.3025851249694824,-25.218669891357422,0.9591494202613831,0.1391240656375885,429,-2.3025851249694824,0.9669080972671509,-13.325172424316406
-0.10843528807163239,0.1320766657590866,5.008596897125244,20.37936782836914,7.133946418762207,85899,-2.3025851249694824,-25.179584503173828,0.9594339728355408,0.13387538492679596,429,-2.3025851249694824,0.9684953093528748,-13.285346031188965
-0.12009549140930176,0.13101467490196228,5.013598918914795,20.37837028503418,7.106953144073486,85949,-2.3025851249694824,-25.183195114135742,0.9604026079177856,0.13326653838157654,429,-2.3025851249694824,0.968608021736145,-13.290992736816406
-0.1380430907011032,0.13002899289131165,4.962302207946777,20.366256713867188,7.08276891708374,85999,-2.3025851249694824,-25.216197967529297,0.9607030749320984,0.13521146774291992,429,-2.3025851249694824,0.9612756371498108,-13.357388496398926
-0.12602810561656952,0.13051201403141022,4.9656782150268555,20.37488555908203,7.0868916511535645,86049,-2.3025851249694824,-25.193742752075195,0.9605780839920044,0.13140161335468292,430,-2.3025851249694824,0.9621984958648682,-13.364256858825684
-0.1308363527059555,0.1311010718345642,4.960860252380371,20.377517700195312,7.10559606552124,86099,-2.3025851249694824,-25.19756317138672,0.9604318141937256,0.1388133019208908,430,-2.3025851249694824,0.9642106890678406,-13.310273170471191
-0.13082526624202728,0.13059912621974945,4.956990718841553,20.3668212890625,7.103480815887451,86149,-2.3025851249694824,-25.134864807128906,0.9602052569389343,0.14135625958442688,430,-2.3025851249694824,0.9634325504302979,-13.366539001464844
-0.1311669945716858,0.12966981530189514,5.005002975463867,20.368335723876953,7.145070552825928,86199,-2.3025851249694824,-25.157333374023438,0.9591923356056213,0.13501106202602386,430,-2.3025851249694824,0.9642354249954224,-13.33167839050293
-0.142974391579628,0.13067355751991272,5.015162944793701,20.388671875,7.137795448303223,86249,-2.3025851249694824,-25.102449417114258,0.9590365886688232,0.1351030319929123,431,-2.3025851249694824,0.9621573090553284,-13.373838424682617
-0.12893877923488617,0.13046161830425262,5.016010761260986,20.366724014282227,7.138558387756348,86299,-2.3025851249694824,-25.115005493164062,0.9582324028015137,0.13197365403175354,431,-2.3025851249694824,0.9622147679328918,-13.313202857971191
-0.12385214865207672,0.12986551225185394,4.992201328277588,20.369468688964844,7.146781921386719,86349,-2.3025851249694824,-25.16737937927246,0.9578897953033447,0.1352694034576416,431,-2.3025851249694824,0.9634336829185486,-13.378302574157715
-0.10911016911268234,0.1296072006225586,5.023435592651367,20.387819290161133,7.145798683166504,86399,-2.3025851249694824,-25.1457462310791,0.9593158960342407,0.1338806003332138,431,-2.3025851249694824,0.9699073433876038,-13.380090713500977
-0.1266186684370041,0.13026954233646393,5.047266483306885,20.377464294433594,7.145227432250977,86449,-2.3025851249694824,-25.200960159301758,0.9587901830673218,0.1338794082403183,432,-2.3025851249694824,0.9658061861991882,-13.38361644744873
-0.11258991807699203,0.12972645461559296,5.050475597381592,20.351863861083984,7.1531500816345215,86499,-2.3025851249694824,-25.17368507385254,0.9590259790420532,0.13331502676010132,432,-2.3025851249694824,0.9700720310211182,-13.264036178588867
-0.12257599830627441,0.13027481734752655,5.027160167694092,20.369609832763672,7.177335262298584,86549,-2.3025851249694824,-25.149608612060547,0.958030641078949,0.13499131798744202,432,-2.3025851249694824,0.9663461446762085,-13.312138557434082
-0.12536990642547607,0.12979678809642792,5.0063700675964355,20.355022430419922,7.159523963928223,86599,-2.3025851249694824,-25.108837127685547,0.958427369594574,0.1300911009311676,432,-2.3025851249694824,0.9664366841316223,-13.289955139160156
-0.10939917713403702,0.12937669456005096,5.012914180755615,20.374164581298828,7.156427383422852,86649,-2.3025851249694824,-25.152917861938477,0.9584445357322693,0.13353194296360016,433,-2.3025851249694824,0.9688286185264587,-13.318005561828613
-0.11158997565507889,0.12929695844650269,4.987371444702148,20.357559204101562,7.138368606567383,86699,-2.3025851249694824,-25.21382713317871,0.9582982063293457,0.13016147911548615,433,-2.3025851249694824,0.9686937928199768,-13.268320083618164
-0.1252523511648178,0.12755121290683746,5.026003837585449,20.363929748535156,7.135231971740723,86749,-2.3025851249694824,-25.187959671020508,0.9583326578140259,0.13144159317016602,433,-2.3025851249694824,0.9634642004966736,-13.321647644042969
-0.1385931670665741,0.12820729613304138,4.982925891876221,20.35943603515625,7.123562335968018,86799,-2.3025851249694824,-25.19194221496582,0.9592491984367371,0.13043302297592163,433,-2.3025851249694824,0.9575738906860352,-13.345863342285156
-0.13531117141246796,0.1295013129711151,5.007626056671143,20.3690128326416,7.134113788604736,86849,-2.3025851249694824,-25.114242553710938,0.9588703513145447,0.12528608739376068,434,-2.3025851249694824,0.9605081677436829,-13.390953063964844
-0.12969490885734558,0.12880939245224,4.955162048339844,20.363649368286133,7.1209282875061035,86899,-2.3025851249694824,-25.131755828857422,0.9594930410385132,0.12858249247074127,434,-2.3025851249694824,0.961866557598114,-13.424046516418457
-0.1369481086730957,0.1287056803703308,4.987453937530518,20.37152099609375,7.119231700897217,86949,-2.3025851249694824,-25.079769134521484,0.9591134786605835,0.13295456767082214,434,-2.3025851249694824,0.9580054879188538,-13.423256874084473
-0.12271624803543091,0.1284354031085968,5.001936912536621,20.359331130981445,7.1311354637146,86999,-2.3025851249694824,-25.156269073486328,0.9602434635162354,0.13253271579742432,434,-2.3025851249694824,0.9637751579284668,-13.356893539428711
-0.12127036601305008,0.13050073385238647,5.023025989532471,20.353923797607422,7.128951549530029,87049,-2.3025851249694824,-25.147756576538086,0.9598169922828674,0.13761380314826965,435,-2.3025851249694824,0.9639325141906738,-13.320308685302734
-0.1175907775759697,0.1297052949666977,5.0191802978515625,20.366395950317383,7.129003524780273,87099,-2.3025851249694824,-25.159263610839844,0.9602330327033997,0.13677506148815155,435,-2.3025851249694824,0.9651699066162109,-13.310275077819824
-0.1184392049908638,0.13085618615150452,4.97280216217041,20.3891544342041,7.129266262054443,87149,-2.3025851249694824,-25.174312591552734,0.9591723680496216,0.13781532645225525,435,-2.3025851249694824,0.9676932692527771,-13.349630355834961
-0.12839525938034058,0.12950876355171204,4.963978290557861,20.38233757019043,7.122512340545654,87199,-2.3025851249694824,-25.197372436523438,0.9603725671768188,0.1313767284154892,435,-2.3025851249694824,0.9653617143630981,-13.30744457244873
-0.1290724128484726,0.13055762648582458,4.9886555671691895,20.396936416625977,7.138692378997803,87249,-2.3025851249694824,-25.168241500854492,0.9594953656196594,0.13711200654506683,436,-2.3025851249694824,0.961065948009491,-13.34517765045166
-0.13114523887634277,0.131588414311409,4.948614597320557,20.398386001586914,7.127094745635986,87299,-2.3025851249694824,-25.13397789001465,0.9576705098152161,0.13518093526363373,436,-2.3025851249694824,0.9626774191856384,-13.409854888916016
-0.12119374424219131,0.13058821856975555,4.980215549468994,20.37134552001953,7.146210670471191,87349,-2.3025851249694824,-25.1320743560791,0.959902822971344,0.13048870861530304,436,-2.3025851249694824,0.9629725813865662,-13.278668403625488
-0.1340113878250122,0.1295555830001831,5.059544086456299,20.375564575195312,7.1498332023620605,87399,-2.3025851249694824,-25.13161849975586,0.9599506855010986,0.13074170053005219,436,-2.3025851249694824,0.9599244594573975,-13.319812774658203
-0.13584107160568237,0.12911871075630188,5.015652656555176,20.35874366760254,7.145168781280518,87449,-2.3025851249694824,-25.15154457092285,0.9600890278816223,0.1295829862356186,437,-2.3025851249694824,0.9611055254936218,-13.303662300109863
-0.13519024848937988,0.1298179030418396,5.007391452789307,20.374248504638672,7.14277982711792,87499,-2.3025851249694824,-25.108333587646484,0.9599112272262573,0.13143980503082275,437,-2.3025851249694824,0.959412693977356,-13.268349647521973
-0.12835776805877686,0.12997591495513916,5.014510154724121,20.37108612060547,7.147938251495361,87549,-2.3025851249694824,-25.15241813659668,0.9590429663658142,0.13654866814613342,437,-2.3025851249694824,0.9610264301300049,-13.247827529907227
-0.11576411873102188,0.12989690899848938,4.97403621673584,20.369850158691406,7.136023998260498,87599,-2.3025851249694824,-25.139530181884766,0.959620475769043,0.1336096078157425,437,-2.3025851249694824,0.9691072702407837,-13.270360946655273
-0.11963124573230743,0.1293625831604004,4.987429141998291,20.37236213684082,7.140720844268799,87649,-2.3025851249694824,-25.14707374572754,0.9594141244888306,0.12816694378852844,438,-2.3025851249694824,0.9685516953468323,-13.239411354064941
-0.12098611146211624,0.13063310086727142,4.985598564147949,20.388742446899414,7.144477844238281,87699,-2.3025851249694824,-25.078950881958008,0.9588943719863892,0.13120202720165253,438,-2.3025851249694824,0.9675365090370178,-13.233348846435547
-0.1317746490240097,0.1295813024044037,4.978245258331299,20.396074295043945,7.1465582847595215,87749,-2.3025851249694824,-25.08928871154785,0.9604296684265137,0.13823334872722626,438,-2.3025851249694824,0.9647470116615295,-13.3666410446167
-0.11504102498292923,0.12964065372943878,5.027760028839111,20.36562156677246,7.156942367553711,87799,-2.3025851249694824,-25.151615142822266,0.95970618724823,0.13144221901893616,438,-2.3025851249694824,0.9682630896568298,-13.244477272033691
-0.12233483791351318,0.1300722062587738,5.068056583404541,20.35529327392578,7.191715240478516,87849,-2.3025851249694824,-25.167613983154297,0.9604460000991821,0.13284878432750702,439,-2.3025851249694824,0.9667196273803711,-13.172639846801758
-0.12929964065551758,0.13050885498523712,5.030463695526123,20.36725425720215,7.196494102478027,87899,-2.3025851249694824,-25.125314712524414,0.9606653451919556,0.13737161457538605,439,-2.3025851249694824,0.9668611884117126,-13.288788795471191
-0.1214919462800026,0.1306687742471695,4.996208190917969,20.369426727294922,7.167640209197998,87949,-2.3025851249694824,-25.187419891357422,0.9604905247688293,0.1277083307504654,439,-2.3025851249694824,0.9690150618553162,-13.342799186706543
-0.11947309225797653,0.1300022453069687,5.01823091506958,20.37470054626465,7.170772075653076,87999,-2.3025851249694824,-25.181968688964844,0.9593780040740967,0.13215085864067078,439,-2.3025851249694824,0.9655815362930298,-13.346487045288086
-0.13565178215503693,0.13045015931129456,5.026580810546875,20.36016845703125,7.166935920715332,88049,-2.3025851249694824,-25.197607040405273,0.958732545375824,0.1356191486120224,440,-2.3025851249694824,0.9622039794921875,-13.418697357177734
-0.12018037587404251,0.13093037903308868,5.055388927459717,20.373952865600586,7.154850959777832,88099,-2.3025851249694824,-25.197397232055664,0.9586941599845886,0.13402757048606873,440,-2.3025851249694824,0.9657237529754639,-13.401717185974121
-0.11212676018476486,0.13039623200893402,5.001935958862305,20.35175323486328,7.163952827453613,88149,-2.3025851249694824,-25.140727996826172,0.9581371545791626,0.13270510733127594,440,-2.3025851249694824,0.9661242961883545,-13.276948928833008
-0.11922147125005722,0.13127605617046356,5.006557464599609,20.35442543029785,7.138668060302734,88199,-2.3025851249694824,-25.137916564941406,0.9579342007637024,0.13647539913654327,440,-2.3025851249694824,0.9652576446533203,-13.298508644104004
-0.12290313839912415,0.13043777644634247,5.04781436920166,20.348634719848633,7.1376566886901855,88249,-2.3025851249694824,-25.185253143310547,0.9590185284614563,0.13481102883815765,441,-2.3025851249694824,0.9630553126335144,-13.304911613464355
-0.11861936748027802,0.1304573118686676,5.020636081695557,20.363325119018555,7.128408432006836,88299,-2.3025851249694824,-25.105518341064453,0.9593787789344788,0.1313084214925766,441,-2.3025851249694824,0.966600239276886,-13.313669204711914
-0.12361498922109604,0.12872575223445892,5.005687713623047,20.36556625366211,7.12552547454834,88349,-2.3025851249694824,-25.140180587768555,0.960108757019043,0.13021904230117798,441,-2.3025851249694824,0.9654667973518372,-13.345903396606445
-0.11174387484788895,0.13054504990577698,5.012147426605225,20.367050170898438,7.161172866821289,88399,-2.3025851249694824,-25.130338668823242,0.9598135948181152,0.1312817931175232,441,-2.3025851249694824,0.9668710827827454,-13.252480506896973
-0.10905320942401886,0.12967225909233093,5.037343978881836,20.370574951171875,7.20021915435791,88449,-2.3025851249694824,-25.153575897216797,0.9587699174880981,0.13561156392097473,442,-2.3025851249694824,0.9660664200782776,-13.306999206542969
-0.12005512416362762,0.12993840873241425,5.025380611419678,20.36919403076172,7.187955379486084,88499,-2.3025851249694824,-25.17133331298828,0.9582960605621338,0.12917141616344452,442,-2.3025851249694824,0.9628667235374451,-13.251049995422363
-0.12011177092790604,0.12945017218589783,5.044858932495117,20.383665084838867,7.184138298034668,88549,-2.3025851249694824,-25.134931564331055,0.9596885442733765,0.1331031322479248,442,-2.3025851249694824,0.9613175392150879,-13.298872947692871
-0.12185634672641754,0.12860962748527527,5.035557746887207,20.366710662841797,7.1739606857299805,88599,-2.3025851249694824,-25.187938690185547,0.9600649476051331,0.13153760135173798,442,-2.3025851249694824,0.963623583316803,-13.335160255432129
-0.12930254638195038,0.12882910668849945,5.0561604499816895,20.37248420715332,7.167050838470459,88649,-2.3025851249694824,-25.153196334838867,0.9599930644035339,0.13358792662620544,443,-2.3025851249694824,0.9617063999176025,-13.368569374084473
-0.1183466911315918,0.12789355218410492,5.045158386230469,20.340105056762695,7.181025505065918,88699,-2.3025851249694824,-25.176769256591797,0.9593039751052856,0.12837247550487518,443,-2.3025851249694824,0.9636346101760864,-13.268627166748047
-0.112647145986557,0.1284576952457428,5.013023853302002,20.361827850341797,7.1789164543151855,88749,-2.3025851249694824,-25.14354133605957,0.9590246081352234,0.1283866912126541,443,-2.3025851249694824,0.9649896621704102,-13.224395751953125
-0.12607553601264954,0.12799546122550964,5.0137763023376465,20.350961685180664,7.17483377456665,88799,-2.3025851249694824,-25.162839889526367,0.9595546722412109,0.13466952741146088,443,-2.3025851249694824,0.9602414965629578,-13.226863861083984
-0.12051651626825333,0.12815746665000916,5.000979423522949,20.352264404296875,7.16459321975708,88849,-2.3025851249694824,-25.17587661743164,0.9587871432304382,0.13469766080379486,444,-2.3025851249694824,0.963066577911377,-13.156957626342773
-0.13118700683116913,0.12810705602169037,5.003782749176025,20.357070922851562,7.15521240234375,88899,-2.3025851249694824,-25.192543029785156,0.9588679075241089,0.1358017921447754,444,-2.3025851249694824,0.9632630348205566,-13.222305297851562
-0.1364590972661972,0.1292039453983307,5.009483337402344,20.382863998413086,7.174333095550537,88949,-2.3025851249694824,-25.17563247680664,0.9589447379112244,0.13170386850833893,444,-2.3025851249694824,0.963753879070282,-13.35563850402832
-0.12450464814901352,0.12852899730205536,5.041651248931885,20.350208282470703,7.148974895477295,88999,-2.3025851249694824,-25.15031623840332,0.9601832032203674,0.13281334936618805,444,-2.3025851249694824,0.9662885069847107,-13.293147087097168
-0.13425350189208984,0.1289842128753662,5.054793357849121,20.372793197631836,7.157620906829834,89049,-2.3025851249694824,-25.177772521972656,0.9596784710884094,0.13451869785785675,445,-2.3025851249694824,0.9648033976554871,-13.323465347290039
-0.12181693315505981,0.12887175381183624,5.057760238647461,20.366466522216797,7.169415473937988,89099,-2.3025851249694824,-25.172475814819336,0.9588726758956909,0.12944531440734863,445,-2.3025851249694824,0.965630829334259,-13.290203094482422
-0.130402609705925,0.13100677728652954,5.056295871734619,20.376821517944336,7.19038200378418,89149,-2.3025851249694824,-25.116737365722656,0.9581012725830078,0.13377602398395538,445,-2.3025851249694824,0.9628912210464478,-13.289902687072754
-0.11578501760959625,0.1292785406112671,5.021358013153076,20.373458862304688,7.16910457611084,89199,-2.3025851249694824,-25.154890060424805,0.9592128396034241,0.13163505494594574,445,-2.3025851249694824,0.9643383622169495,-13.256244659423828
-0.11773914843797684,0.12950515747070312,5.023525238037109,20.355436325073242,7.164957046508789,89249,-2.3025851249694824,-25.132596969604492,0.9592106342315674,0.13361431658267975,446,-2.3025851249694824,0.9624118208885193,-13.298948287963867
-0.11952243745326996,0.12943020462989807,5.0402350425720215,20.35170555114746,7.1613898277282715,89299,-2.3025851249694824,-25.134693145751953,0.959399402141571,0.1335633397102356,446,-2.3025851249694824,0.9614706635475159,-13.289237976074219
-0.11789901554584503,0.1289886236190796,5.013554573059082,20.370912551879883,7.167272567749023,89349,-2.3025851249694824,-25.13665771484375,0.9583918452262878,0.12906475365161896,446,-2.3025851249694824,0.9635571241378784,-13.331180572509766
-0.12003707140684128,0.12758509814739227,5.006064414978027,20.379928588867188,7.183617115020752,89399,-2.3025851249694824,-25.181100845336914,0.9590567946434021,0.13200674951076508,446,-2.3025851249694824,0.9644415378570557,-13.300093650817871
-0.12455334514379501,0.1278548240661621,5.044798374176025,20.383892059326172,7.18705940246582,89449,-2.3025851249694824,-25.22981834411621,0.9590982794761658,0.13421133160591125,447,-2.3025851249694824,0.9627931118011475,-13.294815063476562
-0.12319152057170868,0.12874552607536316,5.006056785583496,20.36582374572754,7.2025556564331055,89499,-2.3025851249694824,-25.179813385009766,0.9588130712509155,0.13411343097686768,447,-2.3025851249694824,0.9650188684463501,-13.25485610961914
-0.11456884443759918,0.1282581090927124,5.023322105407715,20.377140045166016,7.200279712677002,89549,-2.3025851249694824,-25.202180862426758,0.9598541855812073,0.13254697620868683,447,-2.3025851249694824,0.9670882225036621,-13.359940528869629
-0.12791942059993744,0.12892276048660278,5.03532600402832,20.35639762878418,7.201347351074219,89599,-2.3025851249694824,-25.165672302246094,0.9597228765487671,0.12966082990169525,447,-2.3025851249694824,0.9658899307250977,-13.299872398376465
-0.12016349285840988,0.12954796850681305,5.005777359008789,20.353172302246094,7.203973770141602,89649,-2.3025851249694824,-25.172298431396484,0.9599029421806335,0.13048814237117767,448,-2.3025851249694824,0.9663904309272766,-13.262911796569824
-0.12589196860790253,0.12908031046390533,5.031002044677734,20.35505485534668,7.193686485290527,89699,-2.3025851249694824,-25.202978134155273,0.9597399830818176,0.13067348301410675,448,-2.3025851249694824,0.9639253616333008,-13.258745193481445
-0.12728054821491241,0.12983550131320953,5.053649425506592,20.347736358642578,7.191189289093018,89749,-2.3025851249694824,-25.16962432861328,0.9584546089172363,0.1279798001050949,448,-2.3025851249694824,0.9652893543243408,-13.291826248168945
-0.1306130737066269,0.1289808452129364,5.048759460449219,20.354446411132812,7.194875240325928,89799,-2.3025851249694824,-25.198095321655273,0.9580278992652893,0.1286030113697052,448,-2.3025851249694824,0.9645821452140808,-13.259561538696289
-0.12334246933460236,0.12883830070495605,5.06714391708374,20.34872055053711,7.199897289276123,89849,-2.3025851249694824,-25.17694091796875,0.9589483737945557,0.13175632059574127,449,-2.3025851249694824,0.965080201625824,-13.258769989013672
-0.1200561597943306,0.12945468723773956,5.052972793579102,20.352649688720703,7.209947109222412,89899,-2.3025851249694824,-25.163454055786133,0.9595787525177002,0.1320287585258484,449,-2.3025851249694824,0.9634751081466675,-13.24338150024414
-0.1326543092727661,0.12900111079216003,5.063455581665039,20.363767623901367,7.204408645629883,89949,-2.3025851249694824,-25.131576538085938,0.9587883353233337,0.13727138936519623,449,-2.3025851249694824,0.962856113910675,-13.324148178100586
-0.13412360846996307,0.12746816873550415,5.0340070724487305,20.359848022460938,7.204595565795898,89999,-2.3025851249694824,-25.155744552612305,0.9601565003395081,0.13448143005371094,449,-2.3025851249694824,0.9620577096939087,-13.316092491149902
-0.12655013799667358,0.12851104140281677,5.071401596069336,20.347869873046875,7.225461483001709,90049,-2.3025851249694824,-25.1825008392334,0.9593199491500854,0.13422752916812897,450,-2.3025851249694824,0.9641090035438538,-13.281062126159668
-0.1280040442943573,0.12862539291381836,5.068902492523193,20.36043930053711,7.215754508972168,90099,-2.3025851249694824,-25.16660499572754,0.958105742931366,0.12887713313102722,450,-2.3025851249694824,0.9651760458946228,-13.305991172790527
-0.12465167045593262,0.12733513116836548,5.059609889984131,20.335174560546875,7.22042179107666,90149,-2.3025851249694824,-25.15006446838379,0.9598789811134338,0.1284993439912796,450,-2.3025851249694824,0.9684156179428101,-13.218106269836426
-0.1237793043255806,0.1277390718460083,5.045097351074219,20.33928871154785,7.207005023956299,90199,-2.3025851249694824,-25.150278091430664,0.961176335811615,0.1269063651561737,450,-2.3025851249694824,0.9672580361366272,-13.14686393737793
-0.11307470500469208,0.12812145054340363,5.049200057983398,20.321706771850586,7.222618579864502,90249,-2.3025851249694824,-25.164058685302734,0.9607721567153931,0.13002513349056244,451,-2.3025851249694824,0.9701053500175476,-13.172776222229004
-0.12739887833595276,0.12719424068927765,5.044898986816406,20.33502197265625,7.2196173667907715,90299,-2.3025851249694824,-25.143320083618164,0.9612913131713867,0.13414058089256287,451,-2.3025851249694824,0.9651719927787781,-13.1463623046875
-0.12185238301753998,0.1265643835067749,5.076270580291748,20.33866310119629,7.215184688568115,90349,-2.3025851249694824,-25.206762313842773,0.9606019258499146,0.13361172378063202,451,-2.3025851249694824,0.9667971730232239,-13.135881423950195
-0.12417378276586533,0.1283031702041626,5.057707786560059,20.369216918945312,7.223061561584473,90399,-2.3025851249694824,-25.169776916503906,0.9591001868247986,0.13251222670078278,451,-2.3025851249694824,0.9671487212181091,-13.14468765258789
-0.12120050936937332,0.12880593538284302,5.051558017730713,20.35267448425293,7.2105712890625,90449,-2.3025851249694824,-25.17160415649414,0.958784818649292,0.12992404401302338,452,-2.3025851249694824,0.9647626280784607,-13.159873962402344
-0.1351304054260254,0.12695229053497314,5.050858974456787,20.35854721069336,7.208199501037598,90499,-2.3025851249694824,-25.171850204467773,0.9596679210662842,0.13453401625156403,452,-2.3025851249694824,0.9637048244476318,-13.267346382141113
-0.11874271929264069,0.12927697598934174,5.0405449867248535,20.359949111938477,7.1861114501953125,90549,-2.3025851249694824,-25.16727638244629,0.9583245515823364,0.12829916179180145,452,-2.3025851249694824,0.9668412804603577,-13.303144454956055
-0.11873354017734528,0.1281171590089798,5.018896579742432,20.335607528686523,7.178716659545898,90599,-2.3025851249694824,-25.252857208251953,0.9591854810714722,0.13197290897369385,452,-2.3025851249694824,0.9673271775245667,-13.238164901733398
-0.11774487048387527,0.12795698642730713,5.056737422943115,20.331289291381836,7.185886859893799,90649,-2.3025851249694824,-25.222549438476562,0.9598325490951538,0.1284022182226181,453,-2.3025851249694824,0.9657319784164429,-13.208052635192871
-0.12346857786178589,0.1266818642616272,5.033079624176025,20.323291778564453,7.1852498054504395,90699,-2.3025851249694824,-25.242610931396484,0.9613673686981201,0.12786701321601868,453,-2.3025851249694824,0.9618857502937317,-13.25936508178711
-0.11285737156867981,0.12840276956558228,5.042695999145508,20.355873107910156,7.198540687561035,90749,-2.3025851249694824,-25.18886375427246,0.9599609375,0.12801478803157806,453,-2.3025851249694824,0.962485671043396,-13.248294830322266
-0.12070800364017487,0.12840059399604797,5.027987003326416,20.367027282714844,7.19466495513916,90799,-2.3025851249694824,-25.163312911987305,0.9596502184867859,0.13305078446865082,453,-2.3025851249694824,0.9640488028526306,-13.256587028503418
-0.11903540045022964,0.1272687017917633,5.048640251159668,20.369966506958008,7.205331325531006,90849,-2.3025851249694824,-25.161161422729492,0.9609646201133728,0.13120661675930023,454,-2.3025851249694824,0.9627135992050171,-13.290973663330078
-0.10788648575544357,0.12755829095840454,5.039857387542725,20.368955612182617,7.183516025543213,90899,-2.3025851249694824,-25.20622444152832,0.9605817198753357,0.127452552318573,454,-2.3025851249694824,0.9675494432449341,-13.215130805969238
-0.12937615811824799,0.1276431828737259,5.047044277191162,20.357999801635742,7.170383930206299,90949,-2.3025851249694824,-25.218914031982422,0.9600105285644531,0.13349047303199768,454,-2.3025851249694824,0.9645814895629883,-13.267619132995605
-0.12543106079101562,0.12837213277816772,5.014801502227783,20.34996795654297,7.168773651123047,90999,-2.3025851249694824,-25.1986083984375,0.959531307220459,0.13113269209861755,454,-2.3025851249694824,0.965040922164917,-13.251276969909668
-0.13288164138793945,0.12809361517429352,5.038169860839844,20.362241744995117,7.167291164398193,91049,-2.3025851249694824,-25.186647415161133,0.9586932063102722,0.13548117876052856,455,-2.3025851249694824,0.9639607667922974,-13.301735877990723
-0.14089655876159668,0.12759262323379517,5.05259370803833,20.346572875976562,7.169100761413574,91099,-2.3025851249694824,-25.245779037475586,0.9584798812866211,0.1359630674123764,455,-2.3025851249694824,0.9601851105690002,-13.27122688293457
-0.11978243291378021,0.1272895485162735,5.062626361846924,20.343408584594727,7.189333438873291,91149,-2.3025851249694824,-25.297391891479492,0.9587539434432983,0.13109955191612244,455,-2.3025851249694824,0.9645662903785706,-13.282143592834473
-0.12052565068006516,0.12897537648677826,5.039945602416992,20.357027053833008,7.185199737548828,91199,-2.3025851249694824,-25.25278091430664,0.9580993056297302,0.13218125700950623,455,-2.3025851249694824,0.9657158255577087,-13.216957092285156
-0.114298515021801,0.12934204936027527,4.998373508453369,20.367794036865234,7.171241283416748,91249,-2.3025851249694824,-25.185800552368164,0.9570783376693726,0.1317020058631897,456,-2.3025851249694824,0.9654967784881592,-13.222607612609863
