loss,elbo,kl,lqz,step,lpz,lpx,epoch
698.0054321289062,-698.0054321289062,39.341766357421875,-31.668346405029297,72599,-71.0101089477539,-658.6636962890625,604
698.0204467773438,-698.0204467773438,39.36695861816406,-31.646202087402344,72699,-71.0131607055664,-658.6535034179688,605
698.0999145507812,-698.0999145507812,39.376800537109375,-31.630165100097656,72799,-71.00696563720703,-658.72314453125,606
698.1701049804688,-698.1701049804688,39.402156829833984,-31.61034393310547,72899,-71.01249694824219,-658.7679443359375,607
697.85205078125,-697.85205078125,39.446617126464844,-31.566104888916016,72999,-71.01272583007812,-658.4054565429688,608
698.3126831054688,-698.3126831054688,39.44387435913086,-31.577041625976562,73099,-71.02091217041016,-658.8687744140625,609
698.309814453125,-698.309814453125,39.47776412963867,-31.533458709716797,73199,-71.01122283935547,-658.8320922851562,609
698.1806030273438,-698.1806030273438,39.49496841430664,-31.51992416381836,73299,-71.014892578125,-658.6856689453125,610
698.1283569335938,-698.1283569335938,39.51041030883789,-31.500499725341797,73399,-71.01091003417969,-658.617919921875,611
698.3603515625,-698.3603515625,39.545841217041016,-31.467905044555664,73499,-71.01374053955078,-658.8145751953125,612
698.4080810546875,-698.4080810546875,39.55027770996094,-31.45954704284668,73599,-71.00982666015625,-658.8577880859375,613
697.8117065429688,-697.8117065429688,39.594276428222656,-31.41801643371582,73699,-71.01229095458984,-658.2174682617188,614
697.9171752929688,-697.9171752929688,39.6103401184082,-31.40349578857422,73799,-71.01383972167969,-658.3068237304688,614
697.9225463867188,-697.9225463867188,39.60943603515625,-31.404088973999023,73899,-71.0135269165039,-658.3131103515625,615
698.0028686523438,-698.0028686523438,39.623443603515625,-31.391374588012695,73999,-71.01481628417969,-658.3794555664062,616
698.01611328125,-698.01611328125,39.662818908691406,-31.356462478637695,74099,-71.01927947998047,-658.353271484375,617
697.8912353515625,-697.8912353515625,39.69550323486328,-31.322120666503906,74199,-71.01762390136719,-658.1956787109375,618
697.8251342773438,-697.8251342773438,39.70648956298828,-31.309812545776367,74299,-71.01630401611328,-658.11865234375,619
698.067138671875,-698.067138671875,39.71335983276367,-31.298315048217773,74399,-71.01167297363281,-658.353759765625,619
697.9649658203125,-697.9649658203125,39.72648239135742,-31.280792236328125,74499,-71.00727081298828,-658.2384643554688,620
698.0714111328125,-698.0714111328125,39.75532150268555,-31.25998878479004,74599,-71.01531219482422,-658.3161010742188,621
697.6821899414062,-697.6821899414062,39.79786682128906,-31.216571807861328,74699,-71.01444244384766,-657.8843383789062,622
697.913818359375,-697.913818359375,39.822898864746094,-31.187328338623047,74799,-71.0102310180664,-658.0909423828125,623
697.3853149414062,-697.3853149414062,39.822486877441406,-31.17577362060547,74899,-70.99826049804688,-657.5628051757812,624
697.9163208007812,-697.9163208007812,39.85432434082031,-31.153162002563477,74999,-71.00748443603516,-658.06201171875,624
697.7612915039062,-697.7612915039062,39.86954116821289,-31.13865852355957,75099,-71.0082015991211,-657.8917236328125,625
697.6241455078125,-697.6241455078125,39.87172317504883,-31.141096115112305,75199,-71.0128173828125,-657.75244140625,626
697.788330078125,-697.788330078125,39.9033203125,-31.110429763793945,75299,-71.01374816894531,-657.885009765625,627
697.471435546875,-697.471435546875,39.92451858520508,-31.09528350830078,75399,-71.0197982788086,-657.5469360351562,628
697.8558349609375,-697.8558349609375,39.94950866699219,-31.068687438964844,75499,-71.01819610595703,-657.9063720703125,629
697.83984375,-697.83984375,39.94780731201172,-31.065929412841797,75599,-71.01373291015625,-657.8920288085938,629
697.682861328125,-697.682861328125,39.96539306640625,-31.053237915039062,75699,-71.01863098144531,-657.7174682617188,630
697.5889892578125,-697.5889892578125,40.00181198120117,-31.015073776245117,75799,-71.01688385009766,-657.587158203125,631
697.6292114257812,-697.6292114257812,40.0391960144043,-30.9807186126709,75899,-71.01991271972656,-657.5900268554688,632
697.6895141601562,-697.6895141601562,40.034358978271484,-30.984689712524414,75999,-71.01905059814453,-657.6551513671875,633
697.7190551757812,-697.7190551757812,40.049678802490234,-30.954336166381836,76099,-71.00401306152344,-657.66943359375,634
697.6832275390625,-697.6832275390625,40.06666564941406,-30.943378448486328,76199,-71.01004791259766,-657.6165771484375,634
697.7575073242188,-697.7575073242188,40.1031379699707,-30.916133880615234,76299,-71.01927185058594,-657.6543579101562,635
697.4883422851562,-697.4883422851562,40.12509536743164,-30.886241912841797,76399,-71.01133728027344,-657.3632202148438,636
697.613525390625,-697.613525390625,40.139835357666016,-30.871627807617188,76499,-71.01145935058594,-657.4736938476562,637
697.7154541015625,-697.7154541015625,40.163578033447266,-30.849353790283203,76599,-71.01293182373047,-657.5518798828125,638
697.3247680664062,-697.3247680664062,40.17586898803711,-30.83064842224121,76699,-71.00651550292969,-657.1488647460938,639
697.51025390625,-697.51025390625,40.19908905029297,-30.80886459350586,76799,-71.0079574584961,-657.3111572265625,639
697.4845581054688,-697.4845581054688,40.198848724365234,-30.807235717773438,76899,-71.0060806274414,-657.2857055664062,640
697.7198486328125,-697.7198486328125,40.223663330078125,-30.784954071044922,76999,-71.00861358642578,-657.4962158203125,641
697.4768676757812,-697.4768676757812,40.23583221435547,-30.76586151123047,77099,-71.00169372558594,-657.2410888671875,642
697.6126708984375,-697.6126708984375,40.25905990600586,-30.75271987915039,77199,-71.01177978515625,-657.3535766601562,643
697.0713500976562,-697.0713500976562,40.29574203491211,-30.709674835205078,77299,-71.00541687011719,-656.7755737304688,644
697.5057373046875,-697.5057373046875,40.2769660949707,-30.72499656677246,77399,-71.00196075439453,-657.228759765625,644
697.5004272460938,-697.5004272460938,40.30577087402344,-30.697471618652344,77499,-71.00324249267578,-657.1946411132812,645
697.6502685546875,-697.6502685546875,40.32246398925781,-30.691125869750977,77599,-71.01358795166016,-657.3277587890625,646
696.88818359375,-696.88818359375,40.35536193847656,-30.657005310058594,77699,-71.01236724853516,-656.5327758789062,647
697.4590454101562,-697.4590454101562,40.36452865600586,-30.63973617553711,77799,-71.00426483154297,-657.094482421875,648
697.766357421875,-697.766357421875,40.38290023803711,-30.62533187866211,77899,-71.00823211669922,-657.3834228515625,649
697.1892700195312,-697.1892700195312,40.39090347290039,-30.611671447753906,77999,-71.00257873535156,-656.7984008789062,649
697.407470703125,-697.407470703125,40.40222930908203,-30.608007431030273,78099,-71.01023864746094,-657.0052490234375,650
697.1359252929688,-697.1359252929688,40.42610549926758,-30.582828521728516,78199,-71.0089340209961,-656.7097778320312,651
697.2634887695312,-697.2634887695312,40.4360237121582,-30.577978134155273,78299,-71.01399993896484,-656.8274536132812,652
697.104248046875,-697.104248046875,40.45619201660156,-30.546798706054688,78399,-71.00299072265625,-656.6480712890625,653
697.3345336914062,-697.3345336914062,40.46670913696289,-30.537199020385742,78499,-71.00390625,-656.8678588867188,654
697.2479858398438,-697.2479858398438,40.49235153198242,-30.510692596435547,78599,-71.00304412841797,-656.7556762695312,654
697.1593627929688,-697.1593627929688,40.52313995361328,-30.479154586791992,78699,-71.0022964477539,-656.6361694335938,655
697.2767944335938,-697.2767944335938,40.53961944580078,-30.469383239746094,78799,-71.00900268554688,-656.7371826171875,656
697.3079833984375,-697.3079833984375,40.552284240722656,-30.453975677490234,78899,-71.00626373291016,-656.7557373046875,657
696.8558349609375,-696.8558349609375,40.58225631713867,-30.423460006713867,78999,-71.0057144165039,-656.2736206054688,658
697.05712890625,-697.05712890625,40.57405090332031,-30.432695388793945,79099,-71.00674438476562,-656.4830322265625,659
697.06884765625,-697.06884765625,40.58597946166992,-30.415496826171875,79199,-71.00148010253906,-656.4828491210938,659
696.9375610351562,-696.9375610351562,40.61547088623047,-30.388948440551758,79299,-71.0044174194336,-656.3220825195312,660
697.2120361328125,-697.2120361328125,40.61266326904297,-30.394235610961914,79399,-71.00689697265625,-656.599365234375,661
697.0781860351562,-697.0781860351562,40.630638122558594,-30.378793716430664,79499,-71.00942993164062,-656.4475708007812,662
697.0230102539062,-697.0230102539062,40.665306091308594,-30.345773696899414,79599,-71.01107788085938,-656.357666015625,663
696.9463500976562,-696.9463500976562,40.68849182128906,-30.318330764770508,79699,-71.00682067871094,-656.2578735351562,664
697.1485595703125,-697.1485595703125,40.67906951904297,-30.330778121948242,79799,-71.00984954833984,-656.469482421875,664
696.71728515625,-696.71728515625,40.70351028442383,-30.309471130371094,79899,-71.01297760009766,-656.0137939453125,665
697.1334228515625,-697.1334228515625,40.74273681640625,-30.26968765258789,79999,-71.0124282836914,-656.3906860351562,666
697.3976440429688,-697.3976440429688,40.748199462890625,-30.26540184020996,80099,-71.01360321044922,-656.6494140625,667
696.7888793945312,-696.7888793945312,40.75877380371094,-30.238142013549805,80199,-70.99691772460938,-656.0300903320312,668
697.1660766601562,-697.1660766601562,40.752628326416016,-30.246623992919922,80299,-70.99925231933594,-656.4134521484375,669
696.8535766601562,-696.8535766601562,40.779685974121094,-30.231428146362305,80399,-71.01111602783203,-656.0739135742188,669
696.8389282226562,-696.8389282226562,40.81031036376953,-30.198989868164062,80499,-71.0093002319336,-656.0286254882812,670
696.9844970703125,-696.9844970703125,40.812557220458984,-30.204631805419922,80599,-71.0171890258789,-656.1719360351562,671
696.7030029296875,-696.7030029296875,40.821266174316406,-30.188583374023438,80699,-71.00984954833984,-655.8817749023438,672
697.1420288085938,-697.1420288085938,40.81692123413086,-30.196428298950195,80799,-71.01335144042969,-656.3250732421875,673
696.7081298828125,-696.7081298828125,40.85088348388672,-30.166080474853516,80899,-71.01696014404297,-655.8572387695312,674
696.7489624023438,-696.7489624023438,40.870460510253906,-30.142616271972656,80999,-71.01307678222656,-655.8784790039062,674
696.7656860351562,-696.7656860351562,40.89576721191406,-30.124189376831055,81099,-71.01995086669922,-655.8699340820312,675
696.7511596679688,-696.7511596679688,40.90232849121094,-30.10516357421875,81199,-71.00749206542969,-655.8488159179688,676
696.6376953125,-696.6376953125,40.92448043823242,-30.087032318115234,81299,-71.01151275634766,-655.7132568359375,677
696.5601806640625,-696.5601806640625,40.92864227294922,-30.08914566040039,81399,-71.01779174804688,-655.6315307617188,678
696.8824462890625,-696.8824462890625,40.94190216064453,-30.073904037475586,81499,-71.01580810546875,-655.9405517578125,679
696.7494506835938,-696.7494506835938,40.960506439208984,-30.058053970336914,81599,-71.01856231689453,-655.7889404296875,679
696.8075561523438,-696.8075561523438,40.966896057128906,-30.051916122436523,81699,-71.01881408691406,-655.8406372070312,680
696.5144653320312,-696.5144653320312,41.00282669067383,-30.01286506652832,81799,-71.01568603515625,-655.5115966796875,681
696.6219482421875,-696.6219482421875,41.02351379394531,-29.992694854736328,81899,-71.01620483398438,-655.5984497070312,682
696.59423828125,-696.59423828125,41.02989196777344,-29.990835189819336,81999,-71.0207290649414,-655.5643310546875,683
696.5097045898438,-696.5097045898438,41.04138946533203,-29.98328399658203,82099,-71.02467346191406,-655.4683227539062,684
696.7665405273438,-696.7665405273438,41.04510498046875,-29.98261070251465,82199,-71.02771759033203,-655.721435546875,684
696.6282348632812,-696.6282348632812,41.07554244995117,-29.947086334228516,82299,-71.02262878417969,-655.5526733398438,685
696.3931274414062,-696.3931274414062,41.09208297729492,-29.922061920166016,82399,-71.01414489746094,-655.301025390625,686
696.3654174804688,-696.3654174804688,41.11393737792969,-29.905277252197266,82499,-71.01921844482422,-655.25146484375,687
696.4943237304688,-696.4943237304688,41.12535095214844,-29.89029884338379,82599,-71.0156478881836,-655.3689575195312,688
696.3566284179688,-696.3566284179688,41.134674072265625,-29.88102149963379,82699,-71.01569366455078,-655.221923828125,689
696.8383178710938,-696.8383178710938,41.12593460083008,-29.89628791809082,82799,-71.02222442626953,-655.7123413085938,689
696.5853881835938,-696.5853881835938,41.147315979003906,-29.868375778198242,82899,-71.01569366455078,-655.4380493164062,690
696.2470092773438,-696.2470092773438,41.18941879272461,-29.829078674316406,82999,-71.01850128173828,-655.0575561523438,691
696.6539916992188,-696.6539916992188,41.18391799926758,-29.829448699951172,83099,-71.01336669921875,-655.4700927734375,692
696.4596557617188,-696.4596557617188,41.204925537109375,-29.81561851501465,83199,-71.02054595947266,-655.2546997070312,693
696.449462890625,-696.449462890625,41.20936965942383,-29.80980110168457,83299,-71.01917266845703,-655.2401123046875,694
696.6011962890625,-696.6011962890625,41.2117919921875,-29.808435440063477,83399,-71.02022552490234,-655.389404296875,694
696.4891967773438,-696.4891967773438,41.24090576171875,-29.787656784057617,83499,-71.028564453125,-655.248291015625,695
696.4760131835938,-696.4760131835938,41.268585205078125,-29.75636100769043,83599,-71.02494812011719,-655.2073974609375,696
696.2525024414062,-696.2525024414062,41.27236557006836,-29.75234603881836,83699,-71.02471160888672,-654.9801635742188,697
696.6558837890625,-696.6558837890625,41.269229888916016,-29.74968147277832,83799,-71.01891326904297,-655.3866577148438,698
696.1838989257812,-696.1838989257812,41.29957962036133,-29.71570587158203,83899,-71.0152816772461,-654.88427734375,699
696.4463500976562,-696.4463500976562,41.28956985473633,-29.730545043945312,83999,-71.0201187133789,-655.15673828125,699
696.3348999023438,-696.3348999023438,41.30832290649414,-29.713043212890625,84099,-71.0213623046875,-655.0265502929688,700
696.51904296875,-696.51904296875,41.34394454956055,-29.673479080200195,84199,-71.01742553710938,-655.1751098632812,701
696.2186889648438,-696.2186889648438,41.378299713134766,-29.642261505126953,84299,-71.02056121826172,-654.8403930664062,702
696.0584716796875,-696.0584716796875,41.38751220703125,-29.623477935791016,84399,-71.010986328125,-654.6709594726562,703
696.8983764648438,-696.8983764648438,41.35848617553711,-29.667909622192383,84499,-71.02639770507812,-655.5399169921875,704
696.21435546875,-696.21435546875,41.388587951660156,-29.636632919311523,84599,-71.02522277832031,-654.8257446289062,704
696.32177734375,-696.32177734375,41.40859603881836,-29.621335983276367,84699,-71.0299301147461,-654.9132080078125,705
696.2074584960938,-696.2074584960938,41.445045471191406,-29.583993911743164,84799,-71.02903747558594,-654.7623901367188,706
696.208251953125,-696.208251953125,41.442344665527344,-29.586780548095703,84899,-71.02912139892578,-654.7659301757812,707
696.5111694335938,-696.5111694335938,41.43989181518555,-29.58959197998047,84999,-71.02948760986328,-655.0712890625,708
696.2350463867188,-696.2350463867188,41.46236801147461,-29.562135696411133,85099,-71.02450561523438,-654.772705078125,709
696.2062377929688,-696.2062377929688,41.46585464477539,-29.55742073059082,85199,-71.02327728271484,-654.7404174804688,709
696.1221313476562,-696.1221313476562,41.479244232177734,-29.544084548950195,85299,-71.02333068847656,-654.6428833007812,710
696.0205688476562,-696.0205688476562,41.51005935668945,-29.515052795410156,85399,-71.02511596679688,-654.5105590820312,711
696.069580078125,-696.069580078125,41.53162384033203,-29.494665145874023,85499,-71.02628326416016,-654.5379638671875,712
696.2864990234375,-696.2864990234375,41.55652618408203,-29.4758358001709,85599,-71.03236389160156,-654.72998046875,713
696.0737915039062,-696.0737915039062,41.54790115356445,-29.467025756835938,85699,-71.01493072509766,-654.52587890625,714
696.0884399414062,-696.0884399414062,41.556739807128906,-29.46308135986328,85799,-71.01982116699219,-654.53173828125,714
696.0828857421875,-696.0828857421875,41.56850814819336,-29.452531814575195,85899,-71.02104187011719,-654.5143432617188,715
696.3305053710938,-696.3305053710938,41.571983337402344,-29.453237533569336,85999,-71.02522277832031,-654.7584838867188,716
696.2440795898438,-696.2440795898438,41.58856964111328,-29.430339813232422,86099,-71.01891326904297,-654.655517578125,717
696.0643310546875,-696.0643310546875,41.63896942138672,-29.38739585876465,86199,-71.02635955810547,-654.4253540039062,718
695.9764404296875,-695.9764404296875,41.62143325805664,-29.399402618408203,86299,-71.02083587646484,-654.35498046875,719
696.2012939453125,-696.2012939453125,41.63014602661133,-29.391761779785156,86399,-71.02190399169922,-654.5711669921875,719
695.9948120117188,-695.9948120117188,41.6753044128418,-29.34042739868164,86499,-71.01573181152344,-654.3195190429688,720
695.810791015625,-695.810791015625,41.67680358886719,-29.34455680847168,86599,-71.0213623046875,-654.1339721679688,721
695.9014282226562,-695.9014282226562,41.69132614135742,-29.33486557006836,86699,-71.02619171142578,-654.2100830078125,722
695.806884765625,-695.806884765625,41.70388412475586,-29.325149536132812,86799,-71.02903747558594,-654.10302734375,723
695.9014892578125,-695.9014892578125,41.70301055908203,-29.307992935180664,86899,-71.01100158691406,-654.198486328125,724
695.988037109375,-695.988037109375,41.712562561035156,-29.300029754638672,86999,-71.0125961303711,-654.2755126953125,724
696.059814453125,-696.059814453125,41.715065002441406,-29.298227310180664,87099,-71.01329040527344,-654.3447875976562,725
695.7427978515625,-695.7427978515625,41.74259567260742,-29.268709182739258,87199,-71.01130676269531,-654.0001831054688,726
695.9963989257812,-695.9963989257812,41.75093460083008,-29.267276763916016,87299,-71.0182113647461,-654.2454833984375,727
695.9860229492188,-695.9860229492188,41.76812744140625,-29.261289596557617,87399,-71.0294189453125,-654.2178955078125,728
696.35595703125,-696.35595703125,41.76850509643555,-29.256689071655273,87499,-71.02519226074219,-654.58740234375,729
695.8678588867188,-695.8678588867188,41.79825210571289,-29.21795654296875,87599,-71.01620483398438,-654.069580078125,729
695.9190673828125,-695.9190673828125,41.80451583862305,-29.215505599975586,87699,-71.02001953125,-654.1145629882812,730
695.7645263671875,-695.7645263671875,41.82826614379883,-29.18645668029785,87799,-71.01471710205078,-653.9362182617188,731
696.1151123046875,-696.1151123046875,41.83268737792969,-29.190645217895508,87899,-71.02333068847656,-654.2824096679688,732
695.8441772460938,-695.8441772460938,41.82835388183594,-29.19045066833496,87999,-71.01880645751953,-654.0158081054688,733
695.8577880859375,-695.8577880859375,41.84785461425781,-29.171340942382812,88099,-71.01919555664062,-654.0098876953125,734
695.9282836914062,-695.9282836914062,41.86151885986328,-29.146526336669922,88199,-71.00804138183594,-654.0667724609375,734
695.8446044921875,-695.8446044921875,41.87901306152344,-29.13543701171875,88299,-71.01445007324219,-653.965576171875,735
695.7763671875,-695.7763671875,41.88850402832031,-29.125240325927734,88399,-71.01374816894531,-653.8878784179688,736
695.5689697265625,-695.5689697265625,41.92588806152344,-29.089988708496094,88499,-71.01587677001953,-653.64306640625,737
695.6884155273438,-695.6884155273438,41.947208404541016,-29.069171905517578,88599,-71.0163803100586,-653.7412109375,738
695.9627075195312,-695.9627075195312,41.932533264160156,-29.086280822753906,88699,-71.01881408691406,-654.0301513671875,739
695.713623046875,-695.713623046875,41.948890686035156,-29.074630737304688,88799,-71.02352142333984,-653.7647094726562,739
695.708984375,-695.708984375,41.940364837646484,-29.076345443725586,88899,-71.01670837402344,-653.7686157226562,740
695.517822265625,-695.517822265625,41.974700927734375,-29.0524845123291,88999,-71.02718353271484,-653.5430908203125,741
695.5194091796875,-695.5194091796875,42.010128021240234,-29.01679039001465,89099,-71.02691650390625,-653.50927734375,742
695.7154541015625,-695.7154541015625,42.00019073486328,-29.018138885498047,89199,-71.0183334350586,-653.7152709960938,743
695.8385620117188,-695.8385620117188,41.998165130615234,-29.02189826965332,89299,-71.02006530761719,-653.8403930664062,744
695.6146240234375,-695.6146240234375,42.02482223510742,-28.993989944458008,89399,-71.01881408691406,-653.58984375,744
695.610107421875,-695.610107421875,42.03402328491211,-28.981704711914062,89499,-71.01573181152344,-653.5761108398438,745
695.33740234375,-695.33740234375,42.066959381103516,-28.939037322998047,89599,-71.00599670410156,-653.2704467773438,746
695.7716674804688,-695.7716674804688,42.07147979736328,-28.93989372253418,89699,-71.0113754272461,-653.7001953125,747
695.6671752929688,-695.6671752929688,42.08528137207031,-28.928617477416992,89799,-71.01390075683594,-653.5819091796875,748
695.4940185546875,-695.4940185546875,42.0908088684082,-28.923967361450195,89899,-71.01477813720703,-653.4031982421875,749
695.5628662109375,-695.5628662109375,42.10063552856445,-28.91799545288086,89999,-71.01863098144531,-653.4622192382812,749
695.6309814453125,-695.6309814453125,42.09880447387695,-28.91021156311035,90099,-71.00901794433594,-653.5321655273438,750
695.3588256835938,-695.3588256835938,42.13008117675781,-28.887596130371094,90199,-71.0176773071289,-653.228759765625,751
695.4981079101562,-695.4981079101562,42.14263916015625,-28.879518508911133,90299,-71.02215576171875,-653.35546875,752
695.602294921875,-695.602294921875,42.14083480834961,-28.877994537353516,90399,-71.01882934570312,-653.46142578125,753
695.2984008789062,-695.2984008789062,42.16154479980469,-28.85232925415039,90499,-71.01387786865234,-653.1368408203125,754
695.6832275390625,-695.6832275390625,42.16755294799805,-28.845928192138672,90599,-71.01348114013672,-653.5156860351562,754
695.6004028320312,-695.6004028320312,42.19623947143555,-28.82591438293457,90699,-71.02215576171875,-653.4041137695312,755
695.3494262695312,-695.3494262695312,42.2054557800293,-28.812040328979492,90799,-71.01749420166016,-653.1439819335938,756
695.700927734375,-695.700927734375,42.197967529296875,-28.83161735534668,90899,-71.02958679199219,-653.5029296875,757
695.5142822265625,-695.5142822265625,42.225608825683594,-28.7971134185791,90999,-71.02272033691406,-653.2886962890625,758
695.372802734375,-695.372802734375,42.22177505493164,-28.79747772216797,91099,-71.01924896240234,-653.1510620117188,759
695.28564453125,-695.28564453125,42.241764068603516,-28.78412437438965,91199,-71.02589416503906,-653.0438842773438,759
695.3262329101562,-695.3262329101562,42.255340576171875,-28.768301010131836,91299,-71.02364349365234,-653.0709228515625,760
695.3984375,-695.3984375,42.25562286376953,-28.76093101501465,91399,-71.01655578613281,-653.142822265625,761
695.4768676757812,-695.4768676757812,42.271060943603516,-28.755268096923828,91499,-71.02632904052734,-653.205810546875,762
695.2975463867188,-695.2975463867188,42.2859992980957,-28.733522415161133,91599,-71.01952362060547,-653.0115966796875,763
695.21484375,-695.21484375,42.30262756347656,-28.721811294555664,91699,-71.0244369506836,-652.9122314453125,764
695.3678588867188,-695.3678588867188,42.29759216308594,-28.722164154052734,91799,-71.01976013183594,-653.0702514648438,764
695.5225830078125,-695.5225830078125,42.320926666259766,-28.705434799194336,91899,-71.02635955810547,-653.2015991210938,765
695.321044921875,-695.321044921875,42.33256530761719,-28.690662384033203,91999,-71.02323150634766,-652.9884643554688,766
695.3123779296875,-695.3123779296875,42.35151290893555,-28.66626739501953,92099,-71.01778411865234,-652.9608764648438,767
695.346923828125,-695.346923828125,42.38467025756836,-28.632837295532227,92199,-71.01750946044922,-652.9622802734375,768
695.3894653320312,-695.3894653320312,42.36966323852539,-28.648386001586914,92299,-71.01805114746094,-653.019775390625,769
695.2842407226562,-695.2842407226562,42.37450408935547,-28.63995361328125,92399,-71.01445770263672,-652.9097290039062,769
695.476318359375,-695.476318359375,42.39356994628906,-28.61968231201172,92499,-71.01325225830078,-653.082763671875,770
695.1214599609375,-695.1214599609375,42.411346435546875,-28.60929298400879,92599,-71.02063751220703,-652.7101440429688,771
695.3085327148438,-695.3085327148438,42.42245864868164,-28.597484588623047,92699,-71.01994323730469,-652.8860473632812,772
695.03515625,-695.03515625,42.45195770263672,-28.562461853027344,92799,-71.01441955566406,-652.583251953125,773
695.1376342773438,-695.1376342773438,42.44627380371094,-28.574405670166016,92899,-71.02068328857422,-652.6913452148438,774
695.2604370117188,-695.2604370117188,42.43965530395508,-28.56958770751953,92999,-71.00924682617188,-652.82080078125,774
695.3408813476562,-695.3408813476562,42.46742630004883,-28.543989181518555,93099,-71.01141357421875,-652.8734741210938,775
695.1412963867188,-695.1412963867188,42.487056732177734,-28.522197723388672,93199,-71.0092544555664,-652.6542358398438,776
695.2625122070312,-695.2625122070312,42.50101089477539,-28.514177322387695,93299,-71.01519012451172,-652.761474609375,777
695.0791015625,-695.0791015625,42.5053596496582,-28.510164260864258,93399,-71.0155258178711,-652.57373046875,778
695.0723876953125,-695.0723876953125,42.526344299316406,-28.48398780822754,93499,-71.01033020019531,-652.5460815429688,779
695.224609375,-695.224609375,42.51087188720703,-28.50336265563965,93599,-71.01423645019531,-652.7137451171875,779
695.1038818359375,-695.1038818359375,42.52794647216797,-28.48447036743164,93699,-71.01241302490234,-652.575927734375,780
694.9951171875,-694.9951171875,42.547149658203125,-28.463703155517578,93799,-71.01084899902344,-652.447998046875,781
695.063232421875,-695.063232421875,42.55885696411133,-28.457536697387695,93899,-71.01639556884766,-652.50439453125,782
695.13232421875,-695.13232421875,42.55883026123047,-28.45292091369629,93999,-71.01174926757812,-652.573486328125,783
695.2249755859375,-695.2249755859375,42.55583190917969,-28.465517044067383,94099,-71.02134704589844,-652.6691284179688,784
695.1172485351562,-695.1172485351562,42.570804595947266,-28.44679832458496,94199,-71.0176010131836,-652.54638671875,784
695.1751098632812,-695.1751098632812,42.58479309082031,-28.432260513305664,94299,-71.01705169677734,-652.59033203125,785
694.962646484375,-694.962646484375,42.59300231933594,-28.420799255371094,94399,-71.01380157470703,-652.36962890625,786
695.1776123046875,-695.1776123046875,42.60981750488281,-28.410045623779297,94499,-71.01985931396484,-652.5677490234375,787
694.9081420898438,-694.9081420898438,42.6490592956543,-28.370464324951172,94599,-71.01952362060547,-652.259033203125,788
694.9771118164062,-694.9771118164062,42.6509895324707,-28.364864349365234,94699,-71.01585388183594,-652.3261108398438,789
695.0436401367188,-695.0436401367188,42.66389465332031,-28.361146926879883,94799,-71.02503967285156,-652.3797607421875,789
694.9464721679688,-694.9464721679688,42.67445755004883,-28.34366798400879,94899,-71.01812744140625,-652.27197265625,790
694.9993286132812,-694.9993286132812,42.693031311035156,-28.322723388671875,94999,-71.01575469970703,-652.3062744140625,791
694.6929321289062,-694.6929321289062,42.71028137207031,-28.30378532409668,95099,-71.01406860351562,-651.9826049804688,792
695.0311889648438,-695.0311889648438,42.696266174316406,-28.324752807617188,95199,-71.0210189819336,-652.3349609375,793
694.9120483398438,-694.9120483398438,42.71713638305664,-28.305660247802734,95299,-71.02279663085938,-652.1948852539062,794
694.7408447265625,-694.7408447265625,42.70831298828125,-28.31035041809082,95399,-71.01866149902344,-652.0325317382812,794
694.8280639648438,-694.8280639648438,42.71713638305664,-28.303665161132812,95499,-71.02079772949219,-652.1109008789062,795
694.956298828125,-694.956298828125,42.73002243041992,-28.297582626342773,95599,-71.02760314941406,-652.2262573242188,796
694.8719482421875,-694.8719482421875,42.75787353515625,-28.269298553466797,95699,-71.02717590332031,-652.1140747070312,797
694.7153930664062,-694.7153930664062,42.78550338745117,-28.238269805908203,95799,-71.02377319335938,-651.9298706054688,798
694.8510131835938,-694.8510131835938,42.779659271240234,-28.24141502380371,95899,-71.02107238769531,-652.0713500976562,799
694.9485473632812,-694.9485473632812,42.774085998535156,-28.244396209716797,95999,-71.01847839355469,-652.1744384765625,799
695.0237426757812,-695.0237426757812,42.79039001464844,-28.230289459228516,96099,-71.02067565917969,-652.2333374023438,800
694.723388671875,-694.723388671875,42.81697463989258,-28.203304290771484,96199,-71.02027893066406,-651.9064331054688,801
694.8518676757812,-694.8518676757812,42.81303787231445,-28.203258514404297,96299,-71.01629638671875,-652.038818359375,802
694.78759765625,-694.78759765625,42.83455276489258,-28.17082977294922,96399,-71.00537872314453,-651.9530639648438,803
694.5861206054688,-694.5861206054688,42.855079650878906,-28.157106399536133,96499,-71.0121841430664,-651.7310791015625,804
694.9102172851562,-694.9102172851562,42.851131439208984,-28.16761016845703,96599,-71.01873779296875,-652.05908203125,804
694.5946655273438,-694.5946655273438,42.85604476928711,-28.151750564575195,96699,-71.00779724121094,-651.7385864257812,805
694.5653076171875,-694.5653076171875,42.869510650634766,-28.1507511138916,96799,-71.020263671875,-651.69580078125,806
694.6129150390625,-694.6129150390625,42.87013244628906,-28.14361000061035,96899,-71.01374053955078,-651.7427368164062,807
694.82421875,-694.82421875,42.888221740722656,-28.123987197875977,96999,-71.01220703125,-651.93603515625,808
694.802001953125,-694.802001953125,42.8970947265625,-28.121997833251953,97099,-71.01908874511719,-651.9049072265625,809
694.7528076171875,-694.7528076171875,42.91952896118164,-28.101774215698242,97199,-71.02130126953125,-651.833251953125,809
694.88330078125,-694.88330078125,42.916786193847656,-28.10288429260254,97299,-71.01966857910156,-651.9664916992188,810
