s_lpx,u_kl,step,s_kl,u_lpx,s_acc,u_acc,loss,u_py,u_H,s_H,s_py,s_qy,epoch
-51.514015197753906,15.767295837402344,165649,15.340899467468262,-58.642662048339844,0.9665805697441101,0.7075434923171997,68.37316131591797,-2.3025848865509033,0.5831102728843689,0.3249991834163666,-2.3025853633880615,-0.14918692409992218,828
-51.30522537231445,15.802473068237305,165699,15.374966621398926,-58.660972595214844,0.9718376398086548,0.7060248255729675,68.395751953125,-2.3025848865509033,0.5823017954826355,0.31124788522720337,-2.3025853633880615,-0.1357303410768509,828
-51.22676467895508,15.775860786437988,165749,15.439555168151855,-58.671138763427734,0.9782103896141052,0.7054092884063721,68.42347717285156,-2.3025848865509033,0.5831039547920227,0.3234099745750427,-2.3025853633880615,-0.13335251808166504,828
-51.22039031982422,15.794218063354492,165799,15.4558687210083,-58.63153839111328,0.9799330830574036,0.705921471118927,68.40875244140625,-2.3025848865509033,0.5857067108154297,0.3272745609283447,-2.3025853633880615,-0.13613544404506683,828
-51.41438293457031,15.775104522705078,165849,15.450400352478027,-58.63108825683594,0.9778409004211426,0.7056773900985718,68.40093231201172,-2.3025848865509033,0.5845366716384888,0.3072493374347687,-2.3025853633880615,-0.13224393129348755,829
-51.05728530883789,15.792329788208008,165899,15.456317901611328,-58.62751007080078,0.9781836867332458,0.7056368589401245,68.40778350830078,-2.3025848865509033,0.5854042172431946,0.3098396956920624,-2.3025853633880615,-0.13250528275966644,829
-51.28545379638672,15.781669616699219,165949,15.423026084899902,-58.65256881713867,0.9732807278633118,0.7061720490455627,68.40558624267578,-2.3025848865509033,0.5842275619506836,0.32491636276245117,-2.3025853633880615,-0.14068707823753357,829
-51.37656021118164,15.782187461853027,165999,15.42042350769043,-58.63829803466797,0.9703361392021179,0.7063305377960205,68.41873931884766,-2.3025848865509033,0.5851851105690002,0.3420659899711609,-2.3025853633880615,-0.15176887810230255,829
-51.18732833862305,15.785927772521973,166049,15.54055404663086,-58.618812561035156,0.970161497592926,0.7059675455093384,68.40760040283203,-2.3025848865509033,0.5863207578659058,0.3326578438282013,-2.3025853633880615,-0.14535453915596008,830
-51.0628776550293,15.770264625549316,166099,15.424222946166992,-58.652442932128906,0.97602778673172,0.7066358327865601,68.38904571533203,-2.3025848865509033,0.5831467509269714,0.3190923035144806,-2.3025853633880615,-0.13235341012477875,830
-51.05510711669922,15.765012741088867,166149,15.48929500579834,-58.64236831665039,0.9808793663978577,0.7062191367149353,68.4005126953125,-2.3025848865509033,0.5843830704689026,0.30415576696395874,-2.3025853633880615,-0.12091886252164841,830
-50.97621536254883,15.78916072845459,166199,15.350897789001465,-58.64674758911133,0.9693853259086609,0.7061281800270081,68.42705535888672,-2.3025848865509033,0.5826704502105713,0.3176722228527069,-2.3025853633880615,-0.13781751692295074,830
-51.405845642089844,15.813715934753418,166249,15.378002166748047,-58.65338134765625,0.9789075255393982,0.7038044929504395,68.4540023803711,-2.3025848865509033,0.583891749382019,0.3054274618625641,-2.3025853633880615,-0.12138713896274567,831
-51.39823532104492,15.841203689575195,166299,15.486983299255371,-58.63723373413086,0.9790719151496887,0.7039943337440491,68.44061279296875,-2.3025848865509033,0.5823466777801514,0.29942309856414795,-2.3025853633880615,-0.12206670641899109,831
-51.00537872314453,15.850910186767578,166349,15.501444816589355,-58.570518493652344,0.9806995987892151,0.7042828798294067,68.40703582763672,-2.3025848865509033,0.5843892097473145,0.3062475621700287,-2.3025853633880615,-0.12591415643692017,831
-51.063961029052734,15.87218189239502,166399,15.524344444274902,-58.57625961303711,0.9790933132171631,0.7051914930343628,68.39479064941406,-2.3025848865509033,0.5828248262405396,0.32623007893562317,-2.3025853633880615,-0.14055004715919495,831
-51.24610900878906,15.873512268066406,166449,15.527403831481934,-58.59403610229492,0.9737213253974915,0.7084718942642212,68.40337371826172,-2.3025848865509033,0.5808295011520386,0.3190540671348572,-2.3025853633880615,-0.1429169625043869,832
-51.14858627319336,15.845301628112793,166499,15.535078048706055,-58.64105224609375,0.9644467830657959,0.7082461714744568,68.40618896484375,-2.3025848865509033,0.5803586840629578,0.31769710779190063,-2.3025853633880615,-0.14709527790546417,832
-51.03725051879883,15.843283653259277,166549,15.499054908752441,-58.5946159362793,0.9720773696899414,0.7048672437667847,68.41159057617188,-2.3025848865509033,0.5833231210708618,0.30436718463897705,-2.3025853633880615,-0.1304934024810791,832
-50.73748016357422,15.821965217590332,166599,15.458704948425293,-58.57148742675781,0.9772401452064514,0.7014155387878418,68.38333129882812,-2.3025848865509033,0.587669312953949,0.2974330484867096,-2.3025853633880615,-0.1199425682425499,832
-50.880516052246094,15.829392433166504,166649,15.408923149108887,-58.59408950805664,0.9832037687301636,0.703453004360199,68.3907470703125,-2.3025848865509033,0.5873700976371765,0.29006850719451904,-2.3025853633880615,-0.11297070980072021,833
-50.9565315246582,15.817037582397461,166699,15.39212703704834,-58.62645721435547,0.9768193364143372,0.7034552097320557,68.42562866210938,-2.3025848865509033,0.5873287916183472,0.29332980513572693,-2.3025853633880615,-0.1321791559457779,833
-51.420066833496094,15.833580017089844,166749,15.517552375793457,-58.59682846069336,0.9717003107070923,0.705093502998352,68.40087890625,-2.3025848865509033,0.5843187570571899,0.31958702206611633,-2.3025853633880615,-0.15240545570850372,833
-51.137176513671875,15.811180114746094,166799,15.442245483398438,-58.58034896850586,0.9735842347145081,0.7058795690536499,68.35960388183594,-2.3025848865509033,0.5865108370780945,0.3340187668800354,-2.3025853633880615,-0.15272633731365204,833
-50.94351577758789,15.808422088623047,166849,15.522939682006836,-58.56720733642578,0.9763458371162415,0.707981526851654,68.36353302001953,-2.3025848865509033,0.5863910913467407,0.3207314908504486,-2.3025853633880615,-0.13547244668006897,834
-51.218624114990234,15.805513381958008,166899,15.426551818847656,-58.6384391784668,0.9779356122016907,0.7062246799468994,68.42710876464844,-2.3025848865509033,0.5860238075256348,0.32166317105293274,-2.3025853633880615,-0.13849763572216034,834
-51.3896484375,15.796048164367676,166949,15.483067512512207,-58.634056091308594,0.9770007729530334,0.704801619052887,68.39860534667969,-2.3025848865509033,0.585517168045044,0.32205307483673096,-2.3025853633880615,-0.13695399463176727,834
-51.49231719970703,15.785978317260742,166999,15.4805326461792,-58.64121627807617,0.969968318939209,0.7061899304389954,68.40738677978516,-2.3025848865509033,0.5833302736282349,0.3294818699359894,-2.3025853633880615,-0.14203506708145142,834
-51.50354766845703,15.815760612487793,167049,15.515570640563965,-58.67936706542969,0.9714168906211853,0.7080976963043213,68.39807891845703,-2.3025848865509033,0.5810750126838684,0.3258094787597656,-2.3025853633880615,-0.13678555190563202,835
-51.42973709106445,15.818915367126465,167099,15.469231605529785,-58.63793182373047,0.9762712717056274,0.7065128684043884,68.37992095947266,-2.3025848865509033,0.5846045613288879,0.3021419644355774,-2.3025853633880615,-0.12877367436885834,835
-51.319583892822266,15.829672813415527,167149,15.450572967529297,-58.618343353271484,0.9747045040130615,0.7053398489952087,68.38983154296875,-2.3025848865509033,0.584757387638092,0.3112703263759613,-2.3025853633880615,-0.1397276371717453,835
-51.143062591552734,15.828566551208496,167199,15.499906539916992,-58.619873046875,0.9778082966804504,0.7045078277587891,68.3809585571289,-2.3025848865509033,0.584629476070404,0.30250874161720276,-2.3025853633880615,-0.13032282888889313,835
-51.119903564453125,15.830586433410645,167249,15.40491008758545,-58.60761260986328,0.9755147695541382,0.7030549049377441,68.35247802734375,-2.3025848865509033,0.5863812565803528,0.30694279074668884,-2.3025853633880615,-0.1297711730003357,836
-51.10896682739258,15.83407211303711,167299,15.44775676727295,-58.618656158447266,0.975269079208374,0.7055951356887817,68.38656616210938,-2.3025848865509033,0.5853534936904907,0.30270275473594666,-2.3025853633880615,-0.12781724333763123,836
-51.08507537841797,15.828771591186523,167349,15.42394733428955,-58.61653518676758,0.9728304743766785,0.7045868039131165,68.38884735107422,-2.3025848865509033,0.5866595506668091,0.3066161572933197,-2.3025853633880615,-0.14517436921596527,836
-50.95823669433594,15.837627410888672,167399,15.590333938598633,-58.6150016784668,0.9777609705924988,0.7055307626724243,68.39533233642578,-2.3025848865509033,0.5867272019386292,0.3051985204219818,-2.3025853633880615,-0.13213352859020233,836
-51.18072509765625,15.833806037902832,167449,15.484966278076172,-58.61861038208008,0.9796164631843567,0.7060108780860901,68.36912536621094,-2.3025848865509033,0.5879481434822083,0.31934911012649536,-2.3025853633880615,-0.1313246488571167,837
-50.90443801879883,15.838428497314453,167499,15.352765083312988,-58.67517852783203,0.9814173579216003,0.706873893737793,68.3927230834961,-2.3025848865509033,0.5864753723144531,0.31962165236473083,-2.3025853633880615,-0.13034522533416748,837
-50.97592544555664,15.828142166137695,167549,15.418581008911133,-58.578857421875,0.9817302823066711,0.704567015171051,68.36836242675781,-2.3025848865509033,0.588278591632843,0.3165197968482971,-2.3025853633880615,-0.13282757997512817,837
-51.02608871459961,15.823089599609375,167599,15.613202095031738,-58.5741081237793,0.9769445657730103,0.7058083415031433,68.35356140136719,-2.3025848865509033,0.5885074138641357,0.3117106854915619,-2.3025853633880615,-0.13209806382656097,837
-50.86195373535156,15.854154586791992,167649,15.55073070526123,-58.55323791503906,0.9781462550163269,0.7050171494483948,68.33989715576172,-2.3025848865509033,0.5862866044044495,0.3126309812068939,-2.3025853633880615,-0.1256970465183258,838
-51.00596618652344,15.836504936218262,167699,15.463398933410645,-58.60084533691406,0.9816754460334778,0.7068055272102356,68.3582763671875,-2.3025848865509033,0.5838128924369812,0.3075549900531769,-2.3025853633880615,-0.12155359238386154,838
-51.102760314941406,15.862499237060547,167749,15.530379295349121,-58.58195495605469,0.9790155291557312,0.7065342664718628,68.3716812133789,-2.3025848865509033,0.5863460302352905,0.311233252286911,-2.3025853633880615,-0.12923261523246765,838
-51.0311164855957,15.88138484954834,167799,15.581110000610352,-58.552398681640625,0.9812235832214355,0.7056520581245422,68.4092788696289,-2.3025848865509033,0.5874561071395874,0.30273154377937317,-2.3025853633880615,-0.12361428886651993,838
-50.98141098022461,15.876299858093262,167849,15.48073959350586,-58.5526237487793,0.980286717414856,0.7053261995315552,68.38938903808594,-2.3025848865509033,0.5860689878463745,0.31256020069122314,-2.3025853633880615,-0.13007767498493195,839
-51.160552978515625,15.87668514251709,167899,15.596529006958008,-58.508811950683594,0.9696735143661499,0.704332172870636,68.38896179199219,-2.3025848865509033,0.5879963040351868,0.3321411907672882,-2.3025853633880615,-0.14385956525802612,839
-51.40859603881836,15.866964340209961,167949,15.495834350585938,-58.52082824707031,0.9666208028793335,0.7048888206481934,68.40801239013672,-2.3025848865509033,0.5873141884803772,0.3300093412399292,-2.3025853633880615,-0.14471465349197388,839
-51.31825637817383,15.819535255432129,167999,15.554656982421875,-58.640804290771484,0.9718014597892761,0.7063416242599487,68.4200210571289,-2.3025848865509033,0.5849289894104004,0.307828813791275,-2.3025853633880615,-0.1308833658695221,839
-51.42678451538086,15.796672821044922,168049,15.560657501220703,-58.64126968383789,0.9765775203704834,0.705213189125061,68.41717529296875,-2.3025848865509033,0.5849236249923706,0.29366010427474976,-2.3025853633880615,-0.11967640370130539,840
-51.27802658081055,15.787208557128906,168099,15.481003761291504,-58.65369415283203,0.968586802482605,0.7061536908149719,68.39878845214844,-2.3025848865509033,0.5820889472961426,0.3132999837398529,-2.3025853633880615,-0.13987848162651062,840
-51.233848571777344,15.78177547454834,168149,15.503632545471191,-58.6668815612793,0.9719040989875793,0.7049918174743652,68.40682220458984,-2.3025848865509033,0.5828906297683716,0.30985745787620544,-2.3025853633880615,-0.13710902631282806,840
-51.27496337890625,15.79387092590332,168199,15.431180953979492,-58.64845657348633,0.9739687442779541,0.7026986479759216,68.41380310058594,-2.3025848865509033,0.5837356448173523,0.3250284194946289,-2.3025853633880615,-0.14230391383171082,840
-51.412864685058594,15.818009376525879,168249,15.523534774780273,-58.6170539855957,0.9811082482337952,0.7017920017242432,68.4063720703125,-2.3025848865509033,0.585106611251831,0.32301175594329834,-2.3025853633880615,-0.13264654576778412,841
-51.2149772644043,15.868324279785156,168299,15.565774917602539,-58.589534759521484,0.9756426811218262,0.7067215442657471,68.3834457397461,-2.3025848865509033,0.5814917683601379,0.31813907623291016,-2.3025853633880615,-0.1300080418586731,841
-50.867252349853516,15.8728609085083,168349,15.536406517028809,-58.52129364013672,0.9768721461296082,0.705551266670227,68.35082244873047,-2.3025848865509033,0.5847575068473816,0.30879780650138855,-2.3025853633880615,-0.12376813590526581,841
-51.167396545410156,15.89613151550293,168399,15.462944030761719,-58.539878845214844,0.9744269251823425,0.7074474096298218,68.40162658691406,-2.3025848865509033,0.5834487676620483,0.3338354229927063,-2.3025853633880615,-0.14253665506839752,841
-51.28766632080078,15.884757041931152,168449,15.514490127563477,-58.53541946411133,0.9760794043540955,0.709195077419281,68.3775405883789,-2.3025848865509033,0.5827211737632751,0.3163662850856781,-2.3025853633880615,-0.13523221015930176,842
-51.05903625488281,15.876157760620117,168499,15.511012077331543,-58.5417594909668,0.9759047627449036,0.706296980381012,68.35489654541016,-2.3025848865509033,0.5839743614196777,0.3281092047691345,-2.3025853633880615,-0.13758163154125214,842
-50.972232818603516,15.873432159423828,168549,15.535992622375488,-58.54118347167969,0.9717153310775757,0.70757657289505,68.38571166992188,-2.3025848865509033,0.584475576877594,0.3381563723087311,-2.3025853633880615,-0.15711338818073273,842
-51.02588653564453,15.859867095947266,168599,15.479937553405762,-58.60276794433594,0.9711206555366516,0.7076635360717773,68.43766784667969,-2.3025848865509033,0.5858871340751648,0.33050042390823364,-2.3025853633880615,-0.15565364062786102,842
-50.879154205322266,15.879484176635742,168649,15.420275688171387,-58.59251022338867,0.976337730884552,0.7071449756622314,68.408935546875,-2.3025848865509033,0.5855274796485901,0.32183438539505005,-2.3025853633880615,-0.1411050409078598,843
-50.86663055419922,15.854408264160156,168699,15.578632354736328,-58.57856369018555,0.9764970541000366,0.7044410705566406,68.37545013427734,-2.3025848865509033,0.5873778462409973,0.3060095012187958,-2.3025853633880615,-0.13208800554275513,843
-50.92913818359375,15.856732368469238,168749,15.587943077087402,-58.59040832519531,0.9694933891296387,0.7082730531692505,68.35221862792969,-2.3025848865509033,0.5837948322296143,0.3144253194332123,-2.3025853633880615,-0.1400303691625595,843
-51.24095153808594,15.857053756713867,168799,15.504003524780273,-58.61444091796875,0.9743029475212097,0.7056493759155273,68.38148498535156,-2.3025848865509033,0.5852140188217163,0.3180553615093231,-2.3025853633880615,-0.13128428161144257,843
-51.18997573852539,15.83437442779541,168849,15.493768692016602,-58.57477569580078,0.9745334982872009,0.7052308320999146,68.34577941894531,-2.3025848865509033,0.5852556824684143,0.3222103416919708,-2.3025853633880615,-0.13006746768951416,844
-51.06581115722656,15.854634284973145,168899,15.462843894958496,-58.60318374633789,0.9817028045654297,0.7046581506729126,68.39025115966797,-2.3025848865509033,0.5876340866088867,0.31382670998573303,-2.3025853633880615,-0.1251884549856186,844
-51.119632720947266,15.861324310302734,168949,15.53479290008545,-58.60044479370117,0.9752389788627625,0.7054893970489502,68.39187622070312,-2.3025848865509033,0.588209867477417,0.3243129849433899,-2.3025853633880615,-0.1364421844482422,844
-50.92329788208008,15.852897644042969,168999,15.54680061340332,-58.58717727661133,0.9723569750785828,0.7043730020523071,68.39020538330078,-2.3025848865509033,0.5883123874664307,0.3166443109512329,-2.3025853633880615,-0.13686825335025787,844
-50.851436614990234,15.852426528930664,169049,15.47795295715332,-58.62517166137695,0.9740743637084961,0.7044693231582642,68.41191864013672,-2.3025848865509033,0.5865678787231445,0.2954767048358917,-2.3025853633880615,-0.12637877464294434,845
-51.11001205444336,15.863723754882812,169099,15.505828857421875,-58.55793380737305,0.9697740077972412,0.7034741044044495,68.37984466552734,-2.3025848865509033,0.5860844254493713,0.30113485455513,-2.3025853633880615,-0.13758856058120728,845
-51.10602951049805,15.878345489501953,169149,15.506034851074219,-58.532203674316406,0.975350022315979,0.7044470310211182,68.3680419921875,-2.3025848865509033,0.5880192518234253,0.3089892566204071,-2.3025853633880615,-0.13763923943042755,845
-51.221824645996094,15.875324249267578,169199,15.515109062194824,-58.55254364013672,0.9749851822853088,0.7031944394111633,68.36719512939453,-2.3025848865509033,0.5871034860610962,0.32952097058296204,-2.3025853633880615,-0.14902527630329132,845
-51.28036117553711,15.856980323791504,169249,15.482807159423828,-58.56354904174805,0.9726117253303528,0.7057093381881714,68.37916564941406,-2.3025848865509033,0.5867936015129089,0.3106977045536041,-2.3025853633880615,-0.14218664169311523,846
-51.09181594848633,15.84754753112793,169299,15.530815124511719,-58.5909538269043,0.970658540725708,0.7054967880249023,68.38592529296875,-2.3025848865509033,0.5853214859962463,0.3111109137535095,-2.3025853633880615,-0.13989008963108063,846
-51.04230499267578,15.884761810302734,169349,15.571385383605957,-58.59159469604492,0.9751033782958984,0.7062571048736572,68.39520263671875,-2.3025848865509033,0.5834032893180847,0.30696985125541687,-2.3025853633880615,-0.13261528313159943,846
-51.07567596435547,15.865531921386719,169399,15.55482292175293,-58.57561492919922,0.9742522239685059,0.7041081786155701,68.36900329589844,-2.3025848865509033,0.585285484790802,0.32709968090057373,-2.3025853633880615,-0.13724136352539062,846
-51.06215286254883,15.849891662597656,169449,15.529427528381348,-58.559104919433594,0.9796192049980164,0.7034155130386353,68.37931060791016,-2.3025848865509033,0.5858741402626038,0.3097488284111023,-2.3025853633880615,-0.12296230345964432,847
-51.19721221923828,15.859898567199707,169499,15.5706787109375,-58.55390167236328,0.9684513211250305,0.7043282985687256,68.38050079345703,-2.3025848865509033,0.5870143175125122,0.314365416765213,-2.3025853633880615,-0.13829617202281952,847
-51.125244140625,15.876029014587402,169549,15.56287670135498,-58.57272720336914,0.9705787301063538,0.7085996270179749,68.34611511230469,-2.3025848865509033,0.584588885307312,0.32012858986854553,-2.3025853633880615,-0.14404118061065674,847
-51.136390686035156,15.849221229553223,169599,15.539198875427246,-58.59513473510742,0.9736834168434143,0.705847978591919,68.38188934326172,-2.3025848865509033,0.5882410407066345,0.31688904762268066,-2.3025853633880615,-0.13552768528461456,847
-50.98936080932617,15.884309768676758,169649,15.492240905761719,-58.593326568603516,0.9683861136436462,0.7077080011367798,68.40662384033203,-2.3025848865509033,0.5856305360794067,0.31950536370277405,-2.3025853633880615,-0.1466684639453888,848
-50.97840881347656,15.870119094848633,169699,15.603236198425293,-58.59444808959961,0.9739003777503967,0.7033778429031372,68.41011810302734,-2.3025848865509033,0.5856832265853882,0.315713495016098,-2.3025853633880615,-0.1363663226366043,848
-51.04834747314453,15.842096328735352,169749,15.569153785705566,-58.593902587890625,0.9749125838279724,0.7031372785568237,68.41231536865234,-2.3025848865509033,0.5857674479484558,0.31286564469337463,-2.3025853633880615,-0.1361158937215805,848
-50.95030975341797,15.835653305053711,169799,15.498430252075195,-58.577274322509766,0.9796689748764038,0.7042195200920105,68.394775390625,-2.3025848865509033,0.5853262543678284,0.31158310174942017,-2.3025853633880615,-0.1259237676858902,848
-51.00153350830078,15.856945991516113,169849,15.472557067871094,-58.60971450805664,0.9771062731742859,0.7057154774665833,68.41444396972656,-2.3025848865509033,0.5839220881462097,0.30888402462005615,-2.3025853633880615,-0.13180425763130188,849
-51.10782241821289,15.856075286865234,169899,15.491559982299805,-58.56825637817383,0.976466178894043,0.7030251622200012,68.39216613769531,-2.3025848865509033,0.5873196721076965,0.3117416799068451,-2.3025853633880615,-0.12958702445030212,849
-51.37037658691406,15.858895301818848,169949,15.554061889648438,-58.586063385009766,0.9752439260482788,0.7045722007751465,68.40784454345703,-2.3025848865509033,0.5837065577507019,0.30982863903045654,-2.3025853633880615,-0.13358068466186523,849
-50.9789924621582,15.843963623046875,169999,15.510993957519531,-58.61305618286133,0.9746700525283813,0.7063984870910645,68.40047454833984,-2.3025848865509033,0.5844434499740601,0.30985864996910095,-2.3025853633880615,-0.13137799501419067,849
-51.12100601196289,15.838763236999512,170049,15.564559936523438,-58.61402893066406,0.9782266020774841,0.7045315504074097,68.38192749023438,-2.3025848865509033,0.5844512581825256,0.3135942816734314,-2.3025853633880615,-0.13221189379692078,850
-51.04444885253906,15.865157127380371,170099,15.592557907104492,-58.56976318359375,0.9708849787712097,0.7031714916229248,68.36969757080078,-2.3025848865509033,0.5858205556869507,0.3176974356174469,-2.3025853633880615,-0.14292307198047638,850
-51.183895111083984,15.886137962341309,170149,15.60186767578125,-58.601810455322266,0.9657301306724548,0.7048807740211487,68.38166046142578,-2.3025848865509033,0.5855919122695923,0.3257257640361786,-2.3025853633880615,-0.14884161949157715,850
-51.072479248046875,15.904874801635742,170199,15.505949020385742,-58.58311080932617,0.9654450416564941,0.7058166265487671,68.40248107910156,-2.3025848865509033,0.5832350850105286,0.3168012201786041,-2.3025853633880615,-0.14821702241897583,850
-51.188636779785156,15.898316383361816,170249,15.547469139099121,-58.60301971435547,0.9746841788291931,0.7054635882377625,68.3832015991211,-2.3025848865509033,0.5826332569122314,0.2997922897338867,-2.3025853633880615,-0.13148368895053864,851
-51.608917236328125,15.852335929870605,170299,15.489906311035156,-58.62943649291992,0.9681206345558167,0.7058573961257935,68.40045928955078,-2.3025848865509033,0.5834680199623108,0.302229642868042,-2.3025853633880615,-0.13706766068935394,851
-51.53190612792969,15.855216026306152,170349,15.503959655761719,-58.61561965942383,0.9793199896812439,0.7060662508010864,68.38517761230469,-2.3025848865509033,0.5847628712654114,0.2974778115749359,-2.3025853633880615,-0.11905986070632935,851
-51.09424591064453,15.82485294342041,170399,15.430497169494629,-58.61376953125,0.9786123633384705,0.7036744952201843,68.3572006225586,-2.3025848865509033,0.5882736444473267,0.2989179491996765,-2.3025853633880615,-0.12290801107883453,851
-51.232757568359375,15.828093528747559,170449,15.522436141967773,-58.61803436279297,0.9772475361824036,0.7052872180938721,68.36649322509766,-2.3025848865509033,0.5873094201087952,0.3067508637905121,-2.3025853633880615,-0.12694405019283295,852
-51.34797668457031,15.827310562133789,170499,15.44201374053955,-58.61520767211914,0.9763466119766235,0.7040977478027344,68.35122680664062,-2.3025848865509033,0.5864389538764954,0.32343584299087524,-2.3025853633880615,-0.13629288971424103,852
-51.1346435546875,15.869309425354004,170549,15.448152542114258,-58.60733413696289,0.9788476824760437,0.705998957157135,68.3375244140625,-2.3025848865509033,0.5865614414215088,0.30031847953796387,-2.3025853633880615,-0.12798848748207092,852
-51.036285400390625,15.854602813720703,170599,15.43502140045166,-58.615177154541016,0.9798519611358643,0.7060539722442627,68.36658477783203,-2.3025848865509033,0.5854286551475525,0.310482919216156,-2.3025853633880615,-0.12659409642219543,852
-51.1386833190918,15.869702339172363,170649,15.432290077209473,-58.62331008911133,0.9835724234580994,0.7097392082214355,68.3761215209961,-2.3025848865509033,0.5824076533317566,0.31896281242370605,-2.3025853633880615,-0.1294916272163391,853
-51.11244201660156,15.850774765014648,170699,15.42419147491455,-58.60521697998047,0.9756538271903992,0.7066807150840759,68.38180541992188,-2.3025848865509033,0.5884661078453064,0.3427783250808716,-2.3025853633880615,-0.14398722350597382,853
-51.09193801879883,15.861298561096191,170749,15.526002883911133,-58.6226692199707,0.978434681892395,0.7055498957633972,68.38069152832031,-2.3025848865509033,0.5847799777984619,0.323011189699173,-2.3025853633880615,-0.1337108612060547,853
-51.239288330078125,15.865728378295898,170799,15.605632781982422,-58.618080139160156,0.9758879542350769,0.7095334529876709,68.39987182617188,-2.3025848865509033,0.5823701024055481,0.32271838188171387,-2.3025853633880615,-0.14056359231472015,853
-51.02581787109375,15.87514591217041,170849,15.625146865844727,-58.5991325378418,0.9668207168579102,0.7042430639266968,68.36701202392578,-2.3025848865509033,0.586244523525238,0.3229011297225952,-2.3025853633880615,-0.14919286966323853,854
-51.02248764038086,15.867209434509277,170899,15.475415229797363,-58.6143798828125,0.9707311987876892,0.7045005559921265,68.38219451904297,-2.3025848865509033,0.5854436159133911,0.3260553181171417,-2.3025853633880615,-0.1471516489982605,854
-51.133853912353516,15.851049423217773,170949,15.454556465148926,-58.62641525268555,0.9742752909660339,0.702233076095581,68.40308380126953,-2.3025848865509033,0.585085391998291,0.3218606114387512,-2.3025853633880615,-0.14453396201133728,854
-51.36952590942383,15.848164558410645,170999,15.587139129638672,-58.60928726196289,0.971454381942749,0.7032544612884521,68.39118194580078,-2.3025848865509033,0.5832789540290833,0.33056938648223877,-2.3025853633880615,-0.148741215467453,854
-51.157039642333984,15.85467529296875,171049,15.514098167419434,-58.567562103271484,0.9748080968856812,0.701922595500946,68.37185668945312,-2.3025848865509033,0.5875698924064636,0.3219268023967743,-2.3025853633880615,-0.13830281794071198,855
-51.00042724609375,15.852852821350098,171099,15.556093215942383,-58.57516860961914,0.9748067259788513,0.7054814100265503,68.36634826660156,-2.3025848865509033,0.5875458121299744,0.3191996216773987,-2.3025853633880615,-0.13918426632881165,855
-51.024513244628906,15.84228515625,171149,15.526371002197266,-58.601993560791016,0.9757819771766663,0.7064025402069092,68.36622619628906,-2.3025848865509033,0.5863150358200073,0.3120187520980835,-2.3025853633880615,-0.13689839839935303,855
-51.138057708740234,15.863323211669922,171199,15.561561584472656,-58.63597106933594,0.9763351082801819,0.7070340514183044,68.3712158203125,-2.3025848865509033,0.5844416618347168,0.3072762191295624,-2.3025853633880615,-0.13296222686767578,855
-51.160987854003906,15.80845832824707,171249,15.527213096618652,-58.68248748779297,0.9790971279144287,0.7075595259666443,68.3628158569336,-2.3025848865509033,0.5837659239768982,0.3119414448738098,-2.3025853633880615,-0.1345522552728653,856
-50.9234504699707,15.81747817993164,171299,15.411112785339355,-58.69374465942383,0.9775477647781372,0.7060146331787109,68.3700180053711,-2.3025848865509033,0.5844321846961975,0.30782943964004517,-2.3025853633880615,-0.13014520704746246,856
-51.034881591796875,15.800663948059082,171349,15.459757804870605,-58.682254791259766,0.9791250824928284,0.7042940855026245,68.37604522705078,-2.3025848865509033,0.5841388702392578,0.3168286681175232,-2.3025853633880615,-0.13433480262756348,856
-51.076839447021484,15.820527076721191,171399,15.512792587280273,-58.67456817626953,0.9782148599624634,0.7045465111732483,68.38385772705078,-2.3025848865509033,0.586304247379303,0.3070540726184845,-2.3025853633880615,-0.12829604744911194,856
-51.02321243286133,15.862787246704102,171449,15.472733497619629,-58.6298942565918,0.978768527507782,0.7060669660568237,68.390625,-2.3025848865509033,0.5838646292686462,0.30628418922424316,-2.3025853633880615,-0.1273978352546692,857
-50.83809280395508,15.834909439086914,171499,15.407533645629883,-58.649620056152344,0.9750568866729736,0.7051725387573242,68.36870574951172,-2.3025848865509033,0.5858500003814697,0.3031822741031647,-2.3025853633880615,-0.12760619819164276,857
-50.838417053222656,15.829804420471191,171549,15.502087593078613,-58.66196060180664,0.9835023880004883,0.7037912607192993,68.36016845703125,-2.3025848865509033,0.5865898728370667,0.30528759956359863,-2.3025853633880615,-0.1200028732419014,857
-51.049102783203125,15.841415405273438,171599,15.49539852142334,-58.65933609008789,0.9833229780197144,0.7042739987373352,68.39891052246094,-2.3025848865509033,0.5856059193611145,0.30268222093582153,-2.3025853633880615,-0.12000136077404022,857
-51.15879821777344,15.848309516906738,171649,15.484548568725586,-58.69538879394531,0.9794979691505432,0.7041547298431396,68.40325927734375,-2.3025848865509033,0.5841428637504578,0.3009793162345886,-2.3025853633880615,-0.12165360897779465,858
-51.12904357910156,15.826398849487305,171699,15.49081039428711,-58.65094757080078,0.9824113845825195,0.7049223184585571,68.36677551269531,-2.3025848865509033,0.5864998698234558,0.2989923655986786,-2.3025853633880615,-0.11978309601545334,858
-51.1358757019043,15.847380638122559,171749,15.488581657409668,-58.657196044921875,0.9775301218032837,0.7073091864585876,68.365478515625,-2.3025848865509033,0.5838058590888977,0.3171171247959137,-2.3025853633880615,-0.13260860741138458,858
