kl,epoch,elbo,step,lpz,lpx,loss,lqz
46.22751998901367,1192,-689.7527465820312,143099,-71.02705383300781,-643.5252685546875,689.7527465820312,-24.799531936645508
46.22957992553711,1193,-689.6398315429688,143199,-71.02706146240234,-643.4102172851562,689.6398315429688,-24.7974796295166
46.24833679199219,1194,-689.6925048828125,143299,-71.0291976928711,-643.4441528320312,689.6925048828125,-24.78086280822754
46.232749938964844,1194,-689.9359130859375,143399,-71.0246810913086,-643.703125,689.9359130859375,-24.791934967041016
46.24405288696289,1195,-689.8173217773438,143499,-71.02654266357422,-643.5733032226562,689.8173217773438,-24.782487869262695
46.240394592285156,1196,-689.9715576171875,143599,-71.03010559082031,-643.7311401367188,689.9715576171875,-24.78971290588379
46.243656158447266,1197,-689.7411499023438,143699,-71.02716064453125,-643.4974975585938,689.7411499023438,-24.783504486083984
46.26164627075195,1198,-689.7138061523438,143799,-71.0261459350586,-643.4521484375,689.7138061523438,-24.764497756958008
46.24673843383789,1199,-689.8397216796875,143899,-71.02698516845703,-643.593017578125,689.8397216796875,-24.780250549316406
46.263946533203125,1199,-689.7814331054688,143999,-71.02503204345703,-643.5174560546875,689.7814331054688,-24.761089324951172
46.26498794555664,1200,-689.91162109375,144099,-71.0267562866211,-643.6466674804688,689.91162109375,-24.76177215576172
46.275413513183594,1201,-690.0172729492188,144199,-71.02790069580078,-643.7418823242188,690.0172729492188,-24.752490997314453
46.280487060546875,1202,-689.9930419921875,144299,-71.03355407714844,-643.7125244140625,689.9930419921875,-24.753070831298828
46.28506088256836,1203,-689.5962524414062,144399,-71.025634765625,-643.3111572265625,689.5962524414062,-24.740575790405273
46.314788818359375,1204,-689.6383666992188,144499,-71.02783966064453,-643.3235473632812,689.6383666992188,-24.713054656982422
46.30052947998047,1204,-689.8184814453125,144599,-71.02967834472656,-643.5179443359375,689.8184814453125,-24.729150772094727
46.333221435546875,1205,-689.4523315429688,144699,-71.02625274658203,-643.119140625,689.4523315429688,-24.693025588989258
46.31840515136719,1206,-689.6791381835938,144799,-71.02757263183594,-643.3607788085938,689.6791381835938,-24.709163665771484
46.30428695678711,1207,-689.672119140625,144899,-71.03268432617188,-643.3678588867188,689.672119140625,-24.728397369384766
46.32780456542969,1208,-689.5675048828125,144999,-71.03128814697266,-643.2396850585938,689.5675048828125,-24.7034854888916
46.33599090576172,1209,-689.7507934570312,145099,-71.02255249023438,-643.414794921875,689.7507934570312,-24.686559677124023
46.334049224853516,1209,-689.879638671875,145199,-71.03180694580078,-643.5455932617188,689.879638671875,-24.697757720947266
46.34144592285156,1210,-689.8594970703125,145299,-71.02882385253906,-643.51806640625,689.8594970703125,-24.6873836517334
46.35612106323242,1211,-689.7469482421875,145399,-71.02777862548828,-643.390869140625,689.7469482421875,-24.671655654907227
46.36625671386719,1212,-689.5177612304688,145499,-71.02447509765625,-643.1514892578125,689.5177612304688,-24.658218383789062
46.382686614990234,1213,-689.5136108398438,145599,-71.0235824584961,-643.1309204101562,689.5136108398438,-24.64089012145996
46.36937713623047,1214,-689.4414672851562,145699,-71.02658081054688,-643.0720825195312,689.4414672851562,-24.657201766967773
46.362422943115234,1214,-689.8453369140625,145799,-71.03592681884766,-643.48291015625,689.8453369140625,-24.67350196838379
46.36904525756836,1215,-689.7741088867188,145899,-71.03775787353516,-643.405029296875,689.7741088867188,-24.668712615966797
46.3637580871582,1216,-689.4884033203125,145999,-71.03258514404297,-643.1246337890625,689.4884033203125,-24.6688232421875
46.3863410949707,1217,-689.5015258789062,146099,-71.03286743164062,-643.1151733398438,689.5015258789062,-24.646522521972656
46.4135627746582,1218,-689.5475463867188,146199,-71.0323715209961,-643.1339721679688,689.5475463867188,-24.618806838989258
46.40778350830078,1219,-689.61376953125,146299,-71.03233337402344,-643.2059936523438,689.61376953125,-24.624547958374023
46.40658187866211,1219,-689.6558227539062,146399,-71.03289794921875,-643.249267578125,689.6558227539062,-24.62631607055664
46.41365051269531,1220,-689.8203125,146499,-71.0293960571289,-643.4066772460938,689.8203125,-24.615741729736328
46.418373107910156,1221,-689.7017211914062,146599,-71.0303726196289,-643.2833251953125,689.7017211914062,-24.61199951171875
46.416290283203125,1222,-689.202880859375,146699,-71.02545166015625,-642.78662109375,689.202880859375,-24.609159469604492
46.413578033447266,1223,-689.75,146799,-71.03147888183594,-643.33642578125,689.75,-24.617900848388672
46.43263244628906,1224,-689.5084228515625,146899,-71.03286743164062,-643.0758056640625,689.5084228515625,-24.600234985351562
46.43658447265625,1224,-689.4468994140625,146999,-71.02860260009766,-643.0103149414062,689.4468994140625,-24.59201431274414
46.44587326049805,1225,-689.54248046875,147099,-71.03392791748047,-643.0965576171875,689.54248046875,-24.588056564331055
46.43840408325195,1226,-689.7369384765625,147199,-71.0379409790039,-643.2985229492188,689.7369384765625,-24.59953498840332
46.44477844238281,1227,-689.7465209960938,147299,-71.02997589111328,-643.3017578125,689.7465209960938,-24.58519744873047
46.45217514038086,1228,-689.8475341796875,147399,-71.03641510009766,-643.3953247070312,689.8475341796875,-24.58424186706543
46.457489013671875,1229,-689.3698120117188,147499,-71.0263900756836,-642.912353515625,689.3698120117188,-24.568904876708984
46.471065521240234,1229,-689.453125,147599,-71.03300476074219,-642.9820556640625,689.453125,-24.561941146850586
46.46198654174805,1230,-689.6100463867188,147699,-71.03671264648438,-643.1480712890625,689.6100463867188,-24.574726104736328
46.5002555847168,1231,-689.1146850585938,147799,-71.03234100341797,-642.6144409179688,689.1146850585938,-24.53208351135254
46.49494552612305,1232,-689.5189208984375,147899,-71.03672790527344,-643.0239868164062,689.5189208984375,-24.54178237915039
46.507362365722656,1233,-689.5834350585938,147999,-71.03278350830078,-643.0761108398438,689.5834350585938,-24.525419235229492
46.50859069824219,1234,-689.6512451171875,148099,-71.03504943847656,-643.1426391601562,689.6512451171875,-24.52645492553711
46.491981506347656,1234,-689.4193115234375,148199,-71.03255462646484,-642.9273071289062,689.4193115234375,-24.540576934814453
46.48208236694336,1235,-689.48828125,148299,-71.03097534179688,-643.0062255859375,689.48828125,-24.548898696899414
46.5107421875,1236,-689.0415649414062,148399,-71.0235366821289,-642.5308227539062,689.0415649414062,-24.512794494628906
46.507240295410156,1237,-689.4373168945312,148499,-71.02857208251953,-642.9300537109375,689.4373168945312,-24.52132797241211
46.52589797973633,1238,-689.4800415039062,148599,-71.03178405761719,-642.9541015625,689.4800415039062,-24.50588607788086
46.5390739440918,1239,-689.4927978515625,148699,-71.03181457519531,-642.9537353515625,689.4927978515625,-24.49274444580078
46.527992248535156,1239,-689.60400390625,148799,-71.03373718261719,-643.0760498046875,689.60400390625,-24.50574493408203
46.54370880126953,1240,-689.4269409179688,148899,-71.03277587890625,-642.8832397460938,689.4269409179688,-24.48906135559082
46.53560256958008,1241,-689.4776000976562,148999,-71.03667449951172,-642.9420166015625,689.4776000976562,-24.501075744628906
46.580902099609375,1242,-689.2221069335938,149099,-71.03471374511719,-642.6412353515625,689.2221069335938,-24.453807830810547
46.57657241821289,1243,-689.4404296875,149199,-71.02783966064453,-642.8638305664062,689.4404296875,-24.451263427734375
46.574031829833984,1244,-689.4898071289062,149299,-71.03323364257812,-642.915771484375,689.4898071289062,-24.459203720092773
46.5627555847168,1244,-689.3723754882812,149399,-71.02849578857422,-642.8096313476562,689.3723754882812,-24.465742111206055
46.57692337036133,1245,-689.24951171875,149499,-71.02814483642578,-642.672607421875,689.24951171875,-24.45122528076172
46.589385986328125,1246,-689.26953125,149599,-71.03629302978516,-642.6801147460938,689.26953125,-24.44690704345703
46.567955017089844,1247,-689.427490234375,149699,-71.03575897216797,-642.8595581054688,689.427490234375,-24.467798233032227
46.57844161987305,1248,-689.2344360351562,149799,-71.03743743896484,-642.656005859375,689.2344360351562,-24.45899772644043
46.605674743652344,1249,-689.3951416015625,149899,-71.03030395507812,-642.7894287109375,689.3951416015625,-24.42462921142578
46.59342956542969,1249,-689.2357177734375,149999,-71.02822875976562,-642.642333984375,689.2357177734375,-24.434795379638672
46.596981048583984,1250,-689.0751342773438,150099,-71.0257339477539,-642.4781494140625,689.0751342773438,-24.428749084472656
46.62398147583008,1251,-689.2778930664062,150199,-71.03177642822266,-642.6538696289062,689.2778930664062,-24.407798767089844
46.63643264770508,1252,-689.4534912109375,150299,-71.04019927978516,-642.8170776367188,689.4534912109375,-24.403764724731445
46.63996505737305,1253,-689.4127807617188,150399,-71.02803039550781,-642.7728271484375,689.4127807617188,-24.388063430786133
46.64140319824219,1254,-689.1777954101562,150499,-71.02813720703125,-642.536376953125,689.1777954101562,-24.38673210144043
46.63309860229492,1254,-689.4783325195312,150599,-71.02690124511719,-642.84521484375,689.4783325195312,-24.393800735473633
46.639896392822266,1255,-689.3641967773438,150699,-71.02226257324219,-642.7243041992188,689.3641967773438,-24.382366180419922
46.64281463623047,1256,-689.12109375,150799,-71.02494812011719,-642.4783325195312,689.12109375,-24.38213348388672
46.665836334228516,1257,-689.4464721679688,150899,-71.0312271118164,-642.7806396484375,689.4464721679688,-24.365392684936523
46.69061279296875,1258,-689.067138671875,150999,-71.0350112915039,-642.3765258789062,689.067138671875,-24.344398498535156
46.66299819946289,1259,-689.1427612304688,151099,-71.02799224853516,-642.4797973632812,689.1427612304688,-24.364992141723633
46.67138671875,1259,-689.325927734375,151199,-71.02809143066406,-642.654541015625,689.325927734375,-24.356706619262695
46.67500686645508,1260,-689.419677734375,151299,-71.02781677246094,-642.7446899414062,689.419677734375,-24.352811813354492
46.6799430847168,1261,-689.2281494140625,151399,-71.0273208618164,-642.5482177734375,689.2281494140625,-24.347375869750977
46.701904296875,1262,-689.1273803710938,151499,-71.03313446044922,-642.4254760742188,689.1273803710938,-24.33123207092285
46.69460678100586,1263,-689.56201171875,151599,-71.02802276611328,-642.867431640625,689.56201171875,-24.333415985107422
46.708675384521484,1264,-689.4513549804688,151699,-71.02963256835938,-642.74267578125,689.4513549804688,-24.320959091186523
46.694488525390625,1264,-689.0397338867188,151799,-71.02136993408203,-642.3452758789062,689.0397338867188,-24.326885223388672
46.70259094238281,1265,-688.9862670898438,151899,-71.03355407714844,-642.28369140625,688.9862670898438,-24.330963134765625
46.72080993652344,1266,-689.01806640625,151999,-71.03136444091797,-642.2973022460938,689.01806640625,-24.3105525970459
46.72669219970703,1267,-689.2998046875,152099,-71.03279876708984,-642.5731201171875,689.2998046875,-24.30610466003418
46.73463821411133,1268,-689.3378295898438,152199,-71.03150939941406,-642.6032104492188,689.3378295898438,-24.2968692779541
46.714393615722656,1269,-689.3182983398438,152299,-71.01860809326172,-642.6039428710938,689.3182983398438,-24.304210662841797
46.735374450683594,1269,-689.1627807617188,152399,-71.0278091430664,-642.4274291992188,689.1627807617188,-24.292436599731445
46.71680450439453,1270,-689.2313842773438,152499,-71.02574157714844,-642.5145874023438,689.2313842773438,-24.308940887451172
46.75353240966797,1271,-689.268310546875,152599,-71.02723693847656,-642.5148315429688,689.268310546875,-24.273704528808594
46.77391815185547,1272,-689.3718872070312,152699,-71.03077697753906,-642.5979614257812,689.3718872070312,-24.25686264038086
46.75722885131836,1273,-689.185791015625,152799,-71.03080749511719,-642.4285888671875,689.185791015625,-24.273578643798828
46.76053237915039,1274,-689.1444702148438,152899,-71.02556610107422,-642.3839721679688,689.1444702148438,-24.265033721923828
46.76347732543945,1274,-688.9067993164062,152999,-71.02261352539062,-642.143310546875,688.9067993164062,-24.259138107299805
46.77751541137695,1275,-688.9121704101562,153099,-71.02623748779297,-642.1346435546875,688.9121704101562,-24.24872398376465
46.76191329956055,1276,-689.0499267578125,153199,-71.01242065429688,-642.2880249023438,689.0499267578125,-24.250511169433594
46.77070617675781,1277,-689.4473266601562,153299,-71.03465270996094,-642.6766357421875,689.4473266601562,-24.263948440551758
46.7886962890625,1278,-689.0864868164062,153399,-71.0344009399414,-642.2977905273438,689.0864868164062,-24.24570655822754
46.80404281616211,1279,-689.3590698242188,153499,-71.02833557128906,-642.5549926757812,689.3590698242188,-24.224292755126953
46.79854965209961,1279,-688.912109375,153599,-71.02249908447266,-642.113525390625,688.912109375,-24.223947525024414
46.811988830566406,1280,-689.0076293945312,153699,-71.02660369873047,-642.1956787109375,689.0076293945312,-24.214611053466797
46.84593963623047,1281,-688.8607177734375,153799,-71.0302963256836,-642.0147705078125,688.8607177734375,-24.184358596801758
46.79831314086914,1282,-689.082763671875,153899,-71.03489685058594,-642.284423828125,689.082763671875,-24.236581802368164
46.81547164916992,1283,-689.1198120117188,153999,-71.0284652709961,-642.3043212890625,689.1198120117188,-24.212993621826172
46.80144119262695,1284,-689.2393798828125,154099,-71.0279541015625,-642.4379272460938,689.2393798828125,-24.226511001586914
46.815467834472656,1284,-689.112060546875,154199,-71.0353775024414,-642.296630859375,689.112060546875,-24.219905853271484
46.836181640625,1285,-688.8329467773438,154299,-71.02400970458984,-641.9967651367188,688.8329467773438,-24.187828063964844
46.84394454956055,1286,-689.232177734375,154399,-71.03498840332031,-642.3882446289062,689.232177734375,-24.1910400390625
46.85865020751953,1287,-688.8114624023438,154499,-71.03193664550781,-641.9528198242188,688.8114624023438,-24.173288345336914
46.855716705322266,1288,-688.8800048828125,154599,-71.03408813476562,-642.0242919921875,688.8800048828125,-24.178375244140625
46.85929489135742,1289,-689.0097045898438,154699,-71.03392028808594,-642.1504516601562,689.0097045898438,-24.174625396728516
46.84761047363281,1289,-689.0330810546875,154799,-71.0313491821289,-642.1854858398438,689.0330810546875,-24.183738708496094
46.85737609863281,1290,-688.9890747070312,154899,-71.02530670166016,-642.1317138671875,688.9890747070312,-24.167930603027344
46.89203643798828,1291,-689.0106201171875,154999,-71.03479766845703,-642.1185913085938,689.0106201171875,-24.142763137817383
46.88035202026367,1292,-689.2396850585938,155099,-71.02835083007812,-642.3593139648438,689.2396850585938,-24.147994995117188
46.89210510253906,1293,-688.731201171875,155199,-71.03241729736328,-641.8390502929688,688.731201171875,-24.14031410217285
46.88228225708008,1294,-689.1876831054688,155299,-71.0219497680664,-642.3053588867188,689.1876831054688,-24.13966941833496
46.89663314819336,1294,-688.933837890625,155399,-71.03298950195312,-642.0372314453125,688.933837890625,-24.13636016845703
46.888370513916016,1295,-688.9989013671875,155499,-71.02689361572266,-642.1105346679688,688.9989013671875,-24.138525009155273
46.89903259277344,1296,-688.7099609375,155599,-71.03781127929688,-641.8109741210938,688.7099609375,-24.138778686523438
46.913612365722656,1297,-688.9718017578125,155699,-71.0361328125,-642.0581665039062,688.9718017578125,-24.122520446777344
46.94146728515625,1298,-688.7496948242188,155799,-71.0382308959961,-641.8082275390625,688.7496948242188,-24.096759796142578
46.93255615234375,1299,-689.1634521484375,155899,-71.03170013427734,-642.2308959960938,689.1634521484375,-24.09914207458496
46.9293327331543,1299,-688.866943359375,155999,-71.02272033691406,-641.9376220703125,688.866943359375,-24.0933895111084
46.935245513916016,1300,-688.7250366210938,156099,-71.02776336669922,-641.7897338867188,688.7250366210938,-24.092519760131836
46.92378234863281,1301,-688.84521484375,156199,-71.03166961669922,-641.9214477539062,688.84521484375,-24.107887268066406
46.942440032958984,1302,-689.121826171875,156299,-71.03128051757812,-642.1793823242188,689.121826171875,-24.088838577270508
46.94827651977539,1303,-688.7900390625,156399,-71.02639770507812,-641.8417358398438,688.7900390625,-24.078121185302734
46.95512008666992,1304,-689.0126953125,156499,-71.03450775146484,-642.0575561523438,689.0126953125,-24.079391479492188
46.94755172729492,1304,-688.9714965820312,156599,-71.03335571289062,-642.02392578125,688.9714965820312,-24.08580207824707
46.96893310546875,1305,-688.7637329101562,156699,-71.0341567993164,-641.7947998046875,688.7637329101562,-24.06521987915039
46.977195739746094,1306,-688.8778686523438,156799,-71.03357696533203,-641.9006958007812,688.8778686523438,-24.056381225585938
46.96476364135742,1307,-688.8469848632812,156899,-71.03144073486328,-641.8822021484375,688.8469848632812,-24.066679000854492
46.9763069152832,1308,-688.8302001953125,156999,-71.03179168701172,-641.8538818359375,688.8302001953125,-24.05548667907715
46.99921798706055,1309,-688.8245239257812,157099,-71.02606201171875,-641.8253173828125,688.8245239257812,-24.026844024658203
46.973323822021484,1309,-689.000732421875,157199,-71.03852844238281,-642.0274047851562,689.000732421875,-24.065200805664062
46.984710693359375,1310,-688.9349975585938,157299,-71.03248596191406,-641.9502563476562,688.9349975585938,-24.047775268554688
46.99287033081055,1311,-688.7627563476562,157399,-71.02925109863281,-641.7698974609375,688.7627563476562,-24.036380767822266
47.00117874145508,1312,-689.177490234375,157499,-71.02993774414062,-642.1763305664062,689.177490234375,-24.028757095336914
47.00091552734375,1313,-689.0270385742188,157599,-71.02953338623047,-642.026123046875,689.0270385742188,-24.028621673583984
47.003421783447266,1314,-688.5107421875,157699,-71.02173614501953,-641.50732421875,688.5107421875,-24.018314361572266
47.01079559326172,1314,-688.8551025390625,157799,-71.02375793457031,-641.8442993164062,688.8551025390625,-24.012964248657227
47.026851654052734,1315,-688.91845703125,157899,-71.0249252319336,-641.8916015625,688.91845703125,-23.99807357788086
47.051570892333984,1316,-688.9634399414062,157999,-71.02970123291016,-641.911865234375,688.9634399414062,-23.978130340576172
47.048614501953125,1317,-688.6884155273438,158099,-71.02433776855469,-641.6397705078125,688.6884155273438,-23.975725173950195
47.035743713378906,1318,-688.7222900390625,158199,-71.02969360351562,-641.6865234375,688.7222900390625,-23.99394989013672
47.025455474853516,1319,-689.14990234375,158299,-71.03130340576172,-642.1244506835938,689.14990234375,-24.00584602355957
47.04436111450195,1319,-688.745849609375,158399,-71.03227233886719,-641.7014770507812,688.745849609375,-23.9879150390625
47.06170654296875,1320,-688.8069458007812,158499,-71.03746795654297,-641.7452392578125,688.8069458007812,-23.97576332092285
47.05912780761719,1321,-688.908447265625,158599,-71.02978515625,-641.849365234375,688.908447265625,-23.970659255981445
47.0623893737793,1322,-689.1345825195312,158699,-71.04425811767578,-642.0722045898438,689.1345825195312,-23.98187255859375
47.07255935668945,1323,-688.6151123046875,158799,-71.02364349365234,-641.5425415039062,688.6151123046875,-23.951078414916992
47.06221389770508,1324,-688.642333984375,158899,-71.03187561035156,-641.5801391601562,688.642333984375,-23.96965980529785
47.05974197387695,1324,-688.78466796875,158999,-71.0241928100586,-641.7249755859375,688.78466796875,-23.964454650878906
47.09173583984375,1325,-688.7449951171875,159099,-71.0267562866211,-641.6532592773438,688.7449951171875,-23.935022354125977
47.089359283447266,1326,-688.7178955078125,159199,-71.027587890625,-641.6285400390625,688.7178955078125,-23.93822479248047
47.089725494384766,1327,-688.7545166015625,159299,-71.02970123291016,-641.664794921875,688.7545166015625,-23.939977645874023
47.09516525268555,1328,-688.5779418945312,159399,-71.02422332763672,-641.4827880859375,688.5779418945312,-23.929054260253906
47.08818435668945,1329,-688.471923828125,159499,-71.0223388671875,-641.3837280273438,688.471923828125,-23.93415641784668
47.11335754394531,1329,-688.90087890625,159599,-71.02509307861328,-641.7875366210938,688.90087890625,-23.911733627319336
47.12016296386719,1330,-688.6925048828125,159699,-71.0205078125,-641.5723876953125,688.6925048828125,-23.900346755981445
47.12662124633789,1331,-688.7566528320312,159799,-71.02554321289062,-641.6300659179688,688.7566528320312,-23.8989200592041
47.1345100402832,1332,-688.6355590820312,159899,-71.0335922241211,-641.5010375976562,688.6355590820312,-23.899084091186523
47.125465393066406,1333,-688.9593505859375,159999,-71.02711486816406,-641.8338623046875,688.9593505859375,-23.90165138244629
47.13136672973633,1334,-688.9801635742188,160099,-71.02500915527344,-641.8488159179688,688.9801635742188,-23.893638610839844
47.1212272644043,1334,-688.6973876953125,160199,-71.03667449951172,-641.5761108398438,688.6973876953125,-23.91544532775879
47.1311149597168,1335,-688.800048828125,160299,-71.02771759033203,-641.6689453125,688.800048828125,-23.896604537963867
47.150691986083984,1336,-688.796630859375,160399,-71.03502655029297,-641.6459350585938,688.796630859375,-23.884334564208984
47.13399124145508,1337,-688.3244018554688,160499,-71.03474426269531,-641.1904296875,688.3244018554688,-23.900753021240234
47.16695022583008,1338,-688.3698120117188,160599,-71.02619934082031,-641.202880859375,688.3698120117188,-23.859251022338867
47.143306732177734,1339,-688.5252075195312,160699,-71.03276824951172,-641.3818969726562,688.5252075195312,-23.889461517333984
47.16721725463867,1339,-688.9590454101562,160799,-71.03231048583984,-641.7918090820312,688.9590454101562,-23.865097045898438
47.173072814941406,1340,-688.9095458984375,160899,-71.0325927734375,-641.7364501953125,688.9095458984375,-23.859521865844727
47.17205047607422,1341,-688.6844482421875,160999,-71.02432250976562,-641.5123901367188,688.6844482421875,-23.85227394104004
47.18226623535156,1342,-688.72021484375,161099,-71.03436279296875,-641.5379638671875,688.72021484375,-23.852094650268555
47.19076919555664,1343,-688.4777221679688,161199,-71.03274536132812,-641.2869262695312,688.4777221679688,-23.84197425842285
47.184226989746094,1344,-688.6180419921875,161299,-71.02640533447266,-641.4337768554688,688.6180419921875,-23.842180252075195
47.186946868896484,1344,-688.4995727539062,161399,-71.02598571777344,-641.3126220703125,688.4995727539062,-23.839040756225586
47.208377838134766,1345,-688.625,161499,-71.03466796875,-641.4166259765625,688.625,-23.82628631591797
47.23225784301758,1346,-688.6631469726562,161599,-71.0340805053711,-641.430908203125,688.6631469726562,-23.801822662353516
47.20062255859375,1347,-688.5093994140625,161699,-71.02752685546875,-641.3087768554688,688.5093994140625,-23.826908111572266
47.224090576171875,1348,-688.703857421875,161799,-71.0322036743164,-641.4797973632812,688.703857421875,-23.8081111907959
47.22006607055664,1349,-689.0480346679688,161899,-71.02586364746094,-641.8279418945312,689.0480346679688,-23.805795669555664
47.23005676269531,1349,-688.4586181640625,161999,-71.02117919921875,-641.2285766601562,688.4586181640625,-23.791118621826172
47.24008560180664,1350,-688.4782104492188,162099,-71.02771759033203,-641.2381591796875,688.4782104492188,-23.787630081176758
47.247337341308594,1351,-688.5466918945312,162199,-71.0337905883789,-641.29931640625,688.5466918945312,-23.786449432373047
47.25824737548828,1352,-688.4400024414062,162299,-71.03356170654297,-641.1817626953125,688.4400024414062,-23.775312423706055
47.2462158203125,1353,-688.674072265625,162399,-71.04100799560547,-641.4278564453125,688.674072265625,-23.7947940826416
47.24617004394531,1354,-688.7742919921875,162499,-71.04474639892578,-641.528076171875,688.7742919921875,-23.798580169677734
47.25222396850586,1354,-688.4807739257812,162599,-71.03495025634766,-641.2285766601562,688.4807739257812,-23.782726287841797
47.24348068237305,1355,-688.491943359375,162699,-71.0313491821289,-641.2484741210938,688.491943359375,-23.78786849975586
47.250247955322266,1356,-688.2855834960938,162799,-71.03302764892578,-641.0353393554688,688.2855834960938,-23.78278160095215
47.286739349365234,1357,-688.4354858398438,162899,-71.03706359863281,-641.1487426757812,688.4354858398438,-23.750324249267578
47.27968215942383,1358,-688.4952392578125,162999,-71.03229522705078,-641.2155151367188,688.4952392578125,-23.752613067626953
47.2884521484375,1359,-688.3970336914062,163099,-71.02714538574219,-641.1085815429688,688.3970336914062,-23.738689422607422
47.2788200378418,1359,-688.5005493164062,163199,-71.0230484008789,-641.2217407226562,688.5005493164062,-23.744232177734375
47.278160095214844,1360,-688.681640625,163299,-71.03150177001953,-641.4034423828125,688.681640625,-23.753339767456055
47.294921875,1361,-688.6421508789062,163399,-71.03384399414062,-641.3472290039062,688.6421508789062,-23.738920211791992
47.3126335144043,1362,-688.7035522460938,163499,-71.03804779052734,-641.3909301757812,688.7035522460938,-23.725412368774414
47.324771881103516,1363,-688.2345581054688,163599,-71.03145599365234,-640.9097900390625,688.2345581054688,-23.70668601989746
47.30683898925781,1364,-688.62255859375,163699,-71.03456115722656,-641.3157348632812,688.62255859375,-23.727720260620117
47.3113899230957,1364,-688.40771484375,163799,-71.02159881591797,-641.0963134765625,688.40771484375,-23.710208892822266
47.31383514404297,1365,-688.3786010742188,163899,-71.01712036132812,-641.0647583007812,688.3786010742188,-23.70328712463379
47.316741943359375,1366,-688.3566284179688,163999,-71.02240753173828,-641.0398559570312,688.3566284179688,-23.705665588378906
47.33488845825195,1367,-688.1526489257812,164099,-71.02728271484375,-640.8177490234375,688.1526489257812,-23.692398071289062
47.32836151123047,1368,-688.5545654296875,164199,-71.029296875,-641.2261962890625,688.5545654296875,-23.700931549072266
47.34416580200195,1369,-688.426025390625,164299,-71.02449798583984,-641.0819091796875,688.426025390625,-23.680330276489258
47.331886291503906,1369,-688.583251953125,164399,-71.01563262939453,-641.2513427734375,688.583251953125,-23.683748245239258
47.339378356933594,1370,-688.4207763671875,164499,-71.02600860595703,-641.0814208984375,688.4207763671875,-23.686626434326172
47.355831146240234,1371,-688.521240234375,164599,-71.0306167602539,-641.1654052734375,688.521240234375,-23.674785614013672
47.35087203979492,1372,-688.6267700195312,164699,-71.02725219726562,-641.27587890625,688.6267700195312,-23.676380157470703
47.370582580566406,1373,-688.0794067382812,164799,-71.018310546875,-640.7088623046875,688.0794067382812,-23.64772605895996
47.3569221496582,1374,-688.3604736328125,164899,-71.02256774902344,-641.0036010742188,688.3604736328125,-23.665647506713867
47.371673583984375,1374,-688.447509765625,164999,-71.0268325805664,-641.0758666992188,688.447509765625,-23.655160903930664
47.368385314941406,1375,-688.5105590820312,165099,-71.03410339355469,-641.1421508789062,688.5105590820312,-23.66571807861328
47.39156723022461,1376,-688.0840454101562,165199,-71.03018188476562,-640.6925048828125,688.0840454101562,-23.63861656188965
47.38539505004883,1377,-688.515380859375,165299,-71.02908325195312,-641.1299438476562,688.515380859375,-23.64369010925293
47.40320587158203,1378,-688.239501953125,165399,-71.02684020996094,-640.8362426757812,688.239501953125,-23.623632431030273
47.38072967529297,1379,-688.7512817382812,165499,-71.03205871582031,-641.3705444335938,688.7512817382812,-23.651330947875977
47.39350891113281,1379,-688.2910766601562,165599,-71.02912139892578,-640.8975219726562,688.2910766601562,-23.63561248779297
47.40238571166992,1380,-688.1756591796875,165699,-71.03366088867188,-640.7732543945312,688.1756591796875,-23.63127326965332
47.397361755371094,1381,-688.7138061523438,165799,-71.04014587402344,-641.3164672851562,688.7138061523438,-23.64278221130371
47.43332290649414,1382,-688.0679321289062,165899,-71.03180694580078,-640.6346435546875,688.0679321289062,-23.59848403930664
47.41463088989258,1383,-688.2096557617188,165999,-71.0297622680664,-640.7949829101562,688.2096557617188,-23.615129470825195
47.42226791381836,1384,-688.1531372070312,166099,-71.0317611694336,-640.7308349609375,688.1531372070312,-23.6094913482666
47.43806457519531,1384,-688.3521728515625,166199,-71.02780151367188,-640.9141235351562,688.3521728515625,-23.589736938476562
47.439796447753906,1385,-688.241455078125,166299,-71.0250015258789,-640.8016357421875,688.241455078125,-23.585206985473633
47.438594818115234,1386,-688.4110107421875,166399,-71.03179931640625,-640.972412109375,688.4110107421875,-23.59320640563965
47.4313850402832,1387,-688.4708251953125,166499,-71.03129577636719,-641.0394287109375,688.4708251953125,-23.599910736083984
47.43784713745117,1388,-688.33349609375,166599,-71.02565002441406,-640.8956298828125,688.33349609375,-23.587800979614258
47.441993713378906,1389,-688.4998779296875,166699,-71.02932739257812,-641.057861328125,688.4998779296875,-23.58733558654785
47.43977355957031,1389,-688.4342041015625,166799,-71.02955627441406,-640.9944458007812,688.4342041015625,-23.589784622192383
47.458213806152344,1390,-688.362548828125,166899,-71.02777862548828,-640.904296875,688.362548828125,-23.569562911987305
47.46803665161133,1391,-688.25830078125,166999,-71.02852630615234,-640.7902221679688,688.25830078125,-23.56048583984375
47.46190643310547,1392,-687.9915161132812,167099,-71.02084350585938,-640.5296020507812,687.9915161132812,-23.55893898010254
47.48514938354492,1393,-687.9412841796875,167199,-71.02598571777344,-640.4561157226562,687.9412841796875,-23.540834426879883
47.46613311767578,1394,-688.37548828125,167299,-71.02729034423828,-640.9093627929688,688.37548828125,-23.561159133911133
47.46946716308594,1394,-688.3096923828125,167399,-71.03193664550781,-640.8402099609375,688.3096923828125,-23.562463760375977
