u_H,loss,s_qy,u_kl,s_kl,u_lpx,u_py,s_acc,u_acc,step,epoch,s_lpx,s_H,s_py
0.010244653560221195,95.72654724121094,-0.005667600315064192,32.88291549682617,21.869796752929688,-109.3739013671875,-2.3025851249694824,0.9996976852416992,0.9529760479927063,152649,763,-73.33233642578125,0.014507699757814407,-2.3025851249694824
0.009926036931574345,95.75081634521484,-0.005406928714364767,32.91443634033203,21.746368408203125,-109.45250701904297,-2.3025851249694824,0.9998171329498291,0.9535806775093079,152699,763,-72.8111343383789,0.014208216220140457,-2.3025851249694824
0.010134649462997913,95.69233703613281,-0.005848010070621967,32.90638732910156,21.748050689697266,-109.47479248046875,-2.3025851249694824,0.9994011521339417,0.953308641910553,152749,763,-72.8601303100586,0.014643298462033272,-2.3025851249694824
0.010262222960591316,95.63758087158203,-0.004775730427354574,32.90258026123047,21.911287307739258,-109.34502410888672,-2.3025851249694824,0.9996376633644104,0.9537163972854614,152799,763,-73.38912200927734,0.013367807492613792,-2.3025851249694824
0.010356981307268143,95.6980972290039,-0.00809380505234003,32.93506622314453,21.920076370239258,-109.32392120361328,-2.3025851249694824,0.9978528022766113,0.9540098309516907,152849,764,-73.5332260131836,0.015978403389453888,-2.3025851249694824
0.01010659895837307,95.64480590820312,-0.006119715049862862,32.92014694213867,21.852968215942383,-109.29808044433594,-2.3025851249694824,0.9987009167671204,0.9546226263046265,152899,764,-73.22743225097656,0.014048301614820957,-2.3025851249694824
0.010265709832310677,95.72151947021484,-0.005040888208895922,32.96033477783203,21.857200622558594,-109.40704345703125,-2.3025851249694824,0.9992140531539917,0.9541651010513306,152949,764,-73.21154022216797,0.013271696865558624,-2.3025851249694824
0.01071265246719122,95.69429779052734,-0.0056329346261918545,32.919891357421875,21.881189346313477,-109.36998748779297,-2.3025851249694824,0.9995244741439819,0.9526997804641724,152999,764,-73.30451965332031,0.01480829156935215,-2.3025851249694824
0.010332351550459862,95.6697769165039,-0.005516793113201857,32.92910385131836,21.90968894958496,-109.36461639404297,-2.3025851249694824,0.999712347984314,0.9524000883102417,153049,765,-73.19542694091797,0.015124660916626453,-2.3025851249694824
0.010545470751821995,95.63987731933594,-0.0047432370483875275,32.923519134521484,21.77142333984375,-109.40095520019531,-2.3025851249694824,0.9998259544372559,0.9523377418518066,153099,765,-72.72195434570312,0.013561240397393703,-2.3025851249694824
0.010973424650728703,95.71876525878906,-0.003953101113438606,32.92924499511719,21.879724502563477,-109.52161407470703,-2.3025851249694824,0.9998946785926819,0.9528096318244934,153149,765,-73.3843002319336,0.012481581419706345,-2.3025851249694824
0.01088949479162693,95.71806335449219,-0.003915994428098202,32.901546478271484,21.83595848083496,-109.49857330322266,-2.3025851249694824,0.9999362826347351,0.9535897374153137,153199,765,-73.43273162841797,0.012670343741774559,-2.3025851249694824
0.010571567341685295,95.68204498291016,-0.0037655532360076904,32.9283561706543,21.83769989013672,-109.41949462890625,-2.3025851249694824,0.9999614357948303,0.9539279341697693,153249,766,-73.61466217041016,0.012841246090829372,-2.3025851249694824
0.010743901133537292,95.62358093261719,-0.004790721461176872,32.916683197021484,21.834474563598633,-109.36125946044922,-2.3025851249694824,0.9993857741355896,0.9547523856163025,153299,766,-73.19633483886719,0.013971640728414059,-2.3025851249694824
0.01103200949728489,95.64064025878906,-0.004128251690417528,32.89783477783203,21.64550018310547,-109.43621826171875,-2.3025851249694824,0.9996283650398254,0.954189121723175,153349,766,-72.48117065429688,0.012281385250389576,-2.3025851249694824
0.010779534466564655,95.74761199951172,-0.005651465617120266,32.895450592041016,21.8851318359375,-109.56268310546875,-2.3025851249694824,0.9987151026725769,0.953575074672699,153399,766,-73.37655639648438,0.014497539028525352,-2.3025851249694824
0.010350893251597881,95.65715026855469,-0.004635327495634556,32.89776611328125,21.878957748413086,-109.42559814453125,-2.3025851249694824,0.9992226362228394,0.9525417685508728,153449,767,-73.26712799072266,0.013325996696949005,-2.3025851249694824
0.010126716457307339,95.71908569335938,-0.0053280433639883995,32.87639617919922,21.920873641967773,-109.44319915771484,-2.3025851249694824,0.9984977841377258,0.9534051418304443,153499,767,-73.63897705078125,0.012843562290072441,-2.3025851249694824
0.01055859588086605,95.67713165283203,-0.005778901278972626,32.8798713684082,21.871562957763672,-109.48005676269531,-2.3025851249694824,0.9980877637863159,0.9538152813911438,153549,767,-73.26946258544922,0.013859778642654419,-2.3025851249694824
0.010620206594467163,95.72359466552734,-0.006199708674103022,32.89341354370117,21.791067123413086,-109.64764404296875,-2.3025851249694824,0.9976736307144165,0.9539497494697571,153599,767,-73.18014526367188,0.014224983751773834,-2.3025851249694824
0.01017336267977953,95.82666015625,-0.004818222019821405,32.932987213134766,21.787174224853516,-109.73478698730469,-2.3025851249694824,0.9985924959182739,0.9537760615348816,153649,768,-73.2200698852539,0.01254816073924303,-2.3025851249694824
0.01040685921907425,95.75796508789062,-0.004336170852184296,32.91548156738281,21.83700942993164,-109.58990478515625,-2.3025851249694824,0.9991484880447388,0.9537177085876465,153699,768,-73.05084991455078,0.013040322810411453,-2.3025851249694824
0.0102583272382617,95.63388061523438,-0.004078751429915428,32.88153076171875,21.82147216796875,-109.51688385009766,-2.3025851249694824,0.9994848370552063,0.9538880586624146,153749,768,-73.15380096435547,0.012518123723566532,-2.3025851249694824
0.010190005414187908,95.60769653320312,-0.0038812013808637857,32.854034423828125,21.811567306518555,-109.50911712646484,-2.3025851249694824,0.9996883273124695,0.9533109664916992,153799,768,-73.14669036865234,0.012651708908379078,-2.3025851249694824
0.009918180294334888,95.61500549316406,-0.005010298918932676,32.8654899597168,21.99872589111328,-109.5105209350586,-2.3025851249694824,0.9992145299911499,0.9531213641166687,153849,769,-73.35883331298828,0.01464791689068079,-2.3025851249694824
0.009973330423235893,95.64672088623047,-0.005267026834189892,32.878665924072266,21.884662628173828,-109.48121643066406,-2.3025851249694824,0.9984386563301086,0.9532591104507446,153899,769,-72.9849624633789,0.01372144091874361,-2.3025851249694824
0.009599545039236546,95.65156555175781,-0.004244680982083082,32.87109375,21.66338539123535,-109.5938491821289,-2.3025851249694824,0.9990553855895996,0.9541072249412537,153949,769,-72.7713623046875,0.011991728097200394,-2.3025851249694824
0.00999241042882204,95.655029296875,-0.003835400566458702,32.882362365722656,21.7760009765625,-109.62600708007812,-2.3025851249694824,0.9994285106658936,0.9538424015045166,153999,769,-73.17237854003906,0.011571401730179787,-2.3025851249694824
0.009949157945811749,95.58578491210938,-0.003954028710722923,32.883453369140625,21.881052017211914,-109.61376953125,-2.3025851249694824,0.999654233455658,0.9548307061195374,154049,770,-73.48947143554688,0.01179445069283247,-2.3025851249694824
0.01006442029029131,95.61724853515625,-0.003910139203071594,32.90591049194336,21.652929306030273,-109.64999389648438,-2.3025851249694824,0.9991998672485352,0.9541011452674866,154099,770,-72.3777084350586,0.010673576965928078,-2.3025851249694824
0.01009988784790039,95.63958740234375,-0.004420397337526083,32.891883850097656,21.74388885498047,-109.6154556274414,-2.3025851249694824,0.9989921450614929,0.9536588788032532,154149,770,-72.84772491455078,0.011337212286889553,-2.3025851249694824
0.010068118572235107,95.70501708984375,-0.00420606043189764,32.91120147705078,21.84178924560547,-109.68596649169922,-2.3025851249694824,0.9993902444839478,0.9534971714019775,154199,770,-73.29356384277344,0.012238304130733013,-2.3025851249694824
0.009913369081914425,95.55660247802734,-0.0039062388241291046,32.901519775390625,21.835372924804688,-109.52632141113281,-2.3025851249694824,0.9996311068534851,0.9535222053527832,154249,771,-73.30897521972656,0.011965946294367313,-2.3025851249694824
0.010033262893557549,95.40089416503906,-0.0038832698483020067,32.833290100097656,21.926103591918945,-109.3116226196289,-2.3025851249694824,0.9997767806053162,0.9538657069206238,154299,771,-73.46208190917969,0.012556049041450024,-2.3025851249694824
0.010346335358917713,95.58354187011719,-0.0031635533086955547,32.89502716064453,21.74895668029785,-109.52735900878906,-2.3025851249694824,0.9998649954795837,0.9533706307411194,154349,771,-72.87448120117188,0.010907061398029327,-2.3025851249694824
0.009875970892608166,95.83866119384766,-0.0030990131199359894,32.91696548461914,21.85860824584961,-109.91036224365234,-2.3025851249694824,0.9999182820320129,0.9536001682281494,154399,771,-73.3226089477539,0.011305783875286579,-2.3025851249694824
0.00992528721690178,95.8708724975586,-0.00381444301456213,32.93516540527344,21.849891662597656,-109.97102355957031,-2.3025851249694824,0.9999505877494812,0.9535346031188965,154449,772,-73.38177490234375,0.012151865288615227,-2.3025851249694824
0.009861469268798828,95.6277084350586,-0.003279884811490774,32.86383819580078,21.830453872680664,-109.6361312866211,-2.3025851249694824,0.9999700784683228,0.9529870748519897,154499,772,-73.29315185546875,0.010704714804887772,-2.3025851249694824
0.009780985303223133,95.66395568847656,-0.004078037571161985,32.87151336669922,21.72150993347168,-109.6370849609375,-2.3025851249694824,0.9994474649429321,0.9538832902908325,154549,772,-73.10873413085938,0.011546892113983631,-2.3025851249694824
0.00982030387967825,95.71690368652344,-0.005425689741969109,32.8929443359375,21.87013816833496,-109.7391128540039,-2.3025851249694824,0.9984159469604492,0.9547356367111206,154599,772,-73.26546478271484,0.01346691232174635,-2.3025851249694824
0.009945443831384182,95.724365234375,-0.004668851383030415,32.923309326171875,21.900527954101562,-109.7695083618164,-2.3025851249694824,0.9990416169166565,0.954988956451416,154649,773,-73.49638366699219,0.012619283981621265,-2.3025851249694824
0.010067850351333618,95.70388793945312,-0.004418425261974335,32.908145904541016,21.735288619995117,-109.7724609375,-2.3025851249694824,0.999420166015625,0.9545696973800659,154699,773,-73.15143585205078,0.012622484937310219,-2.3025851249694824
0.010336016304790974,95.67822265625,-0.004282327368855476,32.883575439453125,21.759681701660156,-109.68531799316406,-2.3025851249694824,0.9996492266654968,0.9533885717391968,154749,773,-73.2470474243164,0.012897081673145294,-2.3025851249694824
0.010242334567010403,95.64021301269531,-0.003994493745267391,32.86211013793945,21.857465744018555,-109.59392547607422,-2.3025851249694824,0.9997877478599548,0.9550606608390808,154799,773,-73.10807800292969,0.012659880332648754,-2.3025851249694824
0.009619610384106636,95.63319396972656,-0.0036439828108996153,32.8516845703125,21.872940063476562,-109.61470031738281,-2.3025851249694824,0.9998716115951538,0.9552673101425171,154849,774,-73.15853118896484,0.012335849925875664,-2.3025851249694824
0.00989153515547514,95.68423461914062,-0.003579806536436081,32.857845306396484,21.886642456054688,-109.682373046875,-2.3025851249694824,0.9999223351478577,0.9539929628372192,154899,774,-73.30307006835938,0.012296170927584171,-2.3025851249694824
0.009919573552906513,95.75067138671875,-0.003122599795460701,32.88684844970703,21.775371551513672,-109.7225341796875,-2.3025851249694824,0.9999529719352722,0.9543983340263367,154949,774,-73.07704162597656,0.010855712927877903,-2.3025851249694824
0.010298780165612698,95.61964416503906,-0.0037506739608943462,32.88149642944336,21.838701248168945,-109.56742095947266,-2.3025851249694824,0.9999715685844421,0.9537079334259033,154999,774,-73.22636413574219,0.011813940480351448,-2.3025851249694824
0.009937632828950882,95.7083511352539,-0.004075914155691862,32.879573822021484,21.903430938720703,-109.74655151367188,-2.3025851249694824,0.999545693397522,0.9533067941665649,155049,775,-73.55300903320312,0.011754531413316727,-2.3025851249694824
0.010066977702081203,95.65437316894531,-0.0036546606570482254,32.87443542480469,21.722644805908203,-109.70994567871094,-2.3025851249694824,0.9992924332618713,0.9524863958358765,155099,775,-73.17264556884766,0.010612919926643372,-2.3025851249694824
0.009800488129258156,95.57975006103516,-0.00418928824365139,32.84232711791992,21.720050811767578,-109.6712875366211,-2.3025851249694824,0.9991075992584229,0.954300045967102,155149,775,-72.97069549560547,0.012347864918410778,-2.3025851249694824
0.010207157582044601,95.63577270507812,-0.004228315316140652,32.84733200073242,21.857379913330078,-109.66046142578125,-2.3025851249694824,0.9994601011276245,0.9544605016708374,155199,775,-73.25524139404297,0.013238499872386456,-2.3025851249694824
0.009907553903758526,95.6351547241211,-0.0036324942484498024,32.87602996826172,21.910751342773438,-109.5844955444336,-2.3025851249694824,0.9996733665466309,0.9537407159805298,155249,776,-73.53763580322266,0.01217983104288578,-2.3025851249694824
0.009692229330539703,95.62583923339844,-0.003652200335636735,32.87351989746094,21.80909538269043,-109.69979858398438,-2.3025851249694824,0.9998024106025696,0.9534558653831482,155299,776,-73.06324768066406,0.011983445845544338,-2.3025851249694824
0.009798883460462093,95.56316375732422,-0.004363283980637789,32.89305114746094,21.71889305114746,-109.64513397216797,-2.3025851249694824,0.9998804330825806,0.9538595080375671,155349,776,-72.75753784179688,0.013534271158277988,-2.3025851249694824
0.009664761833846569,95.6484603881836,-0.005863585043698549,32.873374938964844,21.787691116333008,-109.75643157958984,-2.3025851249694824,0.9988141059875488,0.9546627402305603,155399,776,-73.09925842285156,0.013687745667994022,-2.3025851249694824
0.009700877591967583,95.57011413574219,-0.004976686090230942,32.86130905151367,21.772884368896484,-109.6502685546875,-2.3025851249694824,0.9992825388908386,0.9543906450271606,155449,777,-73.14533996582031,0.013068580068647861,-2.3025851249694824
0.009490668773651123,95.65499114990234,-0.004320006817579269,32.87986755371094,21.911901473999023,-109.77191162109375,-2.3025851249694824,0.9995658993721008,0.9545556902885437,155499,777,-73.38551330566406,0.012526237405836582,-2.3025851249694824
0.009492069482803345,95.58738708496094,-0.0036415085196495056,32.8375244140625,21.772411346435547,-109.79696655273438,-2.3025851249694824,0.9997373819351196,0.9544137120246887,155549,777,-73.08357238769531,0.01132840197533369,-2.3025851249694824
0.009939329698681831,95.66667938232422,-0.0032031594309955835,32.85100555419922,21.72905731201172,-109.87777709960938,-2.3025851249694824,0.9998410940170288,0.9539667963981628,155599,777,-73.28923797607422,0.010531858541071415,-2.3025851249694824
0.010169601999223232,95.70030975341797,-0.0036511484067887068,32.88447952270508,21.79458236694336,-109.85491180419922,-2.3025851249694824,0.9993069767951965,0.9526559710502625,155649,778,-73.36145782470703,0.010751633904874325,-2.3025851249694824
0.010242692194879055,95.53353118896484,-0.003690388286486268,32.863216400146484,21.809911727905273,-109.66693878173828,-2.3025851249694824,0.9995807409286499,0.9529184103012085,155699,778,-73.33484649658203,0.011257332749664783,-2.3025851249694824
0.009553377516567707,95.54119873046875,-0.0036643310450017452,32.873390197753906,21.77910614013672,-109.7188491821289,-2.3025851249694824,0.9997463226318359,0.9542638063430786,155749,778,-73.1007308959961,0.011385639198124409,-2.3025851249694824
0.009593511000275612,95.6807632446289,-0.004019109532237053,32.89607620239258,21.77874183654785,-109.8929443359375,-2.3025851249694824,0.9998465180397034,0.9549036622047424,155799,778,-73.05992126464844,0.012221693061292171,-2.3025851249694824
0.009362205862998962,95.40677642822266,-0.0034941397607326508,32.853759765625,21.748031616210938,-109.64588165283203,-2.3025851249694824,0.9999071359634399,0.9552386999130249,155849,779,-72.92242431640625,0.011198257096111774,-2.3025851249694824
0.009599215351045132,95.4650650024414,-0.005288730841130018,32.88892364501953,21.752614974975586,-109.68649291992188,-2.3025851249694824,0.9993875026702881,0.953668475151062,155899,779,-72.60989379882812,0.012112290598452091,-2.3025851249694824
0.009406802244484425,95.60269165039062,-0.004307301249355078,32.87812423706055,21.85773277282715,-109.86365509033203,-2.3025851249694824,0.9996294379234314,0.9545467495918274,155949,779,-73.02667999267578,0.011330598965287209,-2.3025851249694824
0.009454218670725822,95.79136657714844,-0.004538520704954863,32.88324737548828,21.845130920410156,-110.08038330078125,-2.3025851249694824,0.9993430376052856,0.9538784623146057,155999,779,-73.45577239990234,0.012521900236606598,-2.3025851249694824
0.009441688656806946,95.72233581542969,-0.0038951814640313387,32.87239456176758,21.80472755432129,-109.98059844970703,-2.3025851249694824,0.9996025562286377,0.9543855786323547,156049,780,-73.42401123046875,0.011589567176997662,-2.3025851249694824
0.009534518234431744,95.67057037353516,-0.0037539880722761154,32.860103607177734,21.878087997436523,-109.93270111083984,-2.3025851249694824,0.9997595548629761,0.9540097713470459,156099,780,-73.15435791015625,0.011613532900810242,-2.3025851249694824
0.009454484097659588,95.56497955322266,-0.0035747652873396873,32.84132385253906,21.74513816833496,-109.78876495361328,-2.3025851249694824,0.9998545050621033,0.9546267986297607,156149,780,-72.92296600341797,0.010943546891212463,-2.3025851249694824
0.00984875950962305,95.71080780029297,-0.0037763246800750494,32.87047576904297,21.80733299255371,-109.93338775634766,-2.3025851249694824,0.9999119639396667,0.9535881280899048,156199,780,-73.31956481933594,0.01190977543592453,-2.3025851249694824
0.009553195908665657,95.54792785644531,-0.0037025900091975927,32.84956359863281,21.83482551574707,-109.85801696777344,-2.3025851249694824,0.9999467730522156,0.9534388780593872,156249,781,-73.02069091796875,0.012144147418439388,-2.3025851249694824
0.009584542363882065,95.7386474609375,-0.004591161385178566,32.88750076293945,21.81089210510254,-110.12001037597656,-2.3025851249694824,0.999521791934967,0.9534571766853333,156299,781,-73.04069519042969,0.01354969572275877,-2.3025851249694824
0.009709703736007214,95.64375305175781,-0.0036050090566277504,32.879302978515625,21.84038543701172,-109.94063568115234,-2.3025851249694824,0.9997106790542603,0.9542533755302429,156349,781,-73.36717987060547,0.011623091995716095,-2.3025851249694824
0.009734698571264744,95.6770248413086,-0.003694763872772455,32.85897445678711,21.813661575317383,-109.9439468383789,-2.3025851249694824,0.9998249411582947,0.9534308314323425,156399,781,-73.39924621582031,0.011680497787892818,-2.3025851249694824
0.009541099891066551,95.67256164550781,-0.00457787374034524,32.892723083496094,21.855546951293945,-109.95233917236328,-2.3025851249694824,0.9998940825462341,0.9529731273651123,156449,782,-73.4287338256836,0.013406570069491863,-2.3025851249694824
0.009507806971669197,95.6608657836914,-0.005009941291064024,32.872398376464844,21.772380828857422,-110.04632568359375,-2.3025851249694824,0.9994378089904785,0.9526724815368652,156499,782,-72.99290466308594,0.01270285900682211,-2.3025851249694824
0.009598132222890854,95.66754150390625,-0.004889179021120071,32.87358093261719,21.83901023864746,-110.09725952148438,-2.3025851249694824,0.9996598958969116,0.9539162516593933,156549,782,-73.29344177246094,0.013653398491442204,-2.3025851249694824
0.010197426192462444,95.59770965576172,-0.005464616231620312,32.86197280883789,21.781259536743164,-109.99105072021484,-2.3025851249694824,0.9993299245834351,0.9549808502197266,156599,782,-73.32209777832031,0.01508193090558052,-2.3025851249694824
0.010151688940823078,95.58342742919922,-0.005320341791957617,32.83920669555664,21.802724838256836,-109.98448944091797,-2.3025851249694824,0.9995946288108826,0.9536963701248169,156649,783,-73.30776977539062,0.01508539728820324,-2.3025851249694824
0.010611946694552898,95.7007827758789,-0.0047898562625050545,32.83693313598633,21.7110538482666,-110.18496704101562,-2.3025851249694824,0.999163806438446,0.9547532200813293,156699,783,-73.2221450805664,0.013366702944040298,-2.3025851249694824
0.011089620180428028,95.66187286376953,-0.007899332791566849,32.86481857299805,21.863597869873047,-110.05023193359375,-2.3025851249694824,0.9986458420753479,0.9544804096221924,156749,783,-73.52132415771484,0.013811646029353142,-2.3025851249694824
0.010490150190889835,95.52398681640625,-0.007486480753868818,32.86801528930664,21.7552433013916,-109.90982818603516,-2.3025851249694824,0.998049795627594,0.954784095287323,156799,783,-72.91268920898438,0.014379248023033142,-2.3025851249694824
0.01025520171970129,95.51545715332031,-0.007186308037489653,32.82782745361328,21.87367820739746,-109.88639068603516,-2.3025851249694824,0.997619092464447,0.9552059173583984,156849,784,-73.30342864990234,0.013314965181052685,-2.3025851249694824
0.010339240543544292,95.5210189819336,-0.00598650798201561,32.838134765625,21.850996017456055,-109.90782928466797,-2.3025851249694824,0.9985595345497131,0.955141007900238,156899,784,-73.568115234375,0.013967661187052727,-2.3025851249694824
0.010142534039914608,95.7174072265625,-0.005845881067216396,32.89735794067383,21.706798553466797,-110.23690032958984,-2.3025851249694824,0.9979551434516907,0.9542739391326904,156949,784,-72.82877349853516,0.012423742562532425,-2.3025851249694824
0.009820880368351936,95.6143569946289,-0.005609625950455666,32.88884735107422,21.753097534179688,-109.99121856689453,-2.3025851249694824,0.9982390403747559,0.9542527198791504,156999,784,-72.88710021972656,0.01339406706392765,-2.3025851249694824
0.009843304753303528,95.61132049560547,-0.005056347697973251,32.878150939941406,21.80364990234375,-109.96713256835938,-2.3025851249694824,0.9989346265792847,0.9541934132575989,157049,785,-73.2125244140625,0.012602894566953182,-2.3025851249694824
0.009576131589710712,95.60176086425781,-0.004557096399366856,32.8702278137207,21.791229248046875,-110.0241928100586,-2.3025851249694824,0.9993554353713989,0.9540521502494812,157099,785,-73.23369598388672,0.012955729849636555,-2.3025851249694824
0.009860258549451828,95.66523742675781,-0.004773610737174749,32.88319396972656,21.80467414855957,-110.10350036621094,-2.3025851249694824,0.9996100664138794,0.9537386298179626,157149,785,-73.20386505126953,0.013805322349071503,-2.3025851249694824
0.009730608202517033,95.546142578125,-0.004994436167180538,32.852787017822266,21.731386184692383,-110.001953125,-2.3025851249694824,0.9992758631706238,0.954818606376648,157199,785,-72.84481048583984,0.013809877447783947,-2.3025851249694824
0.00975354015827179,95.64266967773438,-0.0043120309710502625,32.87315368652344,21.6062068939209,-110.19746398925781,-2.3025851249694824,0.9995619058609009,0.9538930654525757,157249,786,-72.65304565429688,0.012994403950870037,-2.3025851249694824
0.009950953535735607,95.52787780761719,-0.004174758680164814,32.87482452392578,21.770212173461914,-109.95083618164062,-2.3025851249694824,0.9997349381446838,0.9542055726051331,157299,786,-72.89568328857422,0.013173180632293224,-2.3025851249694824
0.009769122116267681,95.44158935546875,-0.00365666882134974,32.84483337402344,21.763914108276367,-109.86641693115234,-2.3025851249694824,0.9998396635055542,0.9541430473327637,157349,786,-72.80274963378906,0.01197246927767992,-2.3025851249694824
0.009555173106491566,95.59449768066406,-0.0038668750785291195,32.85456848144531,21.836894989013672,-110.01226043701172,-2.3025851249694824,0.9999029636383057,0.9547841548919678,157399,786,-73.2618408203125,0.012705884873867035,-2.3025851249694824
0.009587958455085754,95.53532409667969,-0.00333243515342474,32.83916091918945,21.82187271118164,-109.83531188964844,-2.3025851249694824,0.9999412894248962,0.9545686841011047,157449,787,-73.09912109375,0.0112998578697443,-2.3025851249694824
0.009606163017451763,95.53182220458984,-0.003592128399759531,32.879844665527344,21.834848403930664,-109.87269592285156,-2.3025851249694824,0.9999644756317139,0.9541739821434021,157499,787,-73.30438995361328,0.011586717329919338,-2.3025851249694824
0.009789565578103065,95.68692016601562,-0.0047113350592553616,32.90066909790039,21.74837303161621,-110.07244110107422,-2.3025851249694824,0.999344527721405,0.9543177485466003,157549,787,-73.1325454711914,0.013302676379680634,-2.3025851249694824
0.009619105607271194,95.67052459716797,-0.005088011734187603,32.90507888793945,21.7946720123291,-110.10265350341797,-2.3025851249694824,0.9996034502983093,0.9548928141593933,157599,787,-73.20491790771484,0.01476107258349657,-2.3025851249694824
0.009594984352588654,95.59695434570312,-0.0041360207833349705,32.87605667114258,21.685829162597656,-110.09522247314453,-2.3025851249694824,0.999760091304779,0.9551553130149841,157649,788,-72.94642639160156,0.012697985395789146,-2.3025851249694824
0.0097427349537611,95.5936279296875,-0.006809426937252283,32.86016845703125,21.804506301879883,-110.08690643310547,-2.3025851249694824,0.9979948401451111,0.9556251764297485,157699,788,-72.9481430053711,0.014788996428251266,-2.3025851249694824
0.009549000300467014,95.40065002441406,-0.006015628110617399,32.842002868652344,21.792539596557617,-109.88597106933594,-2.3025851249694824,0.9987868666648865,0.9556843042373657,157749,788,-73.11547088623047,0.013743841089308262,-2.3025851249694824
0.00942031480371952,95.6985855102539,-0.005315029062330723,32.87849426269531,21.821033477783203,-110.14756774902344,-2.3025851249694824,0.9992660284042358,0.9539092779159546,157799,788,-73.40113067626953,0.013645032420754433,-2.3025851249694824
0.009305444546043873,95.51043701171875,-0.005424272269010544,32.856529235839844,21.699180603027344,-110.00627136230469,-2.3025851249694824,0.9989590644836426,0.9543373584747314,157849,789,-72.8305435180664,0.01318917702883482,-2.3025851249694824
0.009252744726836681,95.57513427734375,-0.004737589042633772,32.88942337036133,21.697641372680664,-110.03529357910156,-2.3025851249694824,0.9993702173233032,0.9547448754310608,157899,789,-72.95266723632812,0.013191054575145245,-2.3025851249694824
0.009542427957057953,95.6109848022461,-0.0049465615302324295,32.862327575683594,21.85671043395996,-110.10574340820312,-2.3025851249694824,0.9996190071105957,0.9541870951652527,157949,789,-73.31908416748047,0.014136720448732376,-2.3025851249694824
0.00961271021515131,95.67800903320312,-0.005296167451888323,32.87968826293945,21.830394744873047,-110.11074829101562,-2.3025851249694824,0.9997695088386536,0.9539890885353088,157999,789,-73.37226104736328,0.014547345228493214,-2.3025851249694824
0.009632491506636143,95.62017059326172,-0.004821054171770811,32.880531311035156,21.72771453857422,-110.0452880859375,-2.3025851249694824,0.9998605251312256,0.9545091390609741,158049,790,-72.76063537597656,0.014184882864356041,-2.3025851249694824
0.009494351223111153,95.56025695800781,-0.004960136022418737,32.85955810546875,21.900897979736328,-110.0174331665039,-2.3025851249694824,0.999915599822998,0.955082356929779,158099,790,-73.48153686523438,0.014603784307837486,-2.3025851249694824
0.009792180731892586,95.59107971191406,-0.004678226541727781,32.86423110961914,21.70938491821289,-110.11666870117188,-2.3025851249694824,0.9999489784240723,0.9538944959640503,158149,790,-73.03710174560547,0.013777472078800201,-2.3025851249694824
0.010281283408403397,95.63929748535156,-0.0044770133681595325,32.88433074951172,21.827407836914062,-110.16234588623047,-2.3025851249694824,0.9999691247940063,0.9534306526184082,158199,790,-73.53624725341797,0.013294903561472893,-2.3025851249694824
0.010020733810961246,95.60126495361328,-0.004829103127121925,32.90757369995117,21.785776138305664,-110.18608093261719,-2.3025851249694824,0.9993963241577148,0.9531378746032715,158249,791,-73.50778198242188,0.013744154945015907,-2.3025851249694824
0.010047132149338722,95.4392318725586,-0.004699872341006994,32.81439971923828,21.760515213012695,-109.94098663330078,-2.3025851249694824,0.9990839958190918,0.9539312124252319,158299,791,-73.34889221191406,0.012945624999701977,-2.3025851249694824
0.0098199974745512,95.63678741455078,-0.003923874348402023,32.87286376953125,21.754566192626953,-110.201904296875,-2.3025851249694824,0.9994457960128784,0.954616904258728,158349,791,-73.17532348632812,0.011321083642542362,-2.3025851249694824
0.009545323438942432,95.60128021240234,-0.0058411951176822186,32.822269439697266,21.755935668945312,-110.20598602294922,-2.3025851249694824,0.9990913271903992,0.9552626013755798,158399,791,-73.14897918701172,0.013956351205706596,-2.3025851249694824
0.009418980218470097,95.65729522705078,-0.0045380438677966595,32.84810256958008,21.785112380981445,-110.29951477050781,-2.3025851249694824,0.9994502663612366,0.9555508494377136,158449,792,-73.08972930908203,0.012550258077681065,-2.3025851249694824
0.0096040740609169,95.53300476074219,-0.005691666156053543,32.841922760009766,21.767169952392578,-110.23572540283203,-2.3025851249694824,0.9985864162445068,0.9561443328857422,158499,792,-72.83782196044922,0.013151573948562145,-2.3025851249694824
0.009232080541551113,95.51851654052734,-0.004893697332590818,32.852882385253906,21.717077255249023,-110.17093658447266,-2.3025851249694824,0.9991447329521179,0.9554347395896912,158549,792,-72.94937133789062,0.012324444018304348,-2.3025851249694824
0.009316065348684788,95.63109588623047,-0.004100453108549118,32.847259521484375,21.815595626831055,-110.33512115478516,-2.3025851249694824,0.9994825720787048,0.9535881876945496,158599,792,-73.27778625488281,0.011890491470694542,-2.3025851249694824
0.00906065572053194,95.63656616210938,-0.0034099984914064407,32.89445114135742,21.805513381958008,-110.34588623046875,-2.3025851249694824,0.9996869564056396,0.9556893706321716,158649,793,-73.21077728271484,0.011207363568246365,-2.3025851249694824
0.00940084457397461,95.67192077636719,-0.0034890309907495975,32.899723052978516,21.68455696105957,-110.39183044433594,-2.3025851249694824,0.9998105764389038,0.953702986240387,158699,793,-72.89996337890625,0.01123179029673338,-2.3025851249694824
0.009657184593379498,95.60353088378906,-0.003731230739504099,32.89671325683594,21.668357849121094,-110.33473205566406,-2.3025851249694824,0.9998854398727417,0.9531213045120239,158749,793,-72.86199188232422,0.012083382345736027,-2.3025851249694824
