lpx,step,elbo,lqz,loss,lpz,epoch,kl
-628.4638671875,417199,-682.0770263671875,-17.444549560546875,682.0770263671875,-71.0577621459961,3476,53.61321258544922
-628.2470092773438,417299,-681.8839721679688,-17.41997718811035,681.8839721679688,-71.05693054199219,3477,53.6369514465332
-628.2418212890625,417399,-681.87255859375,-17.41744613647461,681.87255859375,-71.04816436767578,3478,53.630714416503906
-628.1910400390625,417499,-681.8175048828125,-17.425296783447266,681.8175048828125,-71.0517807006836,3479,53.626487731933594
-628.2243041992188,417599,-681.8355712890625,-17.44313621520996,681.8355712890625,-71.05439758300781,3479,53.611263275146484
-628.2330322265625,417699,-681.8656616210938,-17.427282333374023,681.8656616210938,-71.0599136352539,3480,53.632633209228516
-627.9501342773438,417799,-681.58349609375,-17.419771194458008,681.58349609375,-71.0531234741211,3481,53.63335418701172
-628.155029296875,417899,-681.763427734375,-17.445707321166992,681.763427734375,-71.0540771484375,3482,53.608367919921875
-628.0098876953125,417999,-681.6199951171875,-17.439058303833008,681.6199951171875,-71.04916381835938,3483,53.610103607177734
-628.205810546875,418099,-681.8388061523438,-17.42039680480957,681.8388061523438,-71.0533676147461,3484,53.632972717285156
-628.3403930664062,418199,-681.9510498046875,-17.443933486938477,681.9510498046875,-71.05460357666016,3484,53.61066818237305
-628.3043212890625,418299,-681.9185180664062,-17.445026397705078,681.9185180664062,-71.05928039550781,3485,53.61425018310547
-628.08349609375,418399,-681.7129516601562,-17.432292938232422,681.7129516601562,-71.061767578125,3486,53.62947082519531
-628.0386352539062,418499,-681.6651611328125,-17.43694305419922,681.6651611328125,-71.0634765625,3487,53.62653350830078
-628.187255859375,418599,-681.814697265625,-17.41924476623535,681.814697265625,-71.04666900634766,3488,53.62742614746094
-627.9218139648438,418699,-681.5557861328125,-17.4163875579834,681.5557861328125,-71.0503921508789,3489,53.634002685546875
-628.1820678710938,418799,-681.8046264648438,-17.431800842285156,681.8046264648438,-71.05432891845703,3489,53.62252426147461
-628.33349609375,418899,-681.9782104492188,-17.418014526367188,681.9782104492188,-71.06272888183594,3490,53.64471435546875
-628.0477294921875,418999,-681.7181396484375,-17.39596939086914,681.7181396484375,-71.0663833618164,3491,53.670413970947266
-627.96923828125,419099,-681.5971069335938,-17.42571449279785,681.5971069335938,-71.05363464355469,3492,53.62792205810547
-627.861083984375,419199,-681.4932861328125,-17.420623779296875,681.4932861328125,-71.0528793334961,3493,53.63225173950195
-628.3958129882812,419299,-682.004150390625,-17.444683074951172,682.004150390625,-71.0530014038086,3494,53.60832214355469
-628.2352905273438,419399,-681.84765625,-17.451465606689453,681.84765625,-71.0638427734375,3494,53.61237716674805
-628.349609375,419499,-681.9833374023438,-17.432491302490234,681.9833374023438,-71.06625366210938,3495,53.633766174316406
-628.220458984375,419599,-681.8494873046875,-17.440568923950195,681.8494873046875,-71.06959533691406,3496,53.629024505615234
-627.846435546875,419699,-681.5028686523438,-17.407819747924805,681.5028686523438,-71.06424713134766,3497,53.65642166137695
-628.0963745117188,419799,-681.7603149414062,-17.397539138793945,681.7603149414062,-71.0615005493164,3498,53.663963317871094
-628.119873046875,419899,-681.7870483398438,-17.39432716369629,681.7870483398438,-71.06153869628906,3499,53.667213439941406
-628.1069946289062,419999,-681.7646484375,-17.396991729736328,681.7646484375,-71.05462646484375,3499,53.65763473510742
-627.9631958007812,420099,-681.5992431640625,-17.417627334594727,681.5992431640625,-71.05363464355469,3500,53.636009216308594
-627.7332153320312,420199,-681.4002685546875,-17.37960433959961,681.4002685546875,-71.0466537475586,3501,53.66704559326172
-628.343505859375,420299,-681.989990234375,-17.394208908081055,681.989990234375,-71.04067993164062,3502,53.64646911621094
-627.9525756835938,420399,-681.61328125,-17.391571044921875,681.61328125,-71.05229187011719,3503,53.66072463989258
-628.2570190429688,420499,-681.8960571289062,-17.41309356689453,681.8960571289062,-71.05213928222656,3504,53.63904571533203
-628.1466064453125,420599,-681.7852783203125,-17.412723541259766,681.7852783203125,-71.05136108398438,3504,53.638641357421875
-628.048583984375,420699,-681.69677734375,-17.404041290283203,681.69677734375,-71.0522232055664,3505,53.6481819152832
-628.1203002929688,420799,-681.7736206054688,-17.398902893066406,681.7736206054688,-71.0522232055664,3506,53.653324127197266
-628.1900634765625,420899,-681.8523559570312,-17.398447036743164,681.8523559570312,-71.06071472167969,3507,53.66226577758789
-627.969970703125,420999,-681.6305541992188,-17.405542373657227,681.6305541992188,-71.06616973876953,3508,53.66062927246094
-628.0033569335938,421099,-681.655029296875,-17.396564483642578,681.655029296875,-71.04820251464844,3509,53.651634216308594
-628.3399658203125,421199,-681.9849853515625,-17.404930114746094,681.9849853515625,-71.04991912841797,3509,53.64498519897461
-628.2571411132812,421299,-681.905517578125,-17.405237197875977,681.905517578125,-71.0535888671875,3510,53.64834976196289
-628.0354614257812,421399,-681.7054443359375,-17.39373779296875,681.7054443359375,-71.06371307373047,3511,53.66997528076172
-627.8453369140625,421499,-681.5330200195312,-17.377382278442383,681.5330200195312,-71.06504821777344,3512,53.68767166137695
-627.9222412109375,421599,-681.6046142578125,-17.379507064819336,681.6046142578125,-71.06187438964844,3513,53.682369232177734
-628.2322998046875,421699,-681.9208374023438,-17.383386611938477,681.9208374023438,-71.07191467285156,3514,53.68852615356445
-628.1825561523438,421799,-681.8416748046875,-17.400035858154297,681.8416748046875,-71.05912017822266,3514,53.659080505371094
-628.19580078125,421899,-681.8578491210938,-17.398813247680664,681.8578491210938,-71.06090545654297,3515,53.66209411621094
-628.1337890625,421999,-681.8179931640625,-17.387319564819336,681.8179931640625,-71.07150268554688,3516,53.68418502807617
-627.8919677734375,422099,-681.6057739257812,-17.352930068969727,681.6057739257812,-71.06674194335938,3517,53.713809967041016
-627.9909057617188,422199,-681.6814575195312,-17.367090225219727,681.6814575195312,-71.05760192871094,3518,53.690513610839844
-628.2942504882812,422299,-681.9695434570312,-17.38028907775879,681.9695434570312,-71.05559539794922,3519,53.67530822753906
-628.023681640625,422399,-681.7184448242188,-17.363616943359375,681.7184448242188,-71.05840301513672,3519,53.694786071777344
-628.01123046875,422499,-681.70166015625,-17.359386444091797,681.70166015625,-71.04977416992188,3520,53.690391540527344
-628.1688842773438,422599,-681.861328125,-17.364734649658203,681.861328125,-71.05716705322266,3521,53.69242858886719
-628.1298828125,422699,-681.815185546875,-17.360815048217773,681.815185546875,-71.04612731933594,3522,53.6853141784668
-628.0193481445312,422799,-681.7098999023438,-17.360132217407227,681.7098999023438,-71.05071258544922,3523,53.690582275390625
-628.1441040039062,422899,-681.8304443359375,-17.362300872802734,681.8304443359375,-71.04862213134766,3524,53.68632507324219
-628.1740112304688,422999,-681.8440551757812,-17.37557601928711,681.8440551757812,-71.04557800292969,3524,53.670005798339844
-628.0504760742188,423099,-681.7318115234375,-17.381921768188477,681.7318115234375,-71.06327056884766,3525,53.68134689331055
-628.0919189453125,423199,-681.7843627929688,-17.360118865966797,681.7843627929688,-71.05254364013672,3526,53.692420959472656
-627.5277709960938,423299,-681.2374267578125,-17.33297348022461,681.2374267578125,-71.04261779785156,3527,53.70964431762695
-628.1591796875,423399,-681.8355712890625,-17.369600296020508,681.8355712890625,-71.04596710205078,3528,53.676368713378906
-628.0475463867188,423499,-681.7305297851562,-17.36174964904785,681.7305297851562,-71.04474639892578,3529,53.68299865722656
-627.9920043945312,423599,-681.6672973632812,-17.364423751831055,681.6672973632812,-71.03971862792969,3529,53.67530059814453
-627.8365478515625,423699,-681.5279541015625,-17.353382110595703,681.5279541015625,-71.04476165771484,3530,53.691375732421875
-628.0872192382812,423799,-681.7867431640625,-17.353755950927734,681.7867431640625,-71.05331420898438,3531,53.69955825805664
-627.9642333984375,423899,-681.6749877929688,-17.342844009399414,681.6749877929688,-71.0535888671875,3532,53.71074295043945
-627.8223266601562,423999,-681.527587890625,-17.344791412353516,681.527587890625,-71.04998779296875,3533,53.705196380615234
-627.994140625,424099,-681.7177124023438,-17.32625961303711,681.7177124023438,-71.04981994628906,3534,53.72356414794922
-627.944580078125,424199,-681.6325073242188,-17.355684280395508,681.6325073242188,-71.04364013671875,3534,53.687957763671875
-628.0340576171875,424299,-681.7163696289062,-17.375808715820312,681.7163696289062,-71.05812072753906,3535,53.68231201171875
-627.9342041015625,424399,-681.6295776367188,-17.349687576293945,681.6295776367188,-71.04502868652344,3536,53.69533920288086
-627.913330078125,424499,-681.616943359375,-17.343177795410156,681.616943359375,-71.04680633544922,3537,53.70362854003906
-627.9493408203125,424599,-681.6640014648438,-17.33669662475586,681.6640014648438,-71.05134582519531,3538,53.71464920043945
-628.3765258789062,424699,-682.083984375,-17.361148834228516,682.083984375,-71.06859588623047,3539,53.70744705200195
-627.86865234375,424799,-681.5687866210938,-17.365293502807617,681.5687866210938,-71.06548309326172,3539,53.700191497802734
-627.8319702148438,424899,-681.5430908203125,-17.355066299438477,681.5430908203125,-71.06620025634766,3540,53.71113586425781
-627.9834594726562,424999,-681.693603515625,-17.352745056152344,681.693603515625,-71.06294250488281,3541,53.71019744873047
-628.2109985351562,425099,-681.929931640625,-17.33892250061035,681.929931640625,-71.05785369873047,3542,53.71893310546875
-627.9349975585938,425199,-681.6463012695312,-17.343782424926758,681.6463012695312,-71.05506134033203,3543,53.711280822753906
-628.0564575195312,425299,-681.7703247070312,-17.341861724853516,681.7703247070312,-71.05577087402344,3544,53.713905334472656
-627.9954833984375,425399,-681.6932373046875,-17.35030746459961,681.6932373046875,-71.04804229736328,3544,53.69773864746094
-627.9734497070312,425499,-681.6815185546875,-17.343334197998047,681.6815185546875,-71.05142974853516,3545,53.708099365234375
-628.0192260742188,425599,-681.72705078125,-17.351654052734375,681.72705078125,-71.05945587158203,3546,53.70779800415039
-627.6995239257812,425699,-681.4252319335938,-17.327720642089844,681.4252319335938,-71.05345153808594,3547,53.72572708129883
-627.6791381835938,425799,-681.38427734375,-17.333627700805664,681.38427734375,-71.03876495361328,3548,53.705142974853516
-628.11767578125,425899,-681.8045654296875,-17.35720443725586,681.8045654296875,-71.04407501220703,3549,53.68687057495117
-627.9500732421875,425999,-681.6572875976562,-17.349306106567383,681.6572875976562,-71.05652618408203,3549,53.707218170166016
-627.7229614257812,426099,-681.4379272460938,-17.33270263671875,681.4379272460938,-71.04766845703125,3550,53.7149658203125
-628.1165771484375,426199,-681.8455200195312,-17.322559356689453,681.8455200195312,-71.05144500732422,3551,53.72888946533203
-627.880126953125,426299,-681.5992431640625,-17.33612060546875,681.5992431640625,-71.05522155761719,3552,53.71910095214844
-628.0988159179688,426399,-681.8145141601562,-17.34400749206543,681.8145141601562,-71.05968475341797,3553,53.715675354003906
-627.747802734375,426499,-681.4854736328125,-17.324687957763672,681.4854736328125,-71.06232452392578,3554,53.737632751464844
-627.9331665039062,426599,-681.6456298828125,-17.33730697631836,681.6456298828125,-71.04978942871094,3554,53.71247863769531
-627.8642578125,426699,-681.583740234375,-17.33555793762207,681.583740234375,-71.0550765991211,3555,53.71951675415039
-627.7964477539062,426799,-681.5306396484375,-17.319570541381836,681.5306396484375,-71.05377960205078,3556,53.73421096801758
-627.920654296875,426899,-681.6360473632812,-17.34389877319336,681.6360473632812,-71.05928802490234,3557,53.715389251708984
-627.9229125976562,426999,-681.6528930664062,-17.336435317993164,681.6528930664062,-71.06639099121094,3558,53.729957580566406
-627.9776000976562,427099,-681.6995239257812,-17.341812133789062,681.6995239257812,-71.06368255615234,3559,53.72187042236328
-627.8736572265625,427199,-681.5877685546875,-17.35109519958496,681.5877685546875,-71.06523132324219,3559,53.71413803100586
-627.8297119140625,427299,-681.5758666992188,-17.3048152923584,681.5758666992188,-71.05097198486328,3560,53.746158599853516
-627.743408203125,427399,-681.482177734375,-17.314607620239258,681.482177734375,-71.05335998535156,3561,53.73875045776367
-627.7916870117188,427499,-681.54443359375,-17.305057525634766,681.54443359375,-71.05778503417969,3562,53.752723693847656
-627.970458984375,427599,-681.7275390625,-17.301942825317383,681.7275390625,-71.05906677246094,3563,53.75712203979492
-627.9257202148438,427699,-681.6812133789062,-17.301721572875977,681.6812133789062,-71.05719757080078,3564,53.75547790527344
-627.8857421875,427799,-681.6277465820312,-17.304410934448242,681.6277465820312,-71.04645538330078,3564,53.742042541503906
-627.8213500976562,427899,-681.5565185546875,-17.310514450073242,681.5565185546875,-71.04566955566406,3565,53.73514938354492
-627.8318481445312,427999,-681.551025390625,-17.3321590423584,681.551025390625,-71.05132293701172,3566,53.71916198730469
-627.8517456054688,428099,-681.5944213867188,-17.314468383789062,681.5944213867188,-71.05716705322266,3567,53.74269485473633
-627.6944580078125,428199,-681.4698486328125,-17.271629333496094,681.4698486328125,-71.04703521728516,3568,53.77540588378906
-627.94873046875,428299,-681.7105102539062,-17.292133331298828,681.7105102539062,-71.053955078125,3569,53.76182174682617
-627.7232055664062,428399,-681.4644165039062,-17.305526733398438,681.4644165039062,-71.04678344726562,3569,53.74125671386719
-627.8359375,428499,-681.5761108398438,-17.30439567565918,681.5761108398438,-71.04456329345703,3570,53.74016571044922
-627.6532592773438,428599,-681.3820190429688,-17.313941955566406,681.3820190429688,-71.042724609375,3571,53.728782653808594
-627.865966796875,428699,-681.6030883789062,-17.312984466552734,681.6030883789062,-71.05010223388672,3572,53.737117767333984
-627.6978149414062,428799,-681.4487915039062,-17.301898956298828,681.4487915039062,-71.05284881591797,3573,53.750953674316406
-627.7777099609375,428899,-681.5336303710938,-17.294574737548828,681.5336303710938,-71.05046081542969,3574,53.755882263183594
-627.90380859375,428999,-681.64599609375,-17.305463790893555,681.64599609375,-71.04764556884766,3574,53.742183685302734
-627.8573608398438,429099,-681.6163940429688,-17.292667388916016,681.6163940429688,-71.05170440673828,3575,53.759033203125
-627.835205078125,429199,-681.5902099609375,-17.294940948486328,681.5902099609375,-71.04996490478516,3576,53.75502395629883
-628.061279296875,429299,-681.8143310546875,-17.300912857055664,681.8143310546875,-71.05390930175781,3577,53.75299835205078
-627.699462890625,429399,-681.4615478515625,-17.289047241210938,681.4615478515625,-71.0511703491211,3578,53.76212692260742
-627.919677734375,429499,-681.67724609375,-17.302709579467773,681.67724609375,-71.06024169921875,3579,53.75753402709961
-627.8115844726562,429599,-681.5403442382812,-17.33203887939453,681.5403442382812,-71.06083679199219,3579,53.72879409790039
-627.8884887695312,429699,-681.6378784179688,-17.31401252746582,681.6378784179688,-71.06342315673828,3580,53.74940872192383
-627.874755859375,429799,-681.625244140625,-17.290952682495117,681.625244140625,-71.04145050048828,3581,53.750492095947266
-627.9970703125,429899,-681.726318359375,-17.317766189575195,681.726318359375,-71.04695892333984,3582,53.729190826416016
-627.85009765625,429999,-681.6098022460938,-17.295726776123047,681.6098022460938,-71.055419921875,3583,53.75968933105469
-628.23828125,430099,-681.9699096679688,-17.327333450317383,681.9699096679688,-71.05899810791016,3584,53.731666564941406
-627.7538452148438,430199,-681.5010986328125,-17.311250686645508,681.5010986328125,-71.05850982666016,3584,53.747257232666016
-627.6101684570312,430299,-681.3844604492188,-17.272432327270508,681.3844604492188,-71.04670715332031,3585,53.77427291870117
-627.8818969726562,430399,-681.65283203125,-17.28301239013672,681.65283203125,-71.05393981933594,3586,53.77092742919922
-627.802490234375,430499,-681.5696411132812,-17.28891944885254,681.5696411132812,-71.05602264404297,3587,53.76710510253906
-627.85693359375,430599,-681.625244140625,-17.28671646118164,681.625244140625,-71.05500793457031,3588,53.76829147338867
-627.8945922851562,430699,-681.6552124023438,-17.290267944335938,681.6552124023438,-71.0508804321289,3589,53.760616302490234
-627.8197631835938,430799,-681.56103515625,-17.310041427612305,681.56103515625,-71.0512924194336,3589,53.74125289916992
-627.9907836914062,430899,-681.737548828125,-17.315706253051758,681.737548828125,-71.06246185302734,3590,53.74675369262695
-627.8514404296875,430999,-681.6038818359375,-17.310102462768555,681.6038818359375,-71.06254577636719,3591,53.75244140625
-627.7592163085938,431099,-681.5018920898438,-17.317136764526367,681.5018920898438,-71.05980682373047,3592,53.742671966552734
-627.7844848632812,431199,-681.5465087890625,-17.296586990356445,681.5465087890625,-71.05863189697266,3593,53.762046813964844
-627.5018920898438,431299,-681.2639770507812,-17.29114532470703,681.2639770507812,-71.05323791503906,3594,53.7620964050293
-627.9749145507812,431399,-681.7252807617188,-17.312023162841797,681.7252807617188,-71.0623779296875,3594,53.7503547668457
-627.8853149414062,431499,-681.6326293945312,-17.30935287475586,681.6326293945312,-71.0566635131836,3595,53.747310638427734
-627.7132568359375,431599,-681.4736328125,-17.286359786987305,681.4736328125,-71.0467300415039,3596,53.760372161865234
-627.9690551757812,431699,-681.7368774414062,-17.28407096862793,681.7368774414062,-71.05187225341797,3597,53.767799377441406
-628.09619140625,431799,-681.8438110351562,-17.30462074279785,681.8438110351562,-71.05223083496094,3598,53.74760818481445
-628.1278686523438,431899,-681.8731079101562,-17.313047409057617,681.8731079101562,-71.05828857421875,3599,53.745243072509766
-627.78369140625,431999,-681.5388793945312,-17.30268096923828,681.5388793945312,-71.0578842163086,3599,53.75520324707031
-627.8228149414062,432099,-681.5921630859375,-17.291391372680664,681.5921630859375,-71.06076049804688,3600,53.769371032714844
-627.94873046875,432199,-681.7222290039062,-17.28801727294922,681.7222290039062,-71.06153106689453,3601,53.77351379394531
-627.8367309570312,432299,-681.6130981445312,-17.28502082824707,681.6130981445312,-71.06136322021484,3602,53.77634048461914
-627.881103515625,432399,-681.663330078125,-17.284944534301758,681.663330078125,-71.0671615600586,3603,53.78221893310547
-627.941650390625,432499,-681.729736328125,-17.28069496154785,681.729736328125,-71.06879425048828,3604,53.7880973815918
-627.6975708007812,432599,-681.4763793945312,-17.28546142578125,681.4763793945312,-71.06427764892578,3604,53.77881622314453
-627.6361083984375,432699,-681.41650390625,-17.282978057861328,681.41650390625,-71.06338500976562,3605,53.7804069519043
-627.7847290039062,432799,-681.5572509765625,-17.28084945678711,681.5572509765625,-71.05335235595703,3606,53.77250671386719
-627.6844482421875,432899,-681.4679565429688,-17.268396377563477,681.4679565429688,-71.05193328857422,3607,53.783538818359375
-627.9617919921875,432999,-681.7371826171875,-17.279756546020508,681.7371826171875,-71.0551528930664,3608,53.77539825439453
-627.7872314453125,433099,-681.5448608398438,-17.291664123535156,681.5448608398438,-71.04930877685547,3609,53.75764465332031
-627.7277221679688,433199,-681.4879760742188,-17.292654037475586,681.4879760742188,-71.05294799804688,3609,53.76029586791992
-627.8097534179688,433299,-681.5867309570312,-17.28767967224121,681.5867309570312,-71.06468963623047,3610,53.77701187133789
-627.6859130859375,433399,-681.4658203125,-17.283130645751953,681.4658203125,-71.0630874633789,3611,53.77995681762695
-627.8395385742188,433499,-681.6409912109375,-17.260719299316406,681.6409912109375,-71.06214141845703,3612,53.801422119140625
-627.7900390625,433599,-681.6082763671875,-17.243602752685547,681.6082763671875,-71.06184387207031,3613,53.818241119384766
-627.5986938476562,433699,-681.3934326171875,-17.25364875793457,681.3934326171875,-71.04837799072266,3614,53.79473114013672
-627.9110107421875,433799,-681.6919555664062,-17.270832061767578,681.6919555664062,-71.0517578125,3614,53.78092956542969
-627.6478271484375,433899,-681.4317016601562,-17.272003173828125,681.4317016601562,-71.05589294433594,3615,53.78389358520508
-627.655029296875,433999,-681.4407958984375,-17.265769958496094,681.4407958984375,-71.05156707763672,3616,53.785797119140625
-627.9671630859375,434099,-681.7709350585938,-17.248262405395508,681.7709350585938,-71.05205535888672,3617,53.803794860839844
-627.6470947265625,434199,-681.4613647460938,-17.249431610107422,681.4613647460938,-71.06370544433594,3618,53.814273834228516
-627.609619140625,434299,-681.4320678710938,-17.234487533569336,681.4320678710938,-71.05694580078125,3619,53.82246017456055
-627.74658203125,434399,-681.5237426757812,-17.268993377685547,681.5237426757812,-71.0461196899414,3619,53.77712631225586
-627.6578979492188,434499,-681.443115234375,-17.284212112426758,681.443115234375,-71.06940460205078,3620,53.78519058227539
-627.63818359375,434599,-681.4285278320312,-17.27207374572754,681.4285278320312,-71.06241607666016,3621,53.790340423583984
-627.715087890625,434699,-681.5003051757812,-17.27016830444336,681.5003051757812,-71.0554428100586,3622,53.7852783203125
-627.8828125,434799,-681.6917724609375,-17.245344161987305,681.6917724609375,-71.05433654785156,3623,53.808990478515625
-627.7515869140625,434899,-681.5516967773438,-17.2535343170166,681.5516967773438,-71.05363464355469,3624,53.80009841918945
-627.7411499023438,434999,-681.5399169921875,-17.256343841552734,681.5399169921875,-71.0550765991211,3624,53.798736572265625
-627.5048828125,435099,-681.3026123046875,-17.258756637573242,681.3026123046875,-71.05648040771484,3625,53.79772186279297
-627.5999145507812,435199,-681.4066772460938,-17.25038719177246,681.4066772460938,-71.05717468261719,3626,53.80678939819336
-627.5277099609375,435299,-681.3402709960938,-17.252681732177734,681.3402709960938,-71.06526184082031,3627,53.812583923339844
-627.8603515625,435399,-681.6654052734375,-17.264358520507812,681.6654052734375,-71.06939697265625,3628,53.80503845214844
-627.8935546875,435499,-681.698486328125,-17.255817413330078,681.698486328125,-71.06078338623047,3629,53.804962158203125
-627.6846313476562,435599,-681.4738159179688,-17.269760131835938,681.4738159179688,-71.05899047851562,3629,53.78923034667969
-627.561767578125,435699,-681.3623657226562,-17.26413917541504,681.3623657226562,-71.06470489501953,3630,53.800567626953125
-627.7911376953125,435799,-681.5789794921875,-17.264127731323242,681.5789794921875,-71.0519790649414,3631,53.7878532409668
-627.7669067382812,435899,-681.5716552734375,-17.252849578857422,681.5716552734375,-71.0576171875,3632,53.80476760864258
-627.657470703125,435999,-681.4842529296875,-17.230796813964844,681.4842529296875,-71.05754852294922,3633,53.826751708984375
-627.755615234375,436099,-681.5805053710938,-17.236804962158203,681.5805053710938,-71.06166076660156,3634,53.824851989746094
-627.5108032226562,436199,-681.3333129882812,-17.221515655517578,681.3333129882812,-71.04399108886719,3634,53.822479248046875
-627.5966796875,436299,-681.3877563476562,-17.263233184814453,681.3877563476562,-71.05429077148438,3635,53.79106140136719
-627.8170776367188,436399,-681.6183471679688,-17.260848999023438,681.6183471679688,-71.06212615966797,3636,53.80127716064453
-627.6644287109375,436499,-681.4827880859375,-17.24884796142578,681.4827880859375,-71.06717681884766,3637,53.81833267211914
-627.58056640625,436599,-681.3820190429688,-17.257251739501953,681.3820190429688,-71.05870056152344,3638,53.801448822021484
-627.6405029296875,436699,-681.426513671875,-17.267566680908203,681.426513671875,-71.0535888671875,3639,53.7860221862793
-627.7197265625,436799,-681.53466796875,-17.24156951904297,681.53466796875,-71.0565185546875,3639,53.814945220947266
-627.6492919921875,436899,-681.4754638671875,-17.231054306030273,681.4754638671875,-71.0572738647461,3640,53.82622146606445
-627.5294189453125,436999,-681.3519897460938,-17.24268341064453,681.3519897460938,-71.0652084350586,3641,53.82252502441406
-627.63232421875,437099,-681.4613647460938,-17.228172302246094,681.4613647460938,-71.05722045898438,3642,53.829044342041016
-627.56396484375,437199,-681.4034423828125,-17.232328414916992,681.4034423828125,-71.07183837890625,3643,53.839508056640625
-627.7216796875,437299,-681.561767578125,-17.229175567626953,681.561767578125,-71.06924438476562,3644,53.840065002441406
-627.4857177734375,437399,-681.3187255859375,-17.22864532470703,681.3187255859375,-71.0616683959961,3644,53.83302688598633
-627.724609375,437499,-681.5521850585938,-17.239431381225586,681.5521850585938,-71.06695556640625,3645,53.82752227783203
-627.6263427734375,437599,-681.4298706054688,-17.24748992919922,681.4298706054688,-71.05097198486328,3646,53.8034782409668
-627.6184692382812,437699,-681.4544677734375,-17.225749969482422,681.4544677734375,-71.06172943115234,3647,53.83597946166992
-627.7134399414062,437799,-681.55615234375,-17.218488693237305,681.55615234375,-71.0611801147461,3648,53.84269332885742
-627.6006469726562,437899,-681.447998046875,-17.21465301513672,681.447998046875,-71.06200408935547,3649,53.84735107421875
-627.6293334960938,437999,-681.4595947265625,-17.22095489501953,681.4595947265625,-71.0511703491211,3649,53.83021545410156
-627.7367553710938,438099,-681.5602416992188,-17.223039627075195,681.5602416992188,-71.04654693603516,3650,53.823509216308594
-627.7279052734375,438199,-681.57275390625,-17.224327087402344,681.57275390625,-71.0691909790039,3651,53.84486770629883
-627.746337890625,438299,-681.5850219726562,-17.23488998413086,681.5850219726562,-71.07357788085938,3652,53.838687896728516
-627.5158081054688,438399,-681.3670043945312,-17.210453033447266,681.3670043945312,-71.0616683959961,3653,53.851219177246094
-628.0279541015625,438499,-681.8652954101562,-17.223724365234375,681.8652954101562,-71.06110382080078,3654,53.83737564086914
-627.7509155273438,438599,-681.5864868164062,-17.22524642944336,681.5864868164062,-71.06085968017578,3654,53.83561325073242
-627.4530029296875,438699,-681.3045654296875,-17.203937530517578,681.3045654296875,-71.05550384521484,3655,53.851566314697266
-627.3131103515625,438799,-681.1719970703125,-17.18606948852539,681.1719970703125,-71.04498291015625,3656,53.85891342163086
-627.2671508789062,438899,-681.128173828125,-17.184019088745117,681.128173828125,-71.04505157470703,3657,53.86103439331055
-627.5902709960938,438999,-681.4496459960938,-17.19968605041504,681.4496459960938,-71.05905151367188,3658,53.85936737060547
-627.8339233398438,439099,-681.7001953125,-17.195404052734375,681.7001953125,-71.0616455078125,3659,53.86624526977539
-627.57470703125,439199,-681.4297485351562,-17.19904136657715,681.4297485351562,-71.05409240722656,3659,53.85504913330078
-627.8033447265625,439299,-681.6678466796875,-17.193523406982422,681.6678466796875,-71.05806732177734,3660,53.86454391479492
-627.5869140625,439399,-681.4371337890625,-17.19632339477539,681.4371337890625,-71.0464859008789,3661,53.85016632080078
-627.6795654296875,439499,-681.5391235351562,-17.192651748657227,681.5391235351562,-71.05223846435547,3662,53.859588623046875
-627.4993286132812,439599,-681.3594970703125,-17.19876480102539,681.3594970703125,-71.05894470214844,3663,53.86017990112305
-627.6173095703125,439699,-681.4619140625,-17.21312713623047,681.4619140625,-71.05774688720703,3664,53.8446159362793
-627.5554809570312,439799,-681.4070434570312,-17.201007843017578,681.4070434570312,-71.05258178710938,3664,53.8515739440918
-627.7859497070312,439899,-681.652099609375,-17.194246292114258,681.652099609375,-71.06041717529297,3665,53.86616897583008
-627.71044921875,439999,-681.5729370117188,-17.197919845581055,681.5729370117188,-71.06044006347656,3666,53.86252212524414
-627.2027587890625,440099,-681.0902099609375,-17.16919708251953,681.0902099609375,-71.05665588378906,3667,53.887454986572266
-627.4176025390625,440199,-681.3143920898438,-17.160259246826172,681.3143920898438,-71.0570297241211,3668,53.89677047729492
-627.5526733398438,440299,-681.3948364257812,-17.213592529296875,681.3948364257812,-71.05573272705078,3669,53.84214401245117
-627.6360473632812,440399,-681.4816284179688,-17.20237922668457,681.4816284179688,-71.04792022705078,3669,53.845542907714844
-627.6893310546875,440499,-681.534423828125,-17.207183837890625,681.534423828125,-71.0522689819336,3670,53.8450813293457
-627.3896484375,440599,-681.2699584960938,-17.18230438232422,681.2699584960938,-71.0626220703125,3671,53.88031768798828
-627.74560546875,440699,-681.6070556640625,-17.183347702026367,681.6070556640625,-71.0448226928711,3672,53.86147689819336
-627.5363159179688,440799,-681.406982421875,-17.17157554626465,681.406982421875,-71.042236328125,3673,53.87065887451172
-627.5354614257812,440899,-681.4149780273438,-17.182586669921875,681.4149780273438,-71.06210327148438,3674,53.879520416259766
-627.4797973632812,440999,-681.3502807617188,-17.188276290893555,681.3502807617188,-71.05874633789062,3674,53.87046813964844
-627.1832885742188,441099,-681.0695190429688,-17.16696548461914,681.0695190429688,-71.05319213867188,3675,53.886226654052734
-627.42138671875,441199,-681.3160400390625,-17.16523551940918,681.3160400390625,-71.05985260009766,3676,53.894615173339844
-627.4935302734375,441299,-681.3749389648438,-17.178756713867188,681.3749389648438,-71.06014251708984,3677,53.881385803222656
-627.5031127929688,441399,-681.3958129882812,-17.165437698364258,681.3958129882812,-71.05817413330078,3678,53.89273452758789
-627.82275390625,441499,-681.7063598632812,-17.17681121826172,681.7063598632812,-71.06044006347656,3679,53.883628845214844
