kl,lpx,step,lqz,elbo,lpz,epoch,loss
22.616273880004883,-70.1259765625,49099,-48.47726821899414,-92.74224853515625,-71.09354400634766,490,92.74224853515625
22.634397506713867,-70.15029907226562,49199,-48.455657958984375,-92.78469848632812,-71.09005737304688,491,92.78469848632812
22.63867950439453,-70.12147521972656,49299,-48.45706558227539,-92.7601547241211,-71.09574890136719,492,92.7601547241211
22.64440155029297,-70.11376190185547,49399,-48.45365524291992,-92.75816345214844,-71.09805297851562,493,92.75816345214844
22.651567459106445,-70.09368133544922,49499,-48.44751739501953,-92.74524688720703,-71.09908294677734,494,92.74524688720703
22.640743255615234,-70.09237670898438,49599,-48.45394515991211,-92.73312377929688,-71.09468841552734,495,92.73312377929688
22.625728607177734,-70.11125946044922,49699,-48.465267181396484,-92.73698425292969,-71.09099578857422,496,92.73698425292969
22.636510848999023,-70.0820083618164,49799,-48.4570198059082,-92.71851348876953,-71.0935287475586,497,92.71851348876953
22.65315818786621,-70.09538269042969,49899,-48.43302917480469,-92.74854278564453,-71.08618927001953,498,92.74854278564453
22.664411544799805,-70.11885070800781,49999,-48.42485809326172,-92.78326416015625,-71.08927154541016,499,92.78326416015625
22.63515853881836,-70.07695007324219,50099,-48.4522819519043,-92.71210479736328,-71.08744049072266,500,92.71210479736328
22.63429069519043,-70.03080749511719,50199,-48.45747375488281,-92.66510009765625,-71.09176635742188,501,92.66510009765625
22.651046752929688,-70.05797576904297,50299,-48.444400787353516,-92.70902252197266,-71.09545135498047,502,92.70902252197266
22.64222526550293,-70.04168701171875,50399,-48.45204544067383,-92.68390655517578,-71.09426879882812,503,92.68390655517578
22.637653350830078,-70.03108215332031,50499,-48.458656311035156,-92.66873931884766,-71.09630584716797,504,92.66873931884766
22.619701385498047,-70.01884460449219,50599,-48.47507095336914,-92.6385498046875,-71.09477233886719,505,92.6385498046875
22.644664764404297,-70.02383422851562,50699,-48.45111083984375,-92.66849517822266,-71.09577178955078,506,92.66849517822266
22.622156143188477,-69.98497009277344,50799,-48.47394943237305,-92.60712432861328,-71.09610748291016,507,92.60712432861328
22.643632888793945,-69.9902114868164,50899,-48.454246520996094,-92.63384246826172,-71.0978775024414,508,92.63384246826172
22.650924682617188,-70.00304412841797,50999,-48.44371795654297,-92.65396881103516,-71.09464263916016,509,92.65396881103516
22.663652420043945,-69.99402618408203,51099,-48.434654235839844,-92.65767669677734,-71.09831237792969,510,92.65767669677734
22.653358459472656,-69.98727416992188,51199,-48.4396858215332,-92.64063262939453,-71.0930404663086,511,92.64063262939453
22.63736343383789,-69.95808410644531,51299,-48.45048904418945,-92.59545135498047,-71.08785247802734,512,92.59545135498047
22.627487182617188,-69.95138549804688,51399,-48.462581634521484,-92.57887268066406,-71.0900650024414,513,92.57887268066406
22.633731842041016,-69.97126770019531,51499,-48.44670486450195,-92.6050033569336,-71.08043670654297,514,92.6050033569336
22.623287200927734,-69.96070861816406,51599,-48.465721130371094,-92.58399200439453,-71.08900451660156,515,92.58399200439453
22.632259368896484,-69.94800567626953,51699,-48.46256637573242,-92.58026123046875,-71.0948257446289,516,92.58026123046875
22.645404815673828,-69.92967987060547,51799,-48.445335388183594,-92.57508087158203,-71.09073638916016,517,92.57508087158203
22.642536163330078,-69.94715881347656,51899,-48.449623107910156,-92.5896987915039,-71.0921630859375,518,92.5896987915039
22.64022445678711,-69.91542053222656,51999,-48.449100494384766,-92.55564880371094,-71.08932495117188,519,92.55564880371094
22.64023208618164,-69.95023345947266,52099,-48.44532775878906,-92.59046173095703,-71.08555603027344,520,92.59046173095703
22.653305053710938,-69.9051284790039,52199,-48.435302734375,-92.55843353271484,-71.08860778808594,521,92.55843353271484
22.64885711669922,-69.90853881835938,52299,-48.44099426269531,-92.5573959350586,-71.08985137939453,522,92.5573959350586
22.637943267822266,-69.8790512084961,52399,-48.45182800292969,-92.5169906616211,-71.08977508544922,523,92.5169906616211
22.64527130126953,-69.9072036743164,52499,-48.4414176940918,-92.55247497558594,-71.08668518066406,524,92.55247497558594
22.64011001586914,-69.89644622802734,52599,-48.444087982177734,-92.53655242919922,-71.08419799804688,525,92.53655242919922
22.653928756713867,-69.90559387207031,52699,-48.43803787231445,-92.55952453613281,-71.09197235107422,526,92.55952453613281
22.656044006347656,-69.88873291015625,52799,-48.42982482910156,-92.5447769165039,-71.08586883544922,527,92.5447769165039
22.6509952545166,-69.87324523925781,52899,-48.42991638183594,-92.52423858642578,-71.0809097290039,528,92.52423858642578
22.6480770111084,-69.88371276855469,52999,-48.43914031982422,-92.53179168701172,-71.08721923828125,529,92.53179168701172
22.65517807006836,-69.87049102783203,53099,-48.439125061035156,-92.52566528320312,-71.09430694580078,530,92.52566528320312
22.63715362548828,-69.867431640625,53199,-48.449501037597656,-92.50458526611328,-71.08665466308594,531,92.50458526611328
22.650165557861328,-69.86900329589844,53299,-48.43611526489258,-92.5191650390625,-71.0862808227539,532,92.5191650390625
22.650699615478516,-69.85678100585938,53399,-48.43696975708008,-92.50747680664062,-71.0876693725586,533,92.50747680664062
22.670368194580078,-69.83946228027344,53499,-48.42258834838867,-92.50982666015625,-71.09295654296875,534,92.50982666015625
22.647891998291016,-69.83152770996094,53599,-48.4443473815918,-92.47941589355469,-71.09223937988281,535,92.47941589355469
22.65019989013672,-69.84356689453125,53699,-48.436336517333984,-92.49376678466797,-71.08653259277344,536,92.49376678466797
22.65366554260254,-69.82520294189453,53799,-48.43336486816406,-92.47887420654297,-71.0870361328125,537,92.47887420654297
22.67057228088379,-69.80552673339844,53899,-48.4174919128418,-92.4760971069336,-71.08806610107422,538,92.4760971069336
22.646148681640625,-69.795166015625,53999,-48.444129943847656,-92.44131469726562,-71.09027862548828,539,92.44131469726562
22.656230926513672,-69.77928924560547,54099,-48.43571472167969,-92.43551635742188,-71.09194946289062,540,92.43551635742188
22.65467071533203,-69.81133270263672,54199,-48.432151794433594,-92.46600341796875,-71.08682250976562,541,92.46600341796875
22.673694610595703,-69.75505828857422,54299,-48.409969329833984,-92.42874908447266,-71.08366394042969,542,92.42874908447266
22.674156188964844,-69.76280212402344,54399,-48.419769287109375,-92.43695831298828,-71.09392547607422,543,92.43695831298828
22.666107177734375,-69.76760864257812,54499,-48.423980712890625,-92.4337158203125,-71.090087890625,544,92.4337158203125
22.666532516479492,-69.78485870361328,54599,-48.421836853027344,-92.4513931274414,-71.08837127685547,545,92.4513931274414
22.642377853393555,-69.7740478515625,54699,-48.445594787597656,-92.41642761230469,-71.08797454833984,546,92.41642761230469
22.67392349243164,-69.8184814453125,54799,-48.407596588134766,-92.49240112304688,-71.0815200805664,547,92.49240112304688
22.674734115600586,-69.7658462524414,54899,-48.412353515625,-92.4405746459961,-71.08708953857422,548,92.4405746459961
22.672697067260742,-69.7594223022461,54999,-48.40708541870117,-92.43212127685547,-71.07978057861328,549,92.43212127685547
22.671598434448242,-69.75529479980469,55099,-48.410850524902344,-92.42688751220703,-71.08245086669922,550,92.42688751220703
22.64759635925293,-69.72053527832031,55199,-48.43279266357422,-92.36813354492188,-71.08039093017578,551,92.36813354492188
22.651103973388672,-69.7233657836914,55299,-48.4438362121582,-92.37446594238281,-71.09494018554688,552,92.37446594238281
22.651948928833008,-69.73924255371094,55399,-48.434539794921875,-92.39118957519531,-71.08648681640625,553,92.39118957519531
22.661027908325195,-69.74396514892578,55499,-48.43064880371094,-92.40499877929688,-71.0916748046875,554,92.40499877929688
22.65215301513672,-69.73402404785156,55599,-48.43479537963867,-92.38616943359375,-71.08694458007812,555,92.38616943359375
22.671680450439453,-69.72246551513672,55699,-48.410396575927734,-92.3941421508789,-71.08207702636719,556,92.3941421508789
22.670209884643555,-69.71983337402344,55799,-48.413082122802734,-92.39004516601562,-71.08329010009766,557,92.39004516601562
22.676069259643555,-69.73761749267578,55899,-48.406715393066406,-92.41368103027344,-71.0827865600586,558,92.41368103027344
22.67732048034668,-69.7414779663086,55999,-48.40520477294922,-92.4188003540039,-71.08252716064453,559,92.4188003540039
22.67365074157715,-69.73616790771484,56099,-48.40922164916992,-92.40982055664062,-71.08287048339844,560,92.40982055664062
22.669692993164062,-69.69159698486328,56199,-48.42057800292969,-92.36128997802734,-71.09027099609375,561,92.36128997802734
22.663909912109375,-69.6842041015625,56299,-48.422489166259766,-92.34811401367188,-71.0864028930664,562,92.34811401367188
22.679471969604492,-69.69924926757812,56399,-48.4097900390625,-92.37872314453125,-71.08926391601562,563,92.37872314453125
22.679584503173828,-69.69644165039062,56499,-48.40769577026367,-92.37602233886719,-71.0872802734375,564,92.37602233886719
22.675045013427734,-69.7215805053711,56599,-48.4043083190918,-92.39662170410156,-71.07935333251953,565,92.39662170410156
22.667631149291992,-69.6799087524414,56699,-48.41438293457031,-92.34754180908203,-71.08201599121094,566,92.34754180908203
22.65386199951172,-69.66549682617188,56799,-48.43925857543945,-92.3193588256836,-71.09312438964844,567,92.3193588256836
22.667394638061523,-69.68787384033203,56899,-48.41962814331055,-92.35527038574219,-71.08702087402344,568,92.35527038574219
22.662429809570312,-69.63728332519531,56999,-48.416343688964844,-92.29971313476562,-71.07877349853516,569,92.29971313476562
22.681133270263672,-69.6715316772461,57099,-48.39611053466797,-92.3526611328125,-71.0772476196289,570,92.3526611328125
22.669342041015625,-69.6615219116211,57199,-48.411956787109375,-92.33086395263672,-71.081298828125,571,92.33086395263672
22.67024803161621,-69.66268157958984,57299,-48.416343688964844,-92.33293151855469,-71.08658599853516,572,92.33293151855469
22.669248580932617,-69.6340560913086,57399,-48.41659927368164,-92.30330657958984,-71.08584594726562,573,92.30330657958984
22.674354553222656,-69.5989761352539,57499,-48.408164978027344,-92.27333068847656,-71.08251953125,574,92.27333068847656
22.68803596496582,-69.64574432373047,57599,-48.39283752441406,-92.33378601074219,-71.08087158203125,575,92.33378601074219
22.685060501098633,-69.61178588867188,57699,-48.39828109741211,-92.29684448242188,-71.08334350585938,576,92.29684448242188
22.672456741333008,-69.58438873291016,57799,-48.417076110839844,-92.25684356689453,-71.08953094482422,577,92.25684356689453
22.677101135253906,-69.5811767578125,57899,-48.403743743896484,-92.2582778930664,-71.08084106445312,578,92.2582778930664
22.66961669921875,-69.5912857055664,57999,-48.41233444213867,-92.26090240478516,-71.08195495605469,579,92.26090240478516
22.664718627929688,-69.54949188232422,58099,-48.41884994506836,-92.2142105102539,-71.08356475830078,580,92.2142105102539
22.674274444580078,-69.57505798339844,58199,-48.40778350830078,-92.24932861328125,-71.0820541381836,581,92.24932861328125
22.659942626953125,-69.57758331298828,58299,-48.425846099853516,-92.2375259399414,-71.08578491210938,582,92.2375259399414
22.68377685546875,-69.57200622558594,58399,-48.40238571166992,-92.25578308105469,-71.0861587524414,583,92.25578308105469
22.662904739379883,-69.60311889648438,58499,-48.41735076904297,-92.26602172851562,-71.08026123046875,584,92.26602172851562
22.673471450805664,-69.55998229980469,58599,-48.413143157958984,-92.23345184326172,-71.08661651611328,585,92.23345184326172
22.675630569458008,-69.58848571777344,58699,-48.408111572265625,-92.26411437988281,-71.083740234375,586,92.26411437988281
22.674556732177734,-69.57779693603516,58799,-48.39908981323242,-92.25234985351562,-71.07364654541016,587,92.25234985351562
22.695859909057617,-69.58650970458984,58899,-48.3814697265625,-92.2823715209961,-71.07733154296875,588,92.2823715209961
22.67329216003418,-69.56420135498047,58999,-48.40346145629883,-92.23749542236328,-71.07675170898438,589,92.23749542236328
22.668115615844727,-69.57257080078125,59099,-48.40736389160156,-92.24069213867188,-71.07548522949219,590,92.24069213867188
22.666095733642578,-69.54141235351562,59199,-48.40908432006836,-92.20751190185547,-71.07518005371094,591,92.20751190185547
22.673137664794922,-69.54950714111328,59299,-48.39937973022461,-92.22264099121094,-71.07251739501953,592,92.22264099121094
22.677000045776367,-69.52629089355469,59399,-48.399436950683594,-92.20329284667969,-71.0764389038086,593,92.20329284667969
22.69493293762207,-69.51301574707031,59499,-48.38477325439453,-92.20794677734375,-71.07970428466797,594,92.20794677734375
22.689411163330078,-69.50543975830078,59599,-48.400123596191406,-92.19485473632812,-71.08953857421875,595,92.19485473632812
22.697025299072266,-69.5137939453125,59699,-48.383201599121094,-92.21082305908203,-71.0802230834961,596,92.21082305908203
22.691490173339844,-69.54571533203125,59799,-48.38528060913086,-92.2372055053711,-71.07677459716797,597,92.2372055053711
22.69673728942871,-69.5252914428711,59899,-48.3879280090332,-92.2220230102539,-71.08466339111328,598,92.2220230102539
22.672122955322266,-69.51962280273438,59999,-48.408077239990234,-92.1917495727539,-71.0802001953125,599,92.1917495727539
22.658205032348633,-69.49061584472656,60099,-48.42405319213867,-92.14881896972656,-71.08226013183594,600,92.14881896972656
22.67211151123047,-69.50080108642578,60199,-48.40400314331055,-92.17291259765625,-71.07611846923828,601,92.17291259765625
22.68277359008789,-69.50279235839844,60299,-48.39582443237305,-92.1855697631836,-71.07859802246094,602,92.1855697631836
22.69101333618164,-69.49085235595703,60399,-48.385311126708984,-92.1818618774414,-71.07632446289062,603,92.1818618774414
22.683469772338867,-69.47994995117188,60499,-48.394874572753906,-92.16342163085938,-71.0783462524414,604,92.16342163085938
22.67719841003418,-69.46890258789062,60599,-48.40693664550781,-92.14610290527344,-71.08413696289062,605,92.14610290527344
22.67660903930664,-69.43097686767578,60699,-48.41358947753906,-92.10758972167969,-71.09019470214844,606,92.10758972167969
22.688196182250977,-69.45062255859375,60799,-48.39788818359375,-92.13882446289062,-71.0860824584961,607,92.13882446289062
22.68019676208496,-69.47344207763672,60899,-48.39228057861328,-92.15363311767578,-71.07247924804688,608,92.15363311767578
22.680158615112305,-69.49779510498047,60999,-48.39741516113281,-92.17794799804688,-71.07757568359375,609,92.17794799804688
22.696582794189453,-69.46444702148438,61099,-48.380916595458984,-92.16102600097656,-71.07749938964844,610,92.16102600097656
22.698694229125977,-69.47822570800781,61199,-48.384403228759766,-92.17691802978516,-71.08309936523438,611,92.17691802978516
22.68896484375,-69.46054077148438,61299,-48.38568878173828,-92.14950561523438,-71.07465362548828,612,92.14950561523438
22.6886043548584,-69.43518829345703,61399,-48.3837776184082,-92.12379455566406,-71.07238006591797,613,92.12379455566406
22.686960220336914,-69.45437622070312,61499,-48.38901138305664,-92.14134216308594,-71.07597351074219,614,92.14134216308594
22.697383880615234,-69.43836975097656,61599,-48.3865852355957,-92.13575744628906,-71.08396911621094,615,92.13575744628906
22.696155548095703,-69.40231323242188,61699,-48.39151382446289,-92.09847259521484,-71.0876693725586,616,92.09847259521484
22.67449188232422,-69.42840576171875,61799,-48.404701232910156,-92.10289764404297,-71.07919311523438,617,92.10289764404297
22.673561096191406,-69.42938995361328,61899,-48.39751052856445,-92.10295104980469,-71.07107543945312,618,92.10295104980469
22.683435440063477,-69.43475341796875,61999,-48.39579391479492,-92.1181869506836,-71.07923126220703,619,92.1181869506836
22.690784454345703,-69.41967010498047,62099,-48.387840270996094,-92.11045837402344,-71.07862854003906,620,92.11045837402344
22.68388557434082,-69.4242172241211,62199,-48.386268615722656,-92.10810089111328,-71.07015228271484,621,92.10810089111328
22.678882598876953,-69.42424011230469,62299,-48.394805908203125,-92.1031265258789,-71.07369232177734,622,92.1031265258789
22.674537658691406,-69.40921783447266,62399,-48.398807525634766,-92.08374786376953,-71.0733413696289,623,92.08374786376953
22.675256729125977,-69.38541412353516,62499,-48.39460754394531,-92.06067657470703,-71.06986236572266,624,92.06067657470703
22.67304229736328,-69.37800598144531,62599,-48.40580749511719,-92.0510482788086,-71.07884979248047,625,92.0510482788086
22.683908462524414,-69.37870788574219,62699,-48.38633346557617,-92.06261444091797,-71.07024383544922,626,92.06261444091797
22.676572799682617,-69.37175750732422,62799,-48.40034866333008,-92.04833221435547,-71.0769271850586,627,92.04833221435547
22.684711456298828,-69.37246704101562,62899,-48.39046859741211,-92.05718231201172,-71.07518005371094,628,92.05718231201172
22.693479537963867,-69.40595245361328,62999,-48.37826156616211,-92.09943389892578,-71.07173919677734,629,92.09943389892578
22.69285011291504,-69.3805160522461,63099,-48.392208099365234,-92.0733642578125,-71.0850601196289,630,92.0733642578125
22.698070526123047,-69.35957336425781,63199,-48.37803268432617,-92.0576400756836,-71.07610321044922,631,92.0576400756836
22.68414878845215,-69.34717559814453,63299,-48.39498519897461,-92.03132629394531,-71.07913208007812,632,92.03132629394531
22.67754554748535,-69.35906219482422,63399,-48.39704513549805,-92.03661346435547,-71.07459259033203,633,92.03661346435547
22.698760986328125,-69.38678741455078,63499,-48.38127899169922,-92.0855484008789,-71.08003997802734,634,92.0855484008789
22.688886642456055,-69.34716033935547,63599,-48.3896369934082,-92.03604888916016,-71.07852172851562,635,92.03604888916016
22.678508758544922,-69.34124755859375,63699,-48.397823333740234,-92.01976013183594,-71.07633209228516,636,92.01976013183594
22.68844223022461,-69.35678100585938,63799,-48.38571548461914,-92.04521942138672,-71.07415771484375,637,92.04521942138672
22.680389404296875,-69.34910583496094,63899,-48.399166107177734,-92.02949523925781,-71.07955932617188,638,92.02949523925781
22.682941436767578,-69.35610961914062,63999,-48.397918701171875,-92.03905487060547,-71.08085632324219,639,92.03905487060547
22.70686149597168,-69.35089874267578,64099,-48.37492370605469,-92.05775451660156,-71.081787109375,640,92.05775451660156
22.708261489868164,-69.3312759399414,64199,-48.37278747558594,-92.03953552246094,-71.08104705810547,641,92.03953552246094
22.70009994506836,-69.26940155029297,64299,-48.38083267211914,-91.96949768066406,-71.0809326171875,642,91.96949768066406
22.67465591430664,-69.27312469482422,64399,-48.400543212890625,-91.9477767944336,-71.07520294189453,643,91.9477767944336
22.69662094116211,-69.29438018798828,64499,-48.38197708129883,-91.99100494384766,-71.07859802246094,644,91.99100494384766
22.700008392333984,-69.2992935180664,64599,-48.37884521484375,-91.99930572509766,-71.078857421875,645,91.99930572509766
22.695133209228516,-69.30693054199219,64699,-48.379119873046875,-92.00206756591797,-71.07424926757812,646,92.00206756591797
22.675277709960938,-69.29627990722656,64799,-48.396305084228516,-91.9715576171875,-71.07157897949219,647,91.9715576171875
22.677457809448242,-69.29524993896484,64899,-48.38493347167969,-91.97270965576172,-71.06239318847656,648,91.97270965576172
22.69754981994629,-69.28639221191406,64999,-48.37843704223633,-91.98394775390625,-71.07598876953125,649,91.98394775390625
22.70713996887207,-69.2862548828125,65099,-48.37323760986328,-91.99339294433594,-71.08037567138672,650,91.99339294433594
22.723316192626953,-69.26749420166016,65199,-48.3525390625,-91.99081420898438,-71.07585144042969,651,91.99081420898438
22.707630157470703,-69.25895690917969,65299,-48.373802185058594,-91.96659088134766,-71.08143615722656,652,91.96659088134766
22.698406219482422,-69.27464294433594,65399,-48.3735237121582,-91.97305297851562,-71.07192993164062,653,91.97305297851562
22.6900691986084,-69.26751708984375,65499,-48.391292572021484,-91.95758056640625,-71.08135986328125,654,91.95758056640625
22.704586029052734,-69.27488708496094,65599,-48.36850357055664,-91.9794692993164,-71.07308959960938,655,91.9794692993164
22.711002349853516,-69.26545715332031,65699,-48.36442565917969,-91.9764633178711,-71.07543182373047,656,91.9764633178711
22.702844619750977,-69.26300048828125,65799,-48.376060485839844,-91.9658432006836,-71.07890319824219,657,91.9658432006836
22.68756103515625,-69.24807739257812,65899,-48.391361236572266,-91.93563842773438,-71.07891845703125,658,91.93563842773438
22.67705535888672,-69.24382781982422,65999,-48.3985595703125,-91.92088317871094,-71.07561492919922,659,91.92088317871094
22.679651260375977,-69.24833679199219,66099,-48.393516540527344,-91.92799377441406,-71.07316589355469,660,91.92799377441406
22.687917709350586,-69.26223754882812,66199,-48.38921356201172,-91.95014953613281,-71.07713317871094,661,91.95014953613281
22.688459396362305,-69.23530578613281,66299,-48.39240646362305,-91.92375946044922,-71.08086395263672,662,91.92375946044922
22.675012588500977,-69.20807647705078,66399,-48.4009895324707,-91.88308715820312,-71.07600402832031,663,91.88308715820312
22.679462432861328,-69.22425079345703,66499,-48.39525604248047,-91.9037094116211,-71.07472229003906,664,91.9037094116211
22.684085845947266,-69.18720245361328,66599,-48.391456604003906,-91.87129211425781,-71.07554626464844,665,91.87129211425781
22.69568634033203,-69.20710754394531,66699,-48.37958526611328,-91.90279388427734,-71.07527160644531,666,91.90279388427734
22.706737518310547,-69.21125793457031,66799,-48.36482620239258,-91.91799926757812,-71.07156372070312,667,91.91799926757812
22.68984031677246,-69.21614074707031,66899,-48.38283157348633,-91.9059829711914,-71.07266998291016,668,91.9059829711914
22.670866012573242,-69.19159698486328,66999,-48.399654388427734,-91.86246490478516,-71.07051849365234,669,91.86246490478516
22.683197021484375,-69.20741271972656,67099,-48.398284912109375,-91.89060974121094,-71.08148193359375,670,91.89060974121094
22.674135208129883,-69.15394592285156,67199,-48.39977264404297,-91.82807922363281,-71.07390594482422,671,91.82807922363281
22.6757755279541,-69.16355895996094,67299,-48.39976119995117,-91.8393325805664,-71.0755386352539,672,91.8393325805664
22.672563552856445,-69.14088439941406,67399,-48.406715393066406,-91.81344604492188,-71.07927703857422,673,91.81344604492188
22.680273056030273,-69.178955078125,67499,-48.391883850097656,-91.8592300415039,-71.07215881347656,674,91.8592300415039
22.687652587890625,-69.1746597290039,67599,-48.385643005371094,-91.86231231689453,-71.07329559326172,675,91.86231231689453
22.691009521484375,-69.19998931884766,67699,-48.3835334777832,-91.89099884033203,-71.07454681396484,676,91.89099884033203
22.708683013916016,-69.19223022460938,67799,-48.36714553833008,-91.90090942382812,-71.0758285522461,677,91.90090942382812
22.70621109008789,-69.16815948486328,67899,-48.36631774902344,-91.87437438964844,-71.07252502441406,678,91.87437438964844
22.69414710998535,-69.17445373535156,67999,-48.383949279785156,-91.86860656738281,-71.07809448242188,679,91.86860656738281
22.677793502807617,-69.149169921875,68099,-48.39917755126953,-91.82696533203125,-71.07697296142578,680,91.82696533203125
22.68276023864746,-69.12651062011719,68199,-48.392921447753906,-91.80927276611328,-71.07568359375,681,91.80927276611328
22.680095672607422,-69.14311981201172,68299,-48.389766693115234,-91.82321166992188,-71.06986236572266,682,91.82321166992188
22.681283950805664,-69.16980743408203,68399,-48.38482666015625,-91.8510971069336,-71.06610870361328,683,91.8510971069336
22.69674301147461,-69.16881561279297,68499,-48.376251220703125,-91.86556243896484,-71.07299041748047,684,91.86556243896484
22.702598571777344,-69.17137908935547,68599,-48.3717041015625,-91.87397766113281,-71.07430267333984,685,91.87397766113281
22.700153350830078,-69.13347625732422,68699,-48.382869720458984,-91.83362579345703,-71.08302307128906,686,91.83362579345703
22.691495895385742,-69.11988067626953,68799,-48.38716506958008,-91.81137084960938,-71.07865905761719,687,91.81137084960938
22.68606948852539,-69.14785766601562,68899,-48.3852653503418,-91.83393096923828,-71.07133483886719,688,91.83393096923828
22.690032958984375,-69.14845275878906,68999,-48.380889892578125,-91.83848571777344,-71.0709228515625,689,91.83848571777344
22.67238426208496,-69.14388275146484,69099,-48.395668029785156,-91.81626892089844,-71.06805419921875,690,91.81626892089844
22.69257354736328,-69.12796783447266,69199,-48.37982940673828,-91.82054138183594,-71.07240295410156,691,91.82054138183594
22.7100887298584,-69.12954711914062,69299,-48.36497497558594,-91.83963012695312,-71.07506561279297,692,91.83963012695312
22.710193634033203,-69.12862396240234,69399,-48.36698913574219,-91.83881378173828,-71.07717895507812,693,91.83881378173828
22.690242767333984,-69.1060562133789,69499,-48.39212417602539,-91.79630279541016,-71.08236694335938,694,91.79630279541016
22.704423904418945,-69.1123046875,69599,-48.369659423828125,-91.81672668457031,-71.07408142089844,695,91.81672668457031
22.712032318115234,-69.12291717529297,69699,-48.36647033691406,-91.83494567871094,-71.07849884033203,696,91.83494567871094
22.684783935546875,-69.10920715332031,69799,-48.39070510864258,-91.79399108886719,-71.07549285888672,697,91.79399108886719
22.68950653076172,-69.09596252441406,69899,-48.38357162475586,-91.78546905517578,-71.07308197021484,698,91.78546905517578
22.68553924560547,-69.06707000732422,69999,-48.38289260864258,-91.75260925292969,-71.06842803955078,699,91.75260925292969
22.67424774169922,-69.09976196289062,70099,-48.39439392089844,-91.77400970458984,-71.06864166259766,700,91.77400970458984
22.70084571838379,-69.080322265625,70199,-48.371002197265625,-91.78116607666016,-71.07184600830078,701,91.78116607666016
22.70035743713379,-69.06646728515625,70299,-48.37853240966797,-91.7668228149414,-71.07889556884766,702,91.7668228149414
22.71099853515625,-69.09402465820312,70399,-48.35655975341797,-91.80502319335938,-71.06755828857422,703,91.80502319335938
22.69580078125,-69.07117462158203,70499,-48.377628326416016,-91.76697540283203,-71.07342529296875,704,91.76697540283203
22.70473861694336,-69.07097625732422,70599,-48.36677169799805,-91.77571868896484,-71.0715103149414,705,91.77571868896484
22.693565368652344,-69.08152770996094,70699,-48.37858200073242,-91.77509307861328,-71.07215118408203,706,91.77509307861328
22.69422149658203,-69.04987335205078,70799,-48.37924575805664,-91.74409484863281,-71.0734634399414,707,91.74409484863281
22.690507888793945,-69.02284240722656,70899,-48.38795852661133,-91.71334838867188,-71.0784683227539,708,91.71334838867188
22.69065284729004,-69.02779388427734,70999,-48.37885665893555,-91.71844482421875,-71.06951141357422,709,91.71844482421875
22.691247940063477,-69.05304718017578,71099,-48.38142013549805,-91.74430084228516,-71.07266998291016,710,91.74430084228516
22.68091583251953,-69.04595947265625,71199,-48.39617919921875,-91.72687530517578,-71.07709503173828,711,91.72687530517578
22.689048767089844,-69.02796936035156,71299,-48.38047790527344,-91.7170181274414,-71.06952667236328,712,91.7170181274414
22.696025848388672,-69.06529998779297,71399,-48.3690299987793,-91.76132202148438,-71.06505584716797,713,91.76132202148438
22.706378936767578,-69.02867126464844,71499,-48.37104034423828,-91.73504638671875,-71.0774154663086,714,91.73504638671875
22.714406967163086,-69.0269775390625,71599,-48.35575866699219,-91.74138641357422,-71.0701675415039,715,91.74138641357422
22.72579002380371,-69.02938842773438,71699,-48.34722900390625,-91.75517272949219,-71.0730209350586,716,91.75517272949219
22.710826873779297,-69.02007293701172,71799,-48.36062240600586,-91.73089599609375,-71.07144927978516,717,91.73089599609375
22.717853546142578,-69.02342224121094,71899,-48.35874938964844,-91.74127197265625,-71.07660675048828,718,91.74127197265625
22.718509674072266,-69.01318359375,71999,-48.354705810546875,-91.731689453125,-71.0732192993164,719,91.731689453125
22.70586395263672,-69.01192474365234,72099,-48.36735916137695,-91.71778869628906,-71.07322692871094,720,91.71778869628906
22.702449798583984,-69.0163345336914,72199,-48.36872482299805,-91.71878051757812,-71.07117462158203,721,91.71878051757812
22.70195960998535,-69.0079574584961,72299,-48.36827087402344,-91.70991516113281,-71.07022857666016,722,91.70991516113281
22.702150344848633,-69.00828552246094,72399,-48.37073516845703,-91.71043395996094,-71.07288360595703,723,91.71043395996094
22.705663681030273,-69.0218276977539,72499,-48.36838912963867,-91.72749328613281,-71.07405853271484,724,91.72749328613281
22.7025146484375,-68.98680877685547,72599,-48.37114334106445,-91.68932342529297,-71.07365417480469,725,91.68932342529297
22.697494506835938,-68.95370483398438,72699,-48.37147521972656,-91.65119934082031,-71.0689697265625,726,91.65119934082031
22.699899673461914,-68.98028564453125,72799,-48.37702941894531,-91.68019104003906,-71.0769271850586,727,91.68019104003906
22.68789291381836,-68.98643493652344,72899,-48.38274383544922,-91.67433166503906,-71.07063293457031,728,91.67433166503906
22.69066619873047,-68.99769592285156,72999,-48.381614685058594,-91.68836212158203,-71.07228088378906,729,91.68836212158203
22.687936782836914,-68.979248046875,73099,-48.38467788696289,-91.66718292236328,-71.07261657714844,730,91.66718292236328
22.68179702758789,-68.95345306396484,73199,-48.38813781738281,-91.63525390625,-71.06993865966797,731,91.63525390625
22.69491195678711,-68.99053192138672,73299,-48.37625503540039,-91.68544006347656,-71.0711669921875,732,91.68544006347656
22.70151138305664,-68.98127746582031,73399,-48.36912155151367,-91.68279266357422,-71.07063293457031,733,91.68279266357422
22.704214096069336,-68.97576904296875,73499,-48.36345291137695,-91.67998504638672,-71.06766510009766,734,91.67998504638672
