loss,u_H,u_acc,s_lpx,step,u_lpx,u_kl,s_py,u_py,s_qy,s_H,epoch,s_acc,s_kl
102.53193664550781,1.4834486246109009,0.757303774356842,-76.54737091064453,19399,-75.72582244873047,27.73686408996582,-2.3025851249694824,-2.3025853633880615,-0.5899144411087036,1.2616568803787231,96,0.9350494742393494,25.798992156982422
102.49317169189453,1.4838318824768066,0.756615161895752,-76.83900451660156,19449,-75.6892318725586,27.74449920654297,-2.3025851249694824,-2.3025853633880615,-0.5785498023033142,1.2779265642166138,97,0.9512516856193542,25.69219398498535
102.62159729003906,1.4843298196792603,0.7588584423065186,-77.08930206298828,19499,-75.79950714111328,27.765989303588867,-2.3025851249694824,-2.3025853633880615,-0.5811813473701477,1.2503706216812134,97,0.9416177272796631,25.76511573791504
102.46334838867188,1.4820215702056885,0.7564902305603027,-76.80248260498047,19549,-75.64456939697266,27.757938385009766,-2.3025851249694824,-2.3025853633880615,-0.5770654678344727,1.2422211170196533,97,0.9409826993942261,25.82024383544922
102.43622589111328,1.4880788326263428,0.7595556378364563,-76.84690856933594,19599,-75.63412475585938,27.749088287353516,-2.3025851249694824,-2.3025853633880615,-0.604941189289093,1.2713130712509155,97,0.9317001104354858,25.75029754638672
102.38172149658203,1.4877705574035645,0.761020302772522,-76.74496459960938,19649,-75.58968353271484,27.741592407226562,-2.3025851249694824,-2.3025853633880615,-0.6040581464767456,1.261208176612854,98,0.9275257587432861,25.650026321411133
102.45401763916016,1.4893994331359863,0.762873649597168,-76.82809448242188,19699,-75.63504028320312,27.760393142700195,-2.3025851249694824,-2.3025853633880615,-0.616109311580658,1.2697535753250122,98,0.9211902618408203,25.79155731201172
102.47725677490234,1.487359881401062,0.7635703682899475,-76.22281646728516,19749,-75.67606353759766,27.7677001953125,-2.3025851249694824,-2.3025853633880615,-0.5901212096214294,1.2635501623153687,98,0.9318785071372986,25.675033569335938
102.42616271972656,1.4903136491775513,0.7583847045898438,-76.64248657226562,19799,-75.63148498535156,27.759498596191406,-2.3025851249694824,-2.3025853633880615,-0.5861948132514954,1.2683221101760864,98,0.9344856142997742,25.700153350830078
102.34501647949219,1.4861010313034058,0.7598349452018738,-76.68231964111328,19849,-75.56903076171875,27.76462745666504,-2.3025851249694824,-2.3025853633880615,-0.5626507997512817,1.2432361841201782,99,0.939479649066925,25.749610900878906
102.33090209960938,1.4764994382858276,0.759680449962616,-76.41825103759766,19899,-75.58087921142578,27.754703521728516,-2.3025851249694824,-2.3025853633880615,-0.5577016472816467,1.2311937808990479,99,0.9437586665153503,25.736690521240234
102.36356353759766,1.4672014713287354,0.7608398795127869,-76.34947967529297,19949,-75.61043548583984,27.757183074951172,-2.3025851249694824,-2.3025853633880615,-0.5687671899795532,1.218928575515747,99,0.9370446801185608,25.687273025512695
102.4251708984375,1.4685640335083008,0.7589635252952576,-76.5637435913086,19999,-75.62520599365234,27.7939453125,-2.3025851249694824,-2.3025853633880615,-0.5960118174552917,1.260013222694397,99,0.9254882335662842,25.740028381347656
102.42069244384766,1.4667878150939941,0.759926974773407,-76.8387222290039,20049,-75.61195373535156,27.79674530029297,-2.3025851249694824,-2.3025853633880615,-0.5560647249221802,1.2284034490585327,100,0.9307878613471985,25.86878204345703
102.44932556152344,1.4675203561782837,0.7597004771232605,-76.44473266601562,20099,-75.68065643310547,27.782772064208984,-2.3025851249694824,-2.3025853633880615,-0.5505922436714172,1.226260781288147,100,0.9427461624145508,25.666332244873047
102.364501953125,1.454657793045044,0.7587887644767761,-77.0965576171875,20149,-75.6320571899414,27.752059936523438,-2.3025851249694824,-2.3025853633880615,-0.5595555305480957,1.2181248664855957,100,0.9425294995307922,25.915325164794922
102.26095581054688,1.4494128227233887,0.7617083191871643,-75.72377014160156,20199,-75.54579162597656,27.75664520263672,-2.3025851249694824,-2.3025853633880615,-0.6032982468605042,1.245492696762085,100,0.928754985332489,25.555578231811523
102.30304718017578,1.4489269256591797,0.7615764141082764,-76.2491683959961,20249,-75.53097534179688,27.79557991027832,-2.3025851249694824,-2.3025853633880615,-0.5884284973144531,1.23988676071167,101,0.9367088675498962,25.796600341796875
102.3084945678711,1.4597692489624023,0.7591570615768433,-76.34165954589844,20299,-75.55437469482422,27.7864933013916,-2.3025851249694824,-2.3025853633880615,-0.5920896530151367,1.2348477840423584,101,0.9315100312232971,25.765153884887695
102.32914733886719,1.4571067094802856,0.7614803314208984,-76.10430145263672,20349,-75.59054565429688,27.780494689941406,-2.3025851249694824,-2.3025853633880615,-0.5847925543785095,1.2411339282989502,101,0.9360030293464661,25.616071701049805
102.32416534423828,1.4584975242614746,0.7586365938186646,-76.13318634033203,20399,-75.59030151367188,27.78542709350586,-2.3025851249694824,-2.3025853633880615,-0.5610460638999939,1.2229444980621338,101,0.937367856502533,25.59043312072754
102.3740005493164,1.4565733671188354,0.7548282146453857,-76.6319808959961,20449,-75.59549713134766,27.822973251342773,-2.3025851249694824,-2.3025853633880615,-0.5473765730857849,1.2112327814102173,102,0.942008912563324,25.659439086914062
102.30826568603516,1.4485312700271606,0.7566520571708679,-76.07463836669922,20499,-75.56791687011719,27.80231285095215,-2.3025851249694824,-2.3025853633880615,-0.5815808176994324,1.2275248765945435,102,0.9253180027008057,25.566783905029297
102.236572265625,1.442467451095581,0.7606734037399292,-75.6817626953125,20549,-75.53911590576172,27.77010154724121,-2.3025851249694824,-2.3025853633880615,-0.5981630086898804,1.2453372478485107,102,0.9339792728424072,25.44786262512207
102.3343505859375,1.437585473060608,0.7595148086547852,-76.87715911865234,20599,-75.63018035888672,27.78423309326172,-2.3025851249694824,-2.3025853633880615,-0.5443094372749329,1.1975075006484985,102,0.9417935609817505,25.773723602294922
102.30477142333984,1.4309964179992676,0.7578262090682983,-76.50331115722656,20649,-75.59405517578125,27.793563842773438,-2.3025851249694824,-2.3025853633880615,-0.5391433835029602,1.1846213340759277,103,0.9467065334320068,25.589168548583984
102.23113250732422,1.4235622882843018,0.7569564580917358,-76.51087951660156,20699,-75.51722717285156,27.799392700195312,-2.3025851249694824,-2.3025853633880615,-0.5485703945159912,1.2050749063491821,103,0.951556921005249,25.801654815673828
102.32398986816406,1.4359623193740845,0.7561646103858948,-77.33526611328125,20749,-75.54713439941406,27.83418846130371,-2.3025851249694824,-2.3025853633880615,-0.5451778173446655,1.202305555343628,103,0.9523171186447144,25.980531692504883
102.35033416748047,1.4321223497390747,0.7583454251289368,-75.96826934814453,20799,-75.64784240722656,27.809206008911133,-2.3025851249694824,-2.3025853633880615,-0.5346459150314331,1.1798628568649292,103,0.9466225504875183,25.568029403686523
102.40465545654297,1.4286032915115356,0.7575410008430481,-75.45301055908203,20849,-75.68771362304688,27.8426513671875,-2.3025851249694824,-2.3025853633880615,-0.5286707282066345,1.192936897277832,104,0.9560407996177673,25.283647537231445
102.44428253173828,1.4273136854171753,0.7550981640815735,-75.97857666015625,20899,-75.70204162597656,27.856252670288086,-2.3025851249694824,-2.3025853633880615,-0.5262913703918457,1.1816514730453491,104,0.9574015140533447,25.612585067749023
102.3892593383789,1.4209117889404297,0.7617238759994507,-76.8026351928711,20949,-75.65030670166016,27.84835433959961,-2.3025851249694824,-2.3025853633880615,-0.534304678440094,1.1676766872406006,104,0.9499374032020569,25.803821563720703
102.15682220458984,1.4135602712631226,0.7627098560333252,-76.09803009033203,20999,-75.46148681640625,27.816152572631836,-2.3025851249694824,-2.3025853633880615,-0.5450613498687744,1.1712287664413452,104,0.9409630298614502,25.671112060546875
102.14656829833984,1.4151279926300049,0.7616445422172546,-75.76709747314453,21049,-75.47673797607422,27.81368064880371,-2.3025851249694824,-2.3025853633880615,-0.5001546144485474,1.144133448600769,105,0.9583895206451416,25.44830322265625
102.12786865234375,1.412652611732483,0.7604460716247559,-76.67244720458984,21099,-75.45489501953125,27.80184555053711,-2.3025851249694824,-2.3025853633880615,-0.5529749393463135,1.1821695566177368,105,0.938533365726471,25.582656860351562
102.18913269042969,1.4142463207244873,0.7607784867286682,-76.47407531738281,21149,-75.51949310302734,27.81490707397461,-2.3025851249694824,-2.3025853633880615,-0.5627394914627075,1.1889300346374512,105,0.9314001798629761,25.547693252563477
102.31570434570312,1.4092615842819214,0.7582575678825378,-76.5874252319336,21199,-75.60285186767578,27.86824607849121,-2.3025851249694824,-2.3025853633880615,-0.5453147888183594,1.1814582347869873,105,0.9427684545516968,25.8328800201416
102.38549041748047,1.4048420190811157,0.7579720616340637,-76.55663299560547,21249,-75.6931381225586,27.872323989868164,-2.3025851249694824,-2.3025853633880615,-0.5177082419395447,1.1624759435653687,106,0.9524063467979431,25.754541397094727
102.24779510498047,1.3949670791625977,0.759111225605011,-75.9371566772461,21299,-75.59939575195312,27.839506149291992,-2.3025851249694824,-2.3025853633880615,-0.5105555057525635,1.1346700191497803,106,0.9482244253158569,25.626121520996094
102.2000961303711,1.3921513557434082,0.7568185329437256,-75.8184814453125,21349,-75.5857925415039,27.8151798248291,-2.3025851249694824,-2.3025853633880615,-0.5402495265007019,1.147805094718933,106,0.9380554556846619,25.545257568359375
102.17792510986328,1.3900563716888428,0.7558435201644897,-76.49527740478516,21399,-75.55280303955078,27.81996726989746,-2.3025851249694824,-2.3025853633880615,-0.5378566980361938,1.1697489023208618,106,0.9356952905654907,25.690933227539062
102.12043762207031,1.3814617395401,0.7584151029586792,-76.99530029296875,21449,-75.49795532226562,27.825681686401367,-2.3025851249694824,-2.3025853633880615,-0.5039605498313904,1.123221516609192,107,0.9439634084701538,25.765363693237305
102.19384002685547,1.3691679239273071,0.7578203678131104,-77.27880096435547,21499,-75.5557861328125,27.843881607055664,-2.3025851249694824,-2.3025853633880615,-0.5017727613449097,1.1268953084945679,107,0.9451718330383301,25.71406364440918
102.1867904663086,1.370773434638977,0.7556151747703552,-76.2228775024414,21549,-75.5605239868164,27.852798461914062,-2.3025851249694824,-2.3025853633880615,-0.529875636100769,1.1548879146575928,107,0.9389256238937378,25.62039566040039
102.16824340820312,1.3705776929855347,0.7587471008300781,-76.16307830810547,21599,-75.52880096435547,27.852293014526367,-2.3025851249694824,-2.3025853633880615,-0.524539053440094,1.1406608819961548,107,0.9426683783531189,25.61859703063965
102.10541534423828,1.3706443309783936,0.7591081261634827,-76.63550567626953,21649,-75.48016357421875,27.847110748291016,-2.3025851249694824,-2.3025853633880615,-0.5180788040161133,1.1429667472839355,108,0.9363758563995361,25.723526000976562
102.2913818359375,1.3712023496627808,0.7610657215118408,-76.29460144042969,21699,-75.61894989013672,27.897741317749023,-2.3025851249694824,-2.3025853633880615,-0.4919239282608032,1.1308598518371582,108,0.9467518925666809,25.644441604614258
102.11241912841797,1.364888310432434,0.7607352137565613,-76.56399536132812,21749,-75.496337890625,27.852296829223633,-2.3025851249694824,-2.3025853633880615,-0.5069237947463989,1.133500099182129,108,0.9387285113334656,25.65771484375
102.17012786865234,1.3640828132629395,0.7572301030158997,-76.11603546142578,21799,-75.55586242675781,27.860383987426758,-2.3025851249694824,-2.3025853633880615,-0.5129317045211792,1.1149778366088867,108,0.942651629447937,25.494831085205078
102.07756805419922,1.3521279096603394,0.7602869272232056,-75.9648208618164,21849,-75.48994445800781,27.859922409057617,-2.3025851249694824,-2.3025853633880615,-0.49175751209259033,1.08646559715271,109,0.9496333003044128,25.47735023498535
102.11786651611328,1.3509180545806885,0.7573946714401245,-75.41117858886719,21899,-75.55060577392578,27.8543643951416,-2.3025851249694824,-2.3025853633880615,-0.5052250027656555,1.1076512336730957,109,0.9392486810684204,25.393983840942383
102.22685241699219,1.3425599336624146,0.7603071928024292,-75.73672485351562,21949,-75.63236236572266,27.882719039916992,-2.3025851249694824,-2.3025853633880615,-0.5136952996253967,1.0996806621551514,109,0.931105375289917,25.56061553955078
102.11343383789062,1.3420023918151855,0.7603614926338196,-76.22340393066406,21999,-75.5331802368164,27.865068435668945,-2.3025851249694824,-2.3025853633880615,-0.4973146617412567,1.1021029949188232,109,0.9421098232269287,25.621353149414062
102.03264617919922,1.3427296876907349,0.7580092549324036,-75.91585540771484,22049,-75.48310852050781,27.859113693237305,-2.3025851249694824,-2.3025853633880615,-0.5246572494506836,1.1102838516235352,110,0.934753954410553,25.42613983154297
102.05497741699219,1.333734393119812,0.7561461925506592,-75.39212036132812,22099,-75.55868530273438,27.83902931213379,-2.3025851249694824,-2.3025853633880615,-0.510356068611145,1.104483723640442,110,0.9388359189033508,25.44102668762207
102.11536407470703,1.3224743604660034,0.7597876191139221,-75.73806762695312,22149,-75.57062530517578,27.881874084472656,-2.3025851249694824,-2.3025853633880615,-0.48432832956314087,1.0651227235794067,110,0.9413740038871765,25.431888580322266
102.15351867675781,1.331868290901184,0.7601056694984436,-76.34073638916016,22199,-75.57636260986328,27.88683319091797,-2.3025851249694824,-2.3025853633880615,-0.481759637594223,1.0814636945724487,110,0.9410516023635864,25.698760986328125
102.16490173339844,1.3325121402740479,0.7602569460868835,-76.40364074707031,22249,-75.58717346191406,27.891061782836914,-2.3025851249694824,-2.3025853633880615,-0.4799923896789551,1.0769613981246948,111,0.9424713850021362,25.59613037109375
102.215576171875,1.3274376392364502,0.7573349475860596,-75.52373504638672,22299,-75.61000061035156,27.929092407226562,-2.3025851249694824,-2.3025853633880615,-0.4915594160556793,1.0843394994735718,111,0.9436764717102051,25.58254623413086
102.11479949951172,1.3236640691757202,0.7599018216133118,-75.83103942871094,22349,-75.5397720336914,27.912334442138672,-2.3025851249694824,-2.3025853633880615,-0.4746614992618561,1.061242699623108,111,0.9477192759513855,25.539426803588867
102.06375885009766,1.3259810209274292,0.7615631818771362,-76.90692901611328,22399,-75.4953384399414,27.897171020507812,-2.3025851249694824,-2.3025853633880615,-0.4880240261554718,1.0872044563293457,111,0.9398646950721741,25.721017837524414
102.0038070678711,1.32620108127594,0.761655867099762,-76.1285400390625,22449,-75.42295837402344,27.91845703125,-2.3025851249694824,-2.3025853633880615,-0.47517016530036926,1.0801016092300415,112,0.9458105564117432,25.682449340820312
101.87427520751953,1.3202859163284302,0.7627835869789124,-75.8277359008789,22499,-75.36011505126953,27.878847122192383,-2.3025851249694824,-2.3025853633880615,-0.49174875020980835,1.0920333862304688,112,0.941009521484375,25.44015121459961
102.09207916259766,1.3199796676635742,0.7614274621009827,-76.78679656982422,22549,-75.53548431396484,27.909399032592773,-2.3025851249694824,-2.3025853633880615,-0.4736688733100891,1.074020266532898,112,0.9541354179382324,25.842927932739258
102.1099853515625,1.3114774227142334,0.7610496878623962,-76.13569641113281,22599,-75.60090637207031,27.90406036376953,-2.3025851249694824,-2.3025853633880615,-0.4680330157279968,1.0438201427459717,112,0.9487159252166748,25.51472282409668
102.05350494384766,1.3108915090560913,0.76084965467453,-76.47962951660156,22649,-75.53630065917969,27.905277252197266,-2.3025851249694824,-2.3025853633880615,-0.46495357155799866,1.063960313796997,113,0.9527013897895813,25.519193649291992
102.09333038330078,1.3077502250671387,0.7586871385574341,-76.9133529663086,22699,-75.55352783203125,27.928346633911133,-2.3025851249694824,-2.3025853633880615,-0.48781535029411316,1.0616912841796875,113,0.9389834403991699,25.677324295043945
102.08345031738281,1.3068515062332153,0.7590467929840088,-77.0721435546875,22749,-75.52526092529297,27.945566177368164,-2.3025851249694824,-2.3025853633880615,-0.47247207164764404,1.051042914390564,113,0.9491333365440369,25.717121124267578
102.069580078125,1.308980941772461,0.7605781555175781,-75.4740982055664,22799,-75.5694808959961,27.9188232421875,-2.3025851249694824,-2.3025853633880615,-0.47752952575683594,1.0614253282546997,113,0.9460025429725647,25.421314239501953
101.9555892944336,1.3055943250656128,0.7585246562957764,-74.6180191040039,22849,-75.4808120727539,27.92023468017578,-2.3025851249694824,-2.3025853633880615,-0.45643413066864014,1.0284384489059448,114,0.9513297080993652,25.302907943725586
101.92354583740234,1.3008835315704346,0.755942702293396,-74.70868682861328,22899,-75.44412994384766,27.927194595336914,-2.3025851249694824,-2.3025853633880615,-0.4645865261554718,1.035423994064331,114,0.9492290019989014,25.305618286132812
101.99081420898438,1.290105938911438,0.7589161992073059,-76.3564682006836,22949,-75.5213623046875,27.912446975708008,-2.3025851249694824,-2.3025853633880615,-0.4600413739681244,1.0247575044631958,114,0.9465032815933228,25.541481018066406
102.07098388671875,1.287290334701538,0.7600858807563782,-76.37477111816406,22999,-75.58058166503906,27.935583114624023,-2.3025851249694824,-2.3025853633880615,-0.4654538333415985,1.040740966796875,114,0.9504891633987427,25.56122589111328
102.01457977294922,1.294277310371399,0.759688675403595,-76.13192749023438,23049,-75.53189086914062,27.934616088867188,-2.3025851249694824,-2.3025853633880615,-0.4475083649158478,1.024526596069336,115,0.9547282457351685,25.495019912719727
102.08953094482422,1.290955901145935,0.757178783416748,-77.06222534179688,23099,-75.57970428466797,27.95443344116211,-2.3025851249694824,-2.3025853633880615,-0.46935781836509705,1.052756905555725,115,0.9448419213294983,25.699655532836914
101.9813232421875,1.2864224910736084,0.7593490481376648,-75.49612426757812,23149,-75.52749633789062,27.937496185302734,-2.3025851249694824,-2.3025853633880615,-0.48827606439590454,1.0577514171600342,115,0.939961850643158,25.299169540405273
101.94290161132812,1.2819125652313232,0.7598038911819458,-76.43428039550781,23199,-75.48622131347656,27.92987823486328,-2.3025851249694824,-2.3025853633880615,-0.46951404213905334,1.0406224727630615,115,0.9406930804252625,25.64267349243164
101.83195495605469,1.2665270566940308,0.7620609402656555,-76.8358154296875,23249,-75.42322540283203,27.908510208129883,-2.3025851249694824,-2.3025853633880615,-0.4583631455898285,1.0046807527542114,116,0.9400023221969604,25.560102462768555
101.88741302490234,1.2558304071426392,0.7585352659225464,-76.86536407470703,23299,-75.48100280761719,27.920217514038086,-2.3025851249694824,-2.3025853633880615,-0.44684910774230957,1.0029934644699097,116,0.9446412920951843,25.541824340820312
101.98657989501953,1.2512881755828857,0.7612580060958862,-76.61604309082031,23349,-75.53284454345703,27.960660934448242,-2.3025851249694824,-2.3025853633880615,-0.4502699673175812,1.00081467628479,116,0.9366543292999268,25.465702056884766
101.94347381591797,1.2609446048736572,0.7592573165893555,-76.0708999633789,23399,-75.51160430908203,27.95403289794922,-2.3025851249694824,-2.3025853633880615,-0.457694947719574,1.0121986865997314,116,0.9337706565856934,25.554279327392578
101.83733367919922,1.2555794715881348,0.7613801956176758,-75.96300506591797,23449,-75.45069885253906,27.929731369018555,-2.3025851249694824,-2.3025853633880615,-0.4786057770252228,1.03462553024292,117,0.9322420954704285,25.600502014160156
101.9433364868164,1.2572803497314453,0.7633350491523743,-75.95675659179688,23499,-75.50940704345703,27.963953018188477,-2.3025851249694824,-2.3025853633880615,-0.433525949716568,0.9892400503158569,117,0.9473720788955688,25.492717742919922
101.9200668334961,1.2579309940338135,0.7598147988319397,-75.50745391845703,23549,-75.4968032836914,27.972686767578125,-2.3025851249694824,-2.3025853633880615,-0.47214800119400024,1.0097757577896118,117,0.9380267262458801,25.339576721191406
101.94355010986328,1.251576542854309,0.7657583355903625,-76.14918518066406,23599,-75.53130340576172,27.976770401000977,-2.3025851249694824,-2.3025853633880615,-0.43670397996902466,0.9876745343208313,117,0.9396758675575256,25.484651565551758
101.87805938720703,1.2438064813613892,0.7643660306930542,-75.43659210205078,23649,-75.46925354003906,27.980636596679688,-2.3025851249694824,-2.3025853633880615,-0.42161980271339417,0.9698479175567627,118,0.9480356574058533,25.3765869140625
101.87899017333984,1.2453824281692505,0.7612795233726501,-75.43433380126953,23699,-75.490478515625,27.96413230895996,-2.3025851249694824,-2.3025853633880615,-0.44834041595458984,0.9706255793571472,118,0.9344103336334229,25.33978843688965
101.78377532958984,1.238229513168335,0.7616459727287292,-76.91458129882812,23749,-75.41944122314453,27.95004653930664,-2.3025851249694824,-2.3025853633880615,-0.44350868463516235,0.9948432445526123,118,0.9366717338562012,25.56228256225586
101.9665298461914,1.2323648929595947,0.7638964653015137,-76.3533935546875,23799,-75.55962371826172,27.99344253540039,-2.3025851249694824,-2.3025853633880615,-0.43223103880882263,0.9729441404342651,118,0.9343952536582947,25.465309143066406
101.95409393310547,1.2416019439697266,0.7635970115661621,-76.90302276611328,23849,-75.51858520507812,28.015913009643555,-2.3025851249694824,-2.3025853633880615,-0.4222738742828369,0.9661002159118652,119,0.9403036832809448,25.674610137939453
101.92903137207031,1.240272879600525,0.7640589475631714,-76.85990905761719,23899,-75.49822998046875,28.009057998657227,-2.3025851249694824,-2.3025853633880615,-0.41655683517456055,0.9641942977905273,119,0.9494121074676514,25.783166885375977
101.89346313476562,1.2308915853500366,0.7616921067237854,-75.89511108398438,23949,-75.5245590209961,27.984342575073242,-2.3025851249694824,-2.3025853633880615,-0.4298471510410309,0.9745502471923828,119,0.9441412687301636,25.288572311401367
101.84795379638672,1.2244867086410522,0.7608801126480103,-75.73416137695312,23999,-75.50078582763672,27.96870994567871,-2.3025851249694824,-2.3025853633880615,-0.4384317994117737,0.9691812992095947,119,0.939561665058136,25.307863235473633
101.85206604003906,1.2266205549240112,0.7573775053024292,-75.7641372680664,24049,-75.48675537109375,27.99541473388672,-2.3025851249694824,-2.3025853633880615,-0.4468711018562317,0.9746023416519165,120,0.9393844604492188,25.45659065246582
101.8688735961914,1.219763994216919,0.7581787705421448,-75.2578125,24099,-75.53026580810547,28.000598907470703,-2.3025851249694824,-2.3025853633880615,-0.4136217534542084,0.9509679079055786,120,0.9459077715873718,25.129602432250977
101.79100799560547,1.2148841619491577,0.7604681253433228,-75.4876480102539,24149,-75.47233581542969,27.97859764099121,-2.3025851249694824,-2.3025853633880615,-0.42116010189056396,0.9453057050704956,120,0.9418694376945496,25.192745208740234
101.87361145019531,1.2112655639648438,0.7571895718574524,-76.24746704101562,24199,-75.50267028808594,28.015779495239258,-2.3025851249694824,-2.3025853633880615,-0.4334315061569214,0.9696053862571716,120,0.9416281580924988,25.613964080810547
101.7686767578125,1.2108337879180908,0.7561858296394348,-77.24162292480469,24249,-75.39847564697266,28.01469612121582,-2.3025851249694824,-2.3025853633880615,-0.41558030247688293,0.9640636444091797,121,0.9520792365074158,25.58998680114746
101.75746154785156,1.2004116773605347,0.7564276456832886,-76.98593139648438,24299,-75.43254852294922,27.994367599487305,-2.3025851249694824,-2.3025853633880615,-0.40208184719085693,0.9305958151817322,121,0.9568888545036316,25.530057907104492
101.88713073730469,1.1987900733947754,0.7576658129692078,-75.03601837158203,24349,-75.56361389160156,28.024211883544922,-2.3025851249694824,-2.3025853633880615,-0.40078938007354736,0.9240139126777649,121,0.9554881453514099,25.13187599182129
101.89501190185547,1.1930923461914062,0.7618378400802612,-75.4817886352539,24399,-75.55196380615234,28.035221099853516,-2.3025851249694824,-2.3025853633880615,-0.44184574484825134,0.947081983089447,121,0.9314426183700562,25.44795036315918
101.92814636230469,1.1895225048065186,0.7597043514251709,-76.03665924072266,24449,-75.5751953125,28.060022354125977,-2.3025851249694824,-2.3025853633880615,-0.4036889374256134,0.9167786240577698,122,0.9472838044166565,25.45489501953125
101.74465942382812,1.1935830116271973,0.7612835168838501,-76.82735443115234,24499,-75.42597961425781,28.017887115478516,-2.3025851249694824,-2.3025853633880615,-0.42509230971336365,0.935603141784668,122,0.9440139532089233,25.46583366394043
101.81941223144531,1.1942447423934937,0.7623552680015564,-76.52767181396484,24549,-75.5150146484375,28.023151397705078,-2.3025851249694824,-2.3025853633880615,-0.4055173993110657,0.9310413002967834,122,0.9461964964866638,25.40572738647461
101.81745910644531,1.1861978769302368,0.7633002996444702,-75.44336700439453,24599,-75.51226043701172,28.04697036743164,-2.3025851249694824,-2.3025853633880615,-0.4422454833984375,0.9414458870887756,122,0.9239010810852051,25.378761291503906
101.65483856201172,1.1939938068389893,0.7589552402496338,-75.98124694824219,24649,-75.34288024902344,28.04074478149414,-2.3025851249694824,-2.3025853633880615,-0.421720415353775,0.9363906383514404,123,0.9351543188095093,25.495466232299805
101.81292724609375,1.186659336090088,0.7587601542472839,-75.65513610839844,24699,-75.50395965576172,28.06351089477539,-2.3025851249694824,-2.3025853633880615,-0.41555842757225037,0.9097726345062256,123,0.9450212121009827,25.294830322265625
101.85664367675781,1.1777032613754272,0.7608699202537537,-75.32283020019531,24749,-75.58124542236328,28.048664093017578,-2.3025851249694824,-2.3025853633880615,-0.4411013722419739,0.9459966421127319,123,0.9318768382072449,25.47076416015625
101.82886505126953,1.1689906120300293,0.7631995677947998,-76.12440490722656,24799,-75.56211853027344,28.053485870361328,-2.3025851249694824,-2.3025853633880615,-0.418104350566864,0.9199434518814087,123,0.9404062032699585,25.445995330810547
101.71493530273438,1.1664633750915527,0.762141764163971,-76.11093139648438,24849,-75.48766326904297,28.028047561645508,-2.3025851249694824,-2.3025853633880615,-0.4187094569206238,0.9275462031364441,124,0.9449881315231323,25.318740844726562
101.73778533935547,1.1616631746292114,0.760802149772644,-76.1584701538086,24899,-75.4997329711914,28.055116653442383,-2.3025851249694824,-2.3025853633880615,-0.38260096311569214,0.8846415281295776,124,0.9517521262168884,25.355606079101562
101.81732177734375,1.1648081541061401,0.7577781081199646,-74.85919952392578,24949,-75.55500030517578,28.073986053466797,-2.3025851249694824,-2.3025853633880615,-0.40788018703460693,0.8859993815422058,124,0.9379928112030029,25.202890396118164
101.8103256225586,1.1625046730041504,0.7562668919563293,-76.34934997558594,24999,-75.53489685058594,28.07114601135254,-2.3025851249694824,-2.3025853633880615,-0.4050067961215973,0.9083353877067566,124,0.9367989897727966,25.563753128051758
101.71271514892578,1.1511729955673218,0.7569397687911987,-75.75434112548828,25049,-75.4683609008789,28.06205177307129,-2.3025851249694824,-2.3025853633880615,-0.4054081439971924,0.8981248140335083,125,0.9412294626235962,25.324064254760742
101.75150299072266,1.1573842763900757,0.7566385269165039,-76.02034759521484,25099,-75.47893524169922,28.0827579498291,-2.3025851249694824,-2.3025853633880615,-0.39202961325645447,0.8924614787101746,125,0.9474828243255615,25.492740631103516
101.70916748046875,1.1558421850204468,0.7578325867652893,-76.06936645507812,25149,-75.49235534667969,28.052494049072266,-2.3025851249694824,-2.3025853633880615,-0.3875316381454468,0.8930138945579529,125,0.9534319639205933,25.502532958984375
101.79535675048828,1.1539597511291504,0.7573029398918152,-75.97099304199219,25199,-75.54376220703125,28.089412689208984,-2.3025851249694824,-2.3025853633880615,-0.38522058725357056,0.8794582486152649,125,0.9539795517921448,25.460834503173828
101.80436706542969,1.1520582437515259,0.7570317387580872,-75.85926055908203,25249,-75.55477905273438,28.10070037841797,-2.3025851249694824,-2.3025853633880615,-0.35771459341049194,0.8751015663146973,126,0.96714848279953,25.38972282409668
101.7787857055664,1.1438390016555786,0.7584624886512756,-75.45458984375,25299,-75.53411102294922,28.108455657958984,-2.3025851249694824,-2.3025853633880615,-0.3942817747592926,0.895740270614624,126,0.9474173784255981,25.2183837890625
101.7462387084961,1.140958547592163,0.7594646215438843,-76.40023803710938,25349,-75.50646209716797,28.10756492614746,-2.3025851249694824,-2.3025853633880615,-0.3782179355621338,0.8823965787887573,126,0.9552041292190552,25.477075576782227
101.71258544921875,1.1368780136108398,0.7591663002967834,-75.69588470458984,25399,-75.52320098876953,28.082416534423828,-2.3025851249694824,-2.3025853633880615,-0.40648511052131653,0.861251175403595,126,0.9395940899848938,25.334426879882812
101.7085189819336,1.136013388633728,0.7602333426475525,-75.09308624267578,25449,-75.537353515625,28.093385696411133,-2.3025851249694824,-2.3025853633880615,-0.39690375328063965,0.8368446826934814,127,0.9391879439353943,25.030227661132812
101.74898529052734,1.1299973726272583,0.762224555015564,-75.68891143798828,25499,-75.58757781982422,28.091413497924805,-2.3025851249694824,-2.3025853633880615,-0.396099716424942,0.8696627020835876,127,0.9469520449638367,25.30027198791504
101.67890930175781,1.1246260404586792,0.7616984248161316,-75.68145751953125,25549,-75.54326629638672,28.07676124572754,-2.3025851249694824,-2.3025853633880615,-0.40687188506126404,0.8806542754173279,127,0.9432262778282166,25.15245246887207
