s_qy,u_py,step,loss,s_py,s_H,s_kl,u_acc,epoch,u_H,u_lpx,s_lpx,u_kl,s_acc
-0.1298276036977768,-2.3025853633880615,30899,20.559810638427734,-2.3025851249694824,0.19418849050998688,3.8782825469970703,0.9397901296615601,154,0.19851170480251312,-25.053117752075195,-14.554893493652344,5.928836345672607,0.9604443311691284
-0.12439236044883728,-2.3025853633880615,30949,20.570499420166016,-2.3025851249694824,0.1797177493572235,3.8388967514038086,0.9399898052215576,154,0.1975886970758438,-25.070438385009766,-14.807947158813477,5.953300952911377,0.9635040163993835
-0.12356717884540558,-2.3025853633880615,30999,20.574588775634766,-2.3025851249694824,0.18085291981697083,3.916903257369995,0.9394994974136353,154,0.19826366007328033,-25.00384521484375,-14.762558937072754,5.945769309997559,0.9567065238952637
-0.1280490607023239,-2.3025853633880615,31049,20.5695858001709,-2.3025851249694824,0.18204376101493835,3.943918466567993,0.9398332834243774,155,0.1978703886270523,-25.017118453979492,-14.751465797424316,5.936999797821045,0.9612271189689636
-0.13405060768127441,-2.3025853633880615,31099,20.545612335205078,-2.3025851249694824,0.17745599150657654,3.891817808151245,0.9402326941490173,155,0.1987784057855606,-25.039554595947266,-14.808581352233887,5.920531749725342,0.9661963582038879
-0.13351309299468994,-2.3025853633880615,31149,20.559240341186523,-2.3025851249694824,0.18725237250328064,3.8928825855255127,0.9397318959236145,155,0.19798462092876434,-25.052339553833008,-14.672699928283691,5.9259138107299805,0.9622312784194946
-0.10720087587833405,-2.3025853633880615,31199,20.560483932495117,-2.3025851249694824,0.16590780019760132,3.8460240364074707,0.9400124549865723,155,0.19716736674308777,-25.04149627685547,-14.597665786743164,5.923953056335449,0.9698557257652283
-0.11155518144369125,-2.3025853633880615,31249,20.550697326660156,-2.3025851249694824,0.1661887913942337,3.8095059394836426,0.9415218234062195,156,0.1962594836950302,-25.043933868408203,-14.681249618530273,5.923912048339844,0.9608339071273804
-0.10130365937948227,-2.3025853633880615,31299,20.56292724609375,-2.3025851249694824,0.16220684349536896,3.8020639419555664,0.9374528527259827,156,0.19889946281909943,-24.9781551361084,-14.741718292236328,5.932936191558838,0.9629000425338745
-0.11654022336006165,-2.3025853633880615,31349,20.558889389038086,-2.3025851249694824,0.17363382875919342,3.821765661239624,0.9383643269538879,156,0.197621688246727,-24.999509811401367,-14.561121940612793,5.92693567276001,0.9674225449562073
-0.12536586821079254,-2.3025853633880615,31399,20.555028915405273,-2.3025851249694824,0.18437188863754272,3.9216339588165283,0.9397897720336914,156,0.19506534934043884,-24.97942352294922,-14.731151580810547,5.945121765136719,0.9714974761009216
-0.13505853712558746,-2.3025853633880615,31449,20.55475616455078,-2.3025851249694824,0.19507922232151031,3.9309351444244385,0.9388439655303955,157,0.1943741738796234,-24.963802337646484,-14.762438774108887,5.962568283081055,0.963057279586792
-0.12643565237522125,-2.3025853633880615,31499,20.56678009033203,-2.3025851249694824,0.17587293684482574,3.896984577178955,0.9387469291687012,157,0.19544005393981934,-24.995948791503906,-14.55767822265625,5.965952396392822,0.9684696793556213
-0.10892077535390854,-2.3025853633880615,31549,20.56037712097168,-2.3025851249694824,0.17197966575622559,3.9324254989624023,0.9393919110298157,157,0.19498378038406372,-25.030698776245117,-14.612556457519531,5.965747356414795,0.9726858735084534
-0.12353085726499557,-2.3025853633880615,31599,20.544225692749023,-2.3025851249694824,0.18765254318714142,3.917506694793701,0.9406760334968567,157,0.19555610418319702,-25.029945373535156,-14.61885929107666,5.9643707275390625,0.9654978513717651
-0.11014091968536377,-2.3025853633880615,31649,20.549325942993164,-2.3025851249694824,0.18432506918907166,3.908230781555176,0.9410282373428345,158,0.19560609757900238,-25.008193969726562,-14.65176010131836,5.981255054473877,0.9723708033561707
-0.11044811457395554,-2.3025853633880615,31699,20.549177169799805,-2.3025851249694824,0.18380632996559143,3.9411540031433105,0.9400588274002075,158,0.19482678174972534,-25.039304733276367,-14.539448738098145,5.983126163482666,0.9720929861068726
-0.13240189850330353,-2.3025853633880615,31749,20.56071662902832,-2.3025851249694824,0.1934329718351364,4.0121588706970215,0.9407973885536194,158,0.1955692172050476,-24.97780418395996,-14.556717872619629,5.997561454772949,0.9605876803398132
-0.12022454291582108,-2.3025853633880615,31799,20.565908432006836,-2.3025851249694824,0.17608274519443512,3.9560294151306152,0.941454291343689,158,0.1954479068517685,-24.974075317382812,-14.578195571899414,5.998568534851074,0.9607011079788208
-0.13138850033283234,-2.3025853633880615,31849,20.561187744140625,-2.3025851249694824,0.18050283193588257,3.9572947025299072,0.940990149974823,159,0.19518093764781952,-24.964937210083008,-14.68874454498291,5.999843120574951,0.9582836627960205
-0.12222845107316971,-2.3025853633880615,31899,20.55668067932129,-2.3025851249694824,0.17599238455295563,3.915479898452759,0.9419894814491272,159,0.19303424656391144,-24.953126907348633,-14.589280128479004,6.003961086273193,0.9663852453231812
-0.10485363751649857,-2.3025853633880615,31949,20.560659408569336,-2.3025851249694824,0.17916148900985718,3.960219144821167,0.941540002822876,159,0.1928488314151764,-24.9681396484375,-14.593852043151855,6.001097202301025,0.9740034341812134
-0.12490756809711456,-2.3025853633880615,31999,20.561002731323242,-2.3025851249694824,0.18128418922424316,3.8994526863098145,0.9418686628341675,159,0.19413956999778748,-24.99567413330078,-14.522821426391602,6.006807804107666,0.9710670113563538
-0.12178167700767517,-2.3025853633880615,32049,20.55434226989746,-2.3025851249694824,0.18951943516731262,3.903989791870117,0.9427629709243774,160,0.1930600106716156,-24.97035789489746,-14.477311134338379,6.020808219909668,0.9645230174064636
-0.1266499012708664,-2.3025853633880615,32099,20.55814552307129,-2.3025851249694824,0.1884506344795227,3.8843045234680176,0.9423977136611938,160,0.19473718106746674,-24.93584632873535,-14.562522888183594,6.0210747718811035,0.9665263891220093
-0.12411930412054062,-2.3025853633880615,32149,20.550127029418945,-2.3025851249694824,0.18643218278884888,3.9257864952087402,0.942125141620636,160,0.1935899555683136,-24.953115463256836,-14.517949104309082,6.015584945678711,0.9662262797355652
-0.1067848727107048,-2.3025853633880615,32199,20.569852828979492,-2.3025851249694824,0.17578957974910736,3.9386937618255615,0.9400978088378906,160,0.19385991990566254,-24.9653263092041,-14.745850563049316,6.0263776779174805,0.9707290530204773
-0.09472575783729553,-2.3025853633880615,32249,20.571529388427734,-2.3025851249694824,0.17431624233722687,3.9616894721984863,0.9397012591362,161,0.19182823598384857,-24.972532272338867,-14.607072830200195,6.058182239532471,0.9755681753158569
-0.12703776359558105,-2.3025853633880615,32299,20.547712326049805,-2.3025851249694824,0.17601600289344788,3.952167272567749,0.9402768015861511,161,0.1915586143732071,-25.015613555908203,-14.709349632263184,6.039786338806152,0.9674142003059387
-0.12618978321552277,-2.3025853633880615,32349,20.551782608032227,-2.3025851249694824,0.17903897166252136,3.9265031814575195,0.9397366642951965,161,0.19363078474998474,-25.000160217285156,-14.686416625976562,6.019917011260986,0.9670150876045227
-0.12119821459054947,-2.3025853633880615,32399,20.545745849609375,-2.3025851249694824,0.1693556308746338,3.992626667022705,0.939487874507904,161,0.19447481632232666,-25.004179000854492,-14.539336204528809,6.0224761962890625,0.9698219299316406
-0.12449128180742264,-2.3025853633880615,32449,20.55971336364746,-2.3025851249694824,0.1761341691017151,3.9832584857940674,0.9409029483795166,162,0.19337619841098785,-24.962617874145508,-14.626754760742188,6.038773059844971,0.9668354988098145
-0.14447021484375,-2.3025853633880615,32499,20.538658142089844,-2.3025851249694824,0.18789106607437134,3.9106922149658203,0.9417507648468018,162,0.19160644710063934,-24.99016761779785,-14.481267929077148,6.038511753082275,0.9545185565948486
-0.11724995076656342,-2.3025853633880615,32549,20.540159225463867,-2.3025851249694824,0.17968596518039703,3.9863603115081787,0.9411345720291138,162,0.1923355907201767,-25.052534103393555,-14.69922161102295,6.053027153015137,0.9665871262550354
-0.11253470927476883,-2.3025853633880615,32599,20.56522560119629,-2.3025851249694824,0.16995173692703247,3.998720645904541,0.939878523349762,162,0.19303329288959503,-25.03135108947754,-14.675246238708496,6.0641584396362305,0.9698294401168823
-0.11171101033687592,-2.3025853633880615,32649,20.55648422241211,-2.3025851249694824,0.16505153477191925,4.017821311950684,0.9407413601875305,163,0.1937212347984314,-25.012710571289062,-14.708321571350098,6.0677490234375,0.973366379737854
-0.12461645156145096,-2.3025853633880615,32699,20.54781150817871,-2.3025851249694824,0.1737399399280548,3.972242832183838,0.9412655830383301,163,0.19308257102966309,-25.003463745117188,-14.490777969360352,6.068497657775879,0.9684963226318359
-0.11100900918245316,-2.3025853633880615,32749,20.53044891357422,-2.3025851249694824,0.17478659749031067,3.996140241622925,0.9417295455932617,163,0.1914830207824707,-25.039018630981445,-14.40296459197998,6.073417663574219,0.9710770845413208
-0.12538129091262817,-2.3025853633880615,32799,20.53272819519043,-2.3025851249694824,0.17049117386341095,3.992083787918091,0.9416117072105408,163,0.19105255603790283,-25.05023193359375,-14.57165241241455,6.076976776123047,0.9620816111564636
-0.10947752743959427,-2.3025853633880615,32849,20.54482078552246,-2.3025851249694824,0.15865594148635864,3.944941759109497,0.940659761428833,164,0.19235371053218842,-25.01592445373535,-14.480063438415527,6.090149879455566,0.9649906158447266
-0.11350007355213165,-2.3025853633880615,32899,20.550989151000977,-2.3025851249694824,0.17770081758499146,4.06256628036499,0.9410110116004944,164,0.19169236719608307,-24.991052627563477,-14.41133975982666,6.093061923980713,0.9622125625610352
-0.14014826714992523,-2.3025853633880615,32949,20.534351348876953,-2.3025851249694824,0.17571017146110535,4.014876365661621,0.9417060017585754,164,0.19037966430187225,-25.063777923583984,-14.495266914367676,6.067201614379883,0.9580178260803223
-0.138161301612854,-2.3025853633880615,32999,20.54982566833496,-2.3025851249694824,0.17954719066619873,4.014523506164551,0.9415047764778137,164,0.19202235341072083,-25.063119888305664,-14.638455390930176,6.072732448577881,0.9597620368003845
-0.11033404618501663,-2.3025853633880615,33049,20.549962997436523,-2.3025851249694824,0.1661980003118515,3.9540319442749023,0.9409764409065247,165,0.19109758734703064,-25.057880401611328,-14.464415550231934,6.085400104522705,0.9732391834259033
-0.09950515627861023,-2.3025853633880615,33099,20.540687561035156,-2.3025851249694824,0.16518603265285492,4.005964279174805,0.941085159778595,165,0.19051970541477203,-25.054943084716797,-14.455926895141602,6.091066360473633,0.9683945775032043
-0.1204397901892662,-2.3025853633880615,33149,20.558574676513672,-2.3025851249694824,0.17009632289409637,4.026412487030029,0.9429566860198975,165,0.18991927802562714,-25.048004150390625,-14.638171195983887,6.09453010559082,0.9615115523338318
-0.12412147223949432,-2.3025853633880615,33199,20.55501937866211,-2.3025851249694824,0.18376277387142181,4.023462772369385,0.9438205361366272,165,0.1892545372247696,-25.016590118408203,-14.501187324523926,6.102848052978516,0.9609858989715576
-0.11781297624111176,-2.3025853633880615,33249,20.56561851501465,-2.3025851249694824,0.18625305593013763,4.012985706329346,0.9436233639717102,166,0.18839235603809357,-25.022258758544922,-14.620139122009277,6.109912395477295,0.9587926268577576
-0.12391173839569092,-2.3025853633880615,33299,20.56781578063965,-2.3025851249694824,0.1866246461868286,4.005856990814209,0.9424698948860168,166,0.18853940069675446,-25.03902816772461,-14.61868953704834,6.100403785705566,0.9597228169441223
-0.10788091272115707,-2.3025853633880615,33349,20.540607452392578,-2.3025851249694824,0.17407625913619995,4.060454368591309,0.9426043033599854,166,0.18812066316604614,-25.04463005065918,-14.555110931396484,6.113460540771484,0.9647922515869141
-0.11025843024253845,-2.3025853633880615,33399,20.522886276245117,-2.3025851249694824,0.1796565055847168,4.011709213256836,0.9426963925361633,166,0.1865442842245102,-25.032922744750977,-14.431170463562012,6.1118268966674805,0.9707176685333252
-0.12008515745401382,-2.3025853633880615,33449,20.50911521911621,-2.3025851249694824,0.18528024852275848,4.060197353363037,0.9429060220718384,167,0.18685807287693024,-24.990034103393555,-14.379549980163574,6.12047004699707,0.965184211730957
-0.1020369678735733,-2.3025853633880615,33499,20.524789810180664,-2.3025851249694824,0.16721758246421814,4.063417434692383,0.9437070488929749,167,0.18650634586811066,-24.986711502075195,-14.297294616699219,6.130096912384033,0.9696038365364075
-0.11609309166669846,-2.3025853633880615,33549,20.515047073364258,-2.3025851249694824,0.1568334400653839,4.047397136688232,0.9429076910018921,167,0.1851542592048645,-25.01799964904785,-14.22915267944336,6.12779426574707,0.9656311869621277
-0.10959510505199432,-2.3025853633880615,33599,20.52985191345215,-2.3025851249694824,0.16388000547885895,4.008470058441162,0.9424553513526917,167,0.1844305694103241,-25.060274124145508,-14.541914939880371,6.107553958892822,0.9684489965438843
-0.12902098894119263,-2.3025853633880615,33649,20.523412704467773,-2.3025851249694824,0.169097438454628,4.029768466949463,0.9417294263839722,168,0.1850925087928772,-25.11052131652832,-14.690816879272461,6.106462001800537,0.9656656980514526
-0.12960800528526306,-2.3025853633880615,33699,20.516660690307617,-2.3025851249694824,0.16302287578582764,4.004903316497803,0.942876935005188,168,0.18475820124149323,-25.085739135742188,-14.45024299621582,6.121400833129883,0.9675682783126831
-0.14551882445812225,-2.3025853633880615,33749,20.524900436401367,-2.3025851249694824,0.1766778826713562,3.991321563720703,0.9439829587936401,168,0.18587200343608856,-25.05040168762207,-14.320627212524414,6.135270118713379,0.954253077507019
-0.13865512609481812,-2.3025853633880615,33799,20.552690505981445,-2.3025851249694824,0.18236398696899414,4.0548577308654785,0.9431218504905701,168,0.18672418594360352,-25.027240753173828,-14.387158393859863,6.149866104125977,0.9476377367973328
-0.1278204768896103,-2.3025853633880615,33849,20.534801483154297,-2.3025851249694824,0.18424437940120697,4.063215255737305,0.9430102109909058,169,0.1873406171798706,-25.04893684387207,-14.430326461791992,6.156414031982422,0.9495300054550171
-0.1262500286102295,-2.3025853633880615,33899,20.537572860717773,-2.3025851249694824,0.18471942842006683,4.045264720916748,0.9428253173828125,169,0.18605029582977295,-25.068729400634766,-14.378127098083496,6.155102252960205,0.9578331708908081
-0.12619280815124512,-2.3025853633880615,33949,20.535253524780273,-2.3025851249694824,0.180027037858963,4.050209999084473,0.9415589570999146,169,0.18592098355293274,-25.10203742980957,-14.510787963867188,6.134764194488525,0.9614527821540833
-0.11227357387542725,-2.3025853633880615,33999,20.526765823364258,-2.3025851249694824,0.17787083983421326,4.062639236450195,0.9405072331428528,169,0.18679828941822052,-25.044301986694336,-14.639869689941406,6.142751216888428,0.9635828733444214
-0.116383396089077,-2.3025853633880615,34049,20.541370391845703,-2.3025851249694824,0.17167456448078156,4.123484134674072,0.9403799772262573,170,0.18612869083881378,-25.039840698242188,-14.438214302062988,6.146618843078613,0.9669766426086426
-0.11182363331317902,-2.3025853633880615,34099,20.523561477661133,-2.3025851249694824,0.183598592877388,4.081158638000488,0.9406749606132507,170,0.18498045206069946,-25.09547233581543,-14.438638687133789,6.1474738121032715,0.966057300567627
-0.11230159550905228,-2.3025853633880615,34149,20.524145126342773,-2.3025851249694824,0.17407403886318207,4.016249179840088,0.9408397674560547,170,0.18640217185020447,-25.081029891967773,-14.408288955688477,6.145591735839844,0.9685546159744263
-0.12029043585062027,-2.3025853633880615,34199,20.528644561767578,-2.3025851249694824,0.17039935290813446,4.0247673988342285,0.941927969455719,170,0.18639829754829407,-25.055747985839844,-14.378982543945312,6.155075550079346,0.9572998285293579
-0.11448045074939728,-2.3025853633880615,34249,20.53946876525879,-2.3025851249694824,0.1709722876548767,4.003649711608887,0.943755030632019,171,0.18547669053077698,-25.079490661621094,-14.352839469909668,6.146487712860107,0.9661186337471008
-0.10426301509141922,-2.3025853633880615,34299,20.557905197143555,-2.3025851249694824,0.18152208626270294,4.061563968658447,0.9445714950561523,171,0.18469353020191193,-25.012113571166992,-14.424016952514648,6.165143966674805,0.9768826365470886
-0.10910459607839584,-2.3025853633880615,34349,20.551647186279297,-2.3025851249694824,0.1764417290687561,4.087643146514893,0.9427193999290466,171,0.18585105240345,-25.0411434173584,-14.547167778015137,6.174527645111084,0.9749101996421814
-0.10903866589069366,-2.3025853633880615,34399,20.551738739013672,-2.3025851249694824,0.1632833480834961,4.057450294494629,0.9423173069953918,171,0.18558092415332794,-25.059249877929688,-14.481049537658691,6.184530258178711,0.9707250595092773
-0.10471036285161972,-2.3025853633880615,34449,20.546710968017578,-2.3025851249694824,0.16719096899032593,4.051883220672607,0.9438802003860474,172,0.18621306121349335,-25.00497055053711,-14.429572105407715,6.183197021484375,0.9681326150894165
-0.11473703384399414,-2.3025853633880615,34499,20.55537986755371,-2.3025851249694824,0.1685914248228073,4.025757789611816,0.9434045553207397,172,0.18382416665554047,-25.04763412475586,-14.710101127624512,6.184754371643066,0.9708796143531799
-0.1281520575284958,-2.3025853633880615,34549,20.530378341674805,-2.3025851249694824,0.17507416009902954,4.109704971313477,0.9422521591186523,172,0.18316683173179626,-25.049297332763672,-14.548290252685547,6.179894924163818,0.9663412570953369
-0.1071661114692688,-2.3025853633880615,34599,20.536216735839844,-2.3025851249694824,0.16487964987754822,4.099202632904053,0.9413023591041565,172,0.18401779234409332,-25.122243881225586,-14.411405563354492,6.175842761993408,0.9698930978775024
-0.0989265963435173,-2.3025853633880615,34649,20.529766082763672,-2.3025851249694824,0.1583055704832077,4.110244274139404,0.9410180449485779,173,0.18463923037052155,-25.103330612182617,-14.247994422912598,6.176070690155029,0.9674072861671448
-0.11776577681303024,-2.3025853633880615,34699,20.51974868774414,-2.3025851249694824,0.16434627771377563,4.125668525695801,0.9425352811813354,173,0.18370084464550018,-25.09292221069336,-14.311788558959961,6.171627998352051,0.9646593332290649
-0.10186164826154709,-2.3025853633880615,34749,20.52134132385254,-2.3025851249694824,0.16243523359298706,4.081987380981445,0.9419593811035156,173,0.18467319011688232,-25.101533889770508,-14.097810745239258,6.153128147125244,0.9737581014633179
-0.12193375080823898,-2.3025853633880615,34799,20.53774070739746,-2.3025851249694824,0.17808106541633606,4.085820198059082,0.9435088634490967,173,0.1819191724061966,-25.127605438232422,-14.295663833618164,6.178470611572266,0.9617104530334473
-0.11074299365282059,-2.3025853633880615,34849,20.54975700378418,-2.3025851249694824,0.17221997678279877,4.061592102050781,0.9430429935455322,174,0.18374301493167877,-25.110179901123047,-14.281339645385742,6.190676212310791,0.9657987356185913
-0.11027161031961441,-2.3025853633880615,34899,20.54947853088379,-2.3025851249694824,0.17194174230098724,4.1374430656433105,0.9440432786941528,174,0.1823280155658722,-25.139373779296875,-14.376070022583008,6.199093818664551,0.9654126167297363
-0.12031630426645279,-2.3025853633880615,34949,20.531557083129883,-2.3025851249694824,0.1707158386707306,4.148892402648926,0.943783700466156,174,0.18222065269947052,-25.120527267456055,-14.401705741882324,6.207999229431152,0.9661242365837097
-0.11016480624675751,-2.3025853633880615,34999,20.515275955200195,-2.3025851249694824,0.17517897486686707,4.086164474487305,0.9437339305877686,174,0.18210437893867493,-25.11176872253418,-14.42353343963623,6.19632625579834,0.9714428186416626
-0.08995203673839569,-2.3025853633880615,35049,20.507081985473633,-2.3025851249694824,0.16239690780639648,4.0425944328308105,0.9432706236839294,175,0.1827440708875656,-25.1125545501709,-14.373899459838867,6.2021942138671875,0.9771581888198853
-0.11163897067308426,-2.3025853633880615,35099,20.52168846130371,-2.3025851249694824,0.16507308185100555,4.16934871673584,0.944827139377594,175,0.18164832890033722,-25.126253128051758,-14.442581176757812,6.216980457305908,0.9658216834068298
-0.13337396085262299,-2.3025853633880615,35149,20.521949768066406,-2.3025851249694824,0.18348439037799835,4.137044906616211,0.9454091191291809,175,0.17950303852558136,-25.1047420501709,-14.552916526794434,6.202034950256348,0.9517339468002319
-0.1250208169221878,-2.3025853633880615,35199,20.532005310058594,-2.3025851249694824,0.1794457733631134,4.114714622497559,0.9446502327919006,175,0.18046848475933075,-25.144018173217773,-14.5249605178833,6.186270713806152,0.9635725617408752
-0.11629708856344223,-2.3025853633880615,35249,20.539987564086914,-2.3025851249694824,0.15715910494327545,4.056032657623291,0.943587064743042,176,0.18103300034999847,-25.12772560119629,-14.389181137084961,6.181410312652588,0.9658766388893127
-0.11995095759630203,-2.3025853633880615,35299,20.52281951904297,-2.3025851249694824,0.16527703404426575,4.097375392913818,0.9435268044471741,176,0.18094155192375183,-25.11325454711914,-14.56729507446289,6.169136047363281,0.9685784578323364
-0.10024958103895187,-2.3025853633880615,35349,20.50747299194336,-2.3025851249694824,0.16016125679016113,4.164287090301514,0.9431970119476318,176,0.18133658170700073,-25.12605094909668,-14.496784210205078,6.180562973022461,0.9753258228302002
-0.10476282238960266,-2.3025853633880615,35399,20.50162124633789,-2.3025851249694824,0.17560480535030365,4.113265514373779,0.9436829686164856,176,0.18023636937141418,-25.16505241394043,-14.506675720214844,6.186107158660889,0.9708641767501831
-0.09726513177156448,-2.3025853633880615,35449,20.540212631225586,-2.3025851249694824,0.17189179360866547,4.103654861450195,0.9419902563095093,177,0.18187367916107178,-25.108108520507812,-14.699647903442383,6.1890387535095215,0.9689337015151978
-0.13936573266983032,-2.3025853633880615,35499,20.551555633544922,-2.3025851249694824,0.17717790603637695,4.13006067276001,0.9428790211677551,177,0.18023176491260529,-25.07961082458496,-14.609737396240234,6.22437858581543,0.9533301591873169
-0.13792981207370758,-2.3025853633880615,35549,20.522624969482422,-2.3025851249694824,0.16694633662700653,4.148372173309326,0.9427089095115662,177,0.18074189126491547,-25.11475944519043,-14.579680442810059,6.23257303237915,0.9613733887672424
-0.12128595262765884,-2.3025853633880615,35599,20.532888412475586,-2.3025851249694824,0.1723913848400116,4.1147990226745605,0.9442167282104492,177,0.18190307915210724,-25.116716384887695,-14.505975723266602,6.242908477783203,0.9711768627166748
-0.12348789721727371,-2.3025853633880615,35649,20.520404815673828,-2.3025851249694824,0.17581959068775177,4.169158458709717,0.9442640542984009,178,0.18157415091991425,-25.08484649658203,-14.489974975585938,6.253321170806885,0.9735490679740906
-0.11542467027902603,-2.3025853633880615,35699,20.502912521362305,-2.3025851249694824,0.17267650365829468,4.123714447021484,0.9454010725021362,178,0.18022549152374268,-25.094087600708008,-14.494791984558105,6.26377534866333,0.975673496723175
-0.12479665875434875,-2.3025853633880615,35749,20.52503204345703,-2.3025851249694824,0.16985908150672913,4.076099395751953,0.9444867968559265,178,0.18063800036907196,-25.1129150390625,-14.33069896697998,6.2535834312438965,0.9741643667221069
-0.11136243492364883,-2.3025853633880615,35799,20.540563583374023,-2.3025851249694824,0.17048640549182892,4.0839715003967285,0.9436842799186707,178,0.1805783212184906,-25.135610580444336,-14.41542911529541,6.239988327026367,0.9760392308235168
-0.08872292935848236,-2.3025853633880615,35849,20.50640106201172,-2.3025851249694824,0.1547488421201706,4.06426477432251,0.9430976510047913,179,0.17942023277282715,-25.189865112304688,-14.267215728759766,6.22926139831543,0.9822365641593933
-0.10989715158939362,-2.3025853633880615,35899,20.49323081970215,-2.3025851249694824,0.1615966111421585,4.100230693817139,0.943938672542572,179,0.17752043902873993,-25.153522491455078,-14.43881893157959,6.217341899871826,0.9736533761024475
-0.11812703311443329,-2.3025853633880615,35949,20.51233673095703,-2.3025851249694824,0.16278330981731415,4.098053455352783,0.9450185894966125,179,0.17841310799121857,-25.122037887573242,-14.379324913024902,6.232632160186768,0.9762890934944153
-0.11800167709589005,-2.3025853633880615,35999,20.526723861694336,-2.3025851249694824,0.17391538619995117,4.1133131980896,0.9464074373245239,179,0.17840810120105743,-25.215391159057617,-14.409405708312988,6.236806869506836,0.9739761352539062
-0.09839174151420593,-2.3025853633880615,36049,20.51436424255371,-2.3025851249694824,0.16515910625457764,4.090712547302246,0.9463452100753784,180,0.17825813591480255,-25.163898468017578,-14.381429672241211,6.232607364654541,0.9769752621650696
-0.10512024909257889,-2.3025853633880615,36099,20.51190185546875,-2.3025851249694824,0.16493898630142212,4.080735206604004,0.9460693001747131,180,0.17861515283584595,-25.19093894958496,-14.277748107910156,6.251722812652588,0.9709636569023132
-0.10880257934331894,-2.3025853633880615,36149,20.52987289428711,-2.3025851249694824,0.17107293009757996,4.101333141326904,0.9452652335166931,180,0.17773017287254333,-25.170948028564453,-14.357279777526855,6.266915321350098,0.9714823961257935
-0.11481788009405136,-2.3025853633880615,36199,20.538707733154297,-2.3025851249694824,0.16488273441791534,4.201104640960693,0.9448927044868469,180,0.17709656059741974,-25.12177848815918,-14.386696815490723,6.254424095153809,0.9674702882766724
-0.09630699455738068,-2.3025853633880615,36249,20.519933700561523,-2.3025851249694824,0.16195125877857208,4.15072774887085,0.9457118511199951,181,0.17705073952674866,-25.14228630065918,-14.306639671325684,6.259864330291748,0.9736651182174683
-0.10709007829427719,-2.3025853633880615,36299,20.512454986572266,-2.3025851249694824,0.17649400234222412,4.167652606964111,0.9447371363639832,181,0.17645734548568726,-25.151477813720703,-14.396285057067871,6.2577128410339355,0.9676517248153687
-0.10547978430986404,-2.3025853633880615,36349,20.51597785949707,-2.3025851249694824,0.1549675315618515,4.167948246002197,0.944054901599884,181,0.17671291530132294,-25.14904022216797,-14.332174301147461,6.270174980163574,0.9695717692375183
-0.12286508828401566,-2.3025853633880615,36399,20.506799697875977,-2.3025851249694824,0.15799975395202637,4.18861198425293,0.9440563321113586,181,0.17552559077739716,-25.168991088867188,-14.450010299682617,6.272053241729736,0.9618222713470459
-0.11029670387506485,-2.3025853633880615,36449,20.506492614746094,-2.3025851249694824,0.16468894481658936,4.159795761108398,0.9438595175743103,182,0.1779279261827469,-25.11625099182129,-14.541037559509277,6.266228675842285,0.9641571044921875
-0.10258650779724121,-2.3025853633880615,36499,20.518970489501953,-2.3025851249694824,0.16699562966823578,4.154443264007568,0.9443053603172302,182,0.1756756752729416,-25.16394805908203,-14.597187042236328,6.261130332946777,0.9676644206047058
-0.10167942941188812,-2.3025853633880615,36549,20.51592445373535,-2.3025851249694824,0.16164585947990417,4.160742282867432,0.9451867938041687,182,0.17516450583934784,-25.192920684814453,-14.228477478027344,6.268844127655029,0.968092679977417
-0.11829976737499237,-2.3025853633880615,36599,20.51316261291504,-2.3025851249694824,0.15866634249687195,4.139182090759277,0.9455070495605469,182,0.17557944357395172,-25.18060302734375,-14.101668357849121,6.2653985023498535,0.9640341997146606
-0.13179688155651093,-2.3025853633880615,36649,20.484928131103516,-2.3025851249694824,0.16733291745185852,4.078304767608643,0.946275532245636,183,0.17600886523723602,-25.199600219726562,-14.260375022888184,6.257364749908447,0.9621208310127258
-0.1257406324148178,-2.3025853633880615,36699,20.48895263671875,-2.3025851249694824,0.17094223201274872,4.0963616371154785,0.9451730251312256,183,0.1755296140909195,-25.223278045654297,-14.288763999938965,6.266447067260742,0.9637764692306519
-0.11838358640670776,-2.3025853633880615,36749,20.50584602355957,-2.3025851249694824,0.16769535839557648,4.085022449493408,0.9439093470573425,183,0.1764046847820282,-25.18545913696289,-14.099806785583496,6.270849227905273,0.9661033153533936
-0.10550974309444427,-2.3025853633880615,36799,20.506988525390625,-2.3025851249694824,0.16565097868442535,4.203468322753906,0.9441820383071899,183,0.17655563354492188,-25.16899871826172,-14.16834545135498,6.2594990730285645,0.9704912900924683
-0.09676365554332733,-2.3025853633880615,36849,20.515947341918945,-2.3025851249694824,0.16645120084285736,4.16989278793335,0.9444239735603333,184,0.17614051699638367,-25.129682540893555,-14.380910873413086,6.270232677459717,0.9734700322151184
-0.09080678224563599,-2.3025853633880615,36899,20.488882064819336,-2.3025851249694824,0.17140936851501465,4.229406833648682,0.9447222948074341,184,0.1766843944787979,-25.145263671875,-14.326150894165039,6.274394512176514,0.9780065417289734
-0.09668131172657013,-2.3025853633880615,36949,20.509965896606445,-2.3025851249694824,0.15946777164936066,4.198754787445068,0.9454792737960815,184,0.1756385862827301,-25.125123977661133,-14.139532089233398,6.289596080780029,0.9789608716964722
-0.09201287478208542,-2.3025853633880615,36999,20.506996154785156,-2.3025851249694824,0.1584382802248001,4.167102813720703,0.9458615779876709,184,0.17544861137866974,-25.179210662841797,-14.28687858581543,6.27825403213501,0.9745065569877625
