s_py,u_acc,u_py,epoch,u_lpx,s_H,s_qy,s_acc,u_kl,u_H,loss,step,s_lpx,s_kl
-2.3025853633880615,0.9621781706809998,-2.3025853633880615,784,-24.813642501831055,0.09324517101049423,-0.0554402731359005,0.9854375720024109,9.130306243896484,0.10371308773756027,20.236385345458984,156849,-12.214254379272461,5.910155773162842
-2.3025853633880615,0.9624183177947998,-2.3025853633880615,784,-24.799253463745117,0.0874791145324707,-0.05724094808101654,0.98515784740448,9.15200424194336,0.10339072346687317,20.219213485717773,156899,-12.148343086242676,5.9310102462768555
-2.3025853633880615,0.9620409607887268,-2.3025853633880615,784,-24.790525436401367,0.09479904174804688,-0.055706754326820374,0.9849554896354675,9.17544937133789,0.10284768044948578,20.236530303955078,156949,-12.177092552185059,5.9504618644714355
-2.3025853633880615,0.9603960514068604,-2.3025853633880615,784,-24.777267456054688,0.1032150462269783,-0.06177626922726631,0.977971076965332,9.172579765319824,0.10311988741159439,20.24127960205078,156999,-12.26957893371582,5.93789005279541
-2.3025853633880615,0.9621108174324036,-2.3025853633880615,785,-24.80143928527832,0.10319506376981735,-0.0687365010380745,0.9769451022148132,9.168936729431152,0.10250049084424973,20.23688507080078,157049,-12.374417304992676,5.930774688720703
-2.3025853633880615,0.961628258228302,-2.3025853633880615,785,-24.785579681396484,0.10172145068645477,-0.06554681062698364,0.9817202687263489,9.176277160644531,0.10146317631006241,20.227088928222656,157099,-12.227170944213867,5.979201316833496
-2.3025853633880615,0.960474967956543,-2.3025853633880615,785,-24.780954360961914,0.10266143083572388,-0.06239341199398041,0.9789851307868958,9.170147895812988,0.1025094985961914,20.218509674072266,157149,-12.241762161254883,6.006652355194092
-2.3025853633880615,0.9608364701271057,-2.3025853633880615,785,-24.79865837097168,0.10045281052589417,-0.056004174053668976,0.980545163154602,9.176497459411621,0.10264351218938828,20.24009895324707,157199,-12.075182914733887,5.941630840301514
-2.3025853633880615,0.9600761532783508,-2.3025853633880615,786,-24.83982276916504,0.10021018236875534,-0.06377080082893372,0.980634868144989,9.172303199768066,0.10232385247945786,20.245792388916016,157249,-12.186532020568848,5.917318820953369
-2.3025853633880615,0.9610418677330017,-2.3025853633880615,786,-24.81377410888672,0.09888952225446701,-0.06430599838495255,0.981329083442688,9.15091609954834,0.10251929610967636,20.233980178833008,157299,-12.017498016357422,5.933278560638428
-2.3025853633880615,0.9609339237213135,-2.3025853633880615,786,-24.803247451782227,0.10567216575145721,-0.056522712111473083,0.9887040257453918,9.155747413635254,0.10313386470079422,20.231733322143555,157349,-12.13442611694336,5.889432430267334
-2.3025853633880615,0.9606005549430847,-2.3025853633880615,786,-24.790395736694336,0.10172314196825027,-0.0643996074795723,0.9868520498275757,9.13715648651123,0.10275695472955704,20.218420028686523,157399,-12.079116821289062,5.905031681060791
-2.3025853633880615,0.9613584280014038,-2.3025853633880615,787,-24.858009338378906,0.10230297595262527,-0.06745563447475433,0.9835391044616699,9.132070541381836,0.10224414616823196,20.23150634765625,157449,-12.207237243652344,5.884687900543213
-2.3025853633880615,0.9614404439926147,-2.3025853633880615,787,-24.817411422729492,0.1022871881723404,-0.06286093592643738,0.9823200106620789,9.129298210144043,0.10174102336168289,20.23535919189453,157499,-12.097655296325684,5.855963706970215
-2.3025853633880615,0.9619083404541016,-2.3025853633880615,787,-24.803220748901367,0.1071464940905571,-0.068220354616642,0.9812425374984741,9.115814208984375,0.10158231854438782,20.230192184448242,157549,-12.182019233703613,5.8958940505981445
-2.3025853633880615,0.9609454274177551,-2.3025853633880615,787,-24.73809242248535,0.10317922383546829,-0.06506040692329407,0.9821646809577942,9.133036613464355,0.1047760471701622,20.227767944335938,157599,-12.17005729675293,5.941126823425293
-2.3025853633880615,0.9615226984024048,-2.3025853633880615,788,-24.800004959106445,0.1057535782456398,-0.07921095937490463,0.9734458327293396,9.163756370544434,0.10228537023067474,20.224397659301758,157649,-12.201278686523438,5.979251384735107
-2.3025853633880615,0.959904670715332,-2.3025853633880615,788,-24.791996002197266,0.10341597348451614,-0.06629278510808945,0.9776955842971802,9.139975547790527,0.10459604859352112,20.2113037109375,157699,-12.154888153076172,5.929828643798828
-2.3025853633880615,0.9590601921081543,-2.3025853633880615,788,-24.759965896606445,0.09680971503257751,-0.057181455194950104,0.9806164503097534,9.12833309173584,0.10543951392173767,20.21094512939453,157749,-11.995576858520508,5.973522663116455
-2.3025853633880615,0.9589296579360962,-2.3025853633880615,788,-24.78304100036621,0.10310548543930054,-0.06753813475370407,0.9779968857765198,9.145866394042969,0.10533066093921661,20.208934783935547,157799,-12.063562393188477,5.958733558654785
-2.3025853633880615,0.9602926969528198,-2.3025853633880615,789,-24.789653778076172,0.11115545779466629,-0.06814001500606537,0.9753856658935547,9.143709182739258,0.10428675264120102,20.208080291748047,157849,-12.161665916442871,6.00898551940918
-2.3025853633880615,0.9608061909675598,-2.3025853633880615,789,-24.78413963317871,0.10113472491502762,-0.055005595088005066,0.9821633100509644,9.145556449890137,0.10358411073684692,20.20583152770996,157899,-12.080714225769043,5.989104747772217
-2.3025853633880615,0.9617469906806946,-2.3025853633880615,789,-24.77054214477539,0.09723813831806183,-0.06271933764219284,0.9762154817581177,9.148173332214355,0.10310083627700806,20.240026473999023,157949,-12.228830337524414,5.944593906402588
-2.3025853633880615,0.9600935578346252,-2.3025853633880615,789,-24.78266716003418,0.09607338905334473,-0.057952240109443665,0.977576732635498,9.118614196777344,0.10365383327007294,20.23207664489746,157999,-12.403219223022461,5.937188148498535
-2.3025853633880615,0.9609658122062683,-2.3025853633880615,790,-24.827430725097656,0.09616021811962128,-0.06466902047395706,0.9771246910095215,9.119295120239258,0.10400629788637161,20.24015235900879,158049,-12.361553192138672,5.9303364753723145
-2.3025853633880615,0.96161949634552,-2.3025853633880615,790,-24.808109283447266,0.08643990010023117,-0.05488632991909981,0.9797024130821228,9.130874633789062,0.1035129725933075,20.226659774780273,158099,-12.155035972595215,6.004015922546387
-2.3025853633880615,0.9614205956459045,-2.3025853633880615,790,-24.788129806518555,0.0992371216416359,-0.06161309406161308,0.9793688058853149,9.158503532409668,0.10390417277812958,20.227678298950195,158149,-12.171649932861328,5.928435325622559
-2.3025853633880615,0.9621699452400208,-2.3025853633880615,790,-24.714975357055664,0.10037294775247574,-0.07228522002696991,0.9763686656951904,9.149645805358887,0.10292086005210876,20.247329711914062,158199,-12.182525634765625,5.951415538787842
-2.3025853633880615,0.9611933827400208,-2.3025853633880615,791,-24.80928611755371,0.10510940104722977,-0.06720638275146484,0.9772021770477295,9.15105152130127,0.10382907837629318,20.25895118713379,158249,-12.313591957092285,6.009915828704834
-2.3025853633880615,0.9611490964889526,-2.3025853633880615,791,-24.819211959838867,0.10191646218299866,-0.06116747856140137,0.9791361689567566,9.142410278320312,0.10324162244796753,20.24519157409668,158299,-12.109254837036133,5.937680244445801
-2.3025853633880615,0.9614817500114441,-2.3025853633880615,791,-24.786697387695312,0.10272538661956787,-0.058324553072452545,0.9859703779220581,9.140397071838379,0.10303152352571487,20.2354679107666,158349,-12.032491683959961,5.9211626052856445
-2.3025853633880615,0.9622074961662292,-2.3025853633880615,791,-24.819726943969727,0.10290645807981491,-0.05973982810974121,0.980104923248291,9.127842903137207,0.10227689892053604,20.234460830688477,158399,-12.012541770935059,5.926058292388916
-2.3025853633880615,0.9615973830223083,-2.3025853633880615,792,-24.84886932373047,0.09885867685079575,-0.05599917843937874,0.9848212599754333,9.116010665893555,0.10268925875425339,20.239559173583984,158449,-12.040520668029785,5.916134834289551
-2.3025853633880615,0.9619669914245605,-2.3025853633880615,792,-24.834678649902344,0.10306159406900406,-0.056520313024520874,0.9865183234214783,9.118338584899902,0.10151427984237671,20.21782112121582,158499,-12.112494468688965,5.9350714683532715
-2.3025853633880615,0.9603029489517212,-2.3025853633880615,792,-24.784915924072266,0.09719401597976685,-0.06413781642913818,0.9802414178848267,9.10644817352295,0.10311593115329742,20.237049102783203,158549,-12.206491470336914,5.901334762573242
-2.3025853633880615,0.9601536393165588,-2.3025853633880615,792,-24.83860969543457,0.09593407064676285,-0.06653714925050735,0.9793837070465088,9.131855964660645,0.10317253321409225,20.236425399780273,158599,-12.204267501831055,5.9026312828063965
-2.3025853633880615,0.9608317017555237,-2.3025853633880615,793,-24.840576171875,0.0956699401140213,-0.06533854454755783,0.9822019934654236,9.1201753616333,0.10329123586416245,20.241016387939453,158649,-12.018753051757812,5.87183141708374
-2.3025853633880615,0.9616122841835022,-2.3025853633880615,793,-24.78311538696289,0.10934541374444962,-0.07407727837562561,0.9765405654907227,9.1182279586792,0.10222833603620529,20.232580184936523,158699,-12.169469833374023,5.864682197570801
-2.3025853633880615,0.9604133367538452,-2.3025853633880615,793,-24.796735763549805,0.10567314177751541,-0.06865251064300537,0.9745292067527771,9.143562316894531,0.10343173146247864,20.210996627807617,158749,-12.256641387939453,5.8620758056640625
-2.3025853633880615,0.9606395959854126,-2.3025853633880615,793,-24.730194091796875,0.09388363361358643,-0.06234806776046753,0.9795790314674377,9.149046897888184,0.10306160897016525,20.241518020629883,158799,-12.263680458068848,5.949700355529785
-2.3025853633880615,0.9625471234321594,-2.3025853633880615,794,-24.797592163085938,0.0894661545753479,-0.05841919034719467,0.9794039726257324,9.135125160217285,0.10167622566223145,20.220626831054688,158849,-12.203716278076172,5.989166736602783
-2.3025853633880615,0.9607434272766113,-2.3025853633880615,794,-24.81188201904297,0.09471532702445984,-0.05461984500288963,0.9834738373756409,9.160467147827148,0.10275565832853317,20.238460540771484,158899,-12.26810073852539,5.958824157714844
-2.3025853633880615,0.9609417915344238,-2.3025853633880615,794,-24.849538803100586,0.09496556222438812,-0.05226350203156471,0.9847878813743591,9.157346725463867,0.10269627720117569,20.223569869995117,158949,-12.262258529663086,5.885788917541504
-2.3025853633880615,0.9608314633369446,-2.3025853633880615,794,-24.838172912597656,0.09582018852233887,-0.05835329368710518,0.9831961393356323,9.149799346923828,0.10177872329950333,20.212648391723633,158999,-12.1285400390625,5.942782402038574
-2.3025853633880615,0.961181104183197,-2.3025853633880615,795,-24.78614616394043,0.10100540518760681,-0.07029586285352707,0.9748170971870422,9.152241706848145,0.10255254060029984,20.231433868408203,159049,-12.191479682922363,5.918424606323242
-2.3025853633880615,0.9612794518470764,-2.3025853633880615,795,-24.831527709960938,0.09718756377696991,-0.06078296899795532,0.979666531085968,9.151046752929688,0.10242918878793716,20.22197914123535,159099,-12.28233814239502,5.914573669433594
-2.3025853633880615,0.9608898162841797,-2.3025853633880615,795,-24.82682228088379,0.10505510121583939,-0.06938827037811279,0.9749895930290222,9.161722183227539,0.10270491242408752,20.215816497802734,159149,-12.20542049407959,5.876346111297607
-2.3025853633880615,0.9615392684936523,-2.3025853633880615,795,-24.790260314941406,0.10254698246717453,-0.06093285605311394,0.9814625382423401,9.181227684020996,0.10253863781690598,20.2319393157959,159199,-12.167154312133789,5.935922145843506
-2.3025853633880615,0.960731029510498,-2.3025853633880615,796,-24.802165985107422,0.10067056864500046,-0.058155328035354614,0.9778956770896912,9.175315856933594,0.10157915949821472,20.2386474609375,159249,-12.130528450012207,5.923737525939941
-2.3025853633880615,0.9610544443130493,-2.3025853633880615,796,-24.8930721282959,0.09953851252794266,-0.0651475265622139,0.9755704998970032,9.169717788696289,0.101408451795578,20.20786476135254,159299,-12.08171272277832,5.937575817108154
-2.3025853633880615,0.9616232514381409,-2.3025853633880615,796,-24.87058448791504,0.10407861322164536,-0.061840467154979706,0.9809117317199707,9.17404842376709,0.10278631001710892,20.21101188659668,159349,-12.124165534973145,5.947995662689209
-2.3025853633880615,0.960562527179718,-2.3025853633880615,796,-24.8442325592041,0.09854800999164581,-0.06144801899790764,0.9818036556243896,9.162542343139648,0.10333400964736938,20.224071502685547,159399,-12.245626449584961,5.956266403198242
-2.3025853633880615,0.9618948101997375,-2.3025853633880615,797,-24.84316635131836,0.09354402124881744,-0.06148688867688179,0.9787407517433167,9.1698579788208,0.10257183015346527,20.224262237548828,159449,-12.208979606628418,5.879366397857666
-2.3025853633880615,0.9611386656761169,-2.3025853633880615,797,-24.8590030670166,0.0927497074007988,-0.06023448333144188,0.9822806715965271,9.187374114990234,0.10247277468442917,20.23595428466797,159499,-12.221780776977539,5.967589855194092
-2.3025853633880615,0.9616762399673462,-2.3025853633880615,797,-24.817333221435547,0.0940447673201561,-0.05894933640956879,0.9812666773796082,9.181979179382324,0.102665014564991,20.23346710205078,159549,-12.288881301879883,5.92648458480835
-2.3025853633880615,0.9611575603485107,-2.3025853633880615,797,-24.812774658203125,0.1055658757686615,-0.06698532402515411,0.9779821634292603,9.1729154586792,0.10300798714160919,20.232093811035156,159599,-12.210187911987305,5.964096546173096
-2.3025853633880615,0.9607470035552979,-2.3025853633880615,798,-24.791711807250977,0.10832326114177704,-0.06439534574747086,0.977642297744751,9.166927337646484,0.10429488867521286,20.243274688720703,159649,-12.4201078414917,5.985472679138184
-2.3025853633880615,0.9603843092918396,-2.3025853633880615,798,-24.78510093688965,0.10422787070274353,-0.06358430534601212,0.9797074794769287,9.147464752197266,0.10317440330982208,20.236953735351562,159699,-12.339120864868164,5.948468208312988
-2.3025853633880615,0.9604804515838623,-2.3025853633880615,798,-24.831327438354492,0.11613627523183823,-0.07016412913799286,0.9769013524055481,9.14794921875,0.10304432362318039,20.245040893554688,159749,-12.284997940063477,5.951887130737305
-2.3025853633880615,0.9611503481864929,-2.3025853633880615,798,-24.818355560302734,0.10452142357826233,-0.06158782169222832,0.9799458384513855,9.156882286071777,0.10150986909866333,20.219573974609375,159799,-12.14303207397461,5.885205268859863
-2.3025853633880615,0.9605575799942017,-2.3025853633880615,799,-24.84527015686035,0.1064721941947937,-0.058339040726423264,0.9797394871711731,9.14703369140625,0.10141005367040634,20.226930618286133,159849,-12.206462860107422,5.919354438781738
-2.3025853633880615,0.9610499739646912,-2.3025853633880615,799,-24.82644271850586,0.09834081679582596,-0.061611663550138474,0.9802952408790588,9.144821166992188,0.10123903304338455,20.225664138793945,159899,-12.12010669708252,5.886190414428711
-2.3025853633880615,0.9615782499313354,-2.3025853633880615,799,-24.875381469726562,0.09202490001916885,-0.05527981370687485,0.9847114086151123,9.14526653289795,0.10118981450796127,20.21192169189453,159949,-12.183082580566406,5.831725120544434
-2.3025853633880615,0.9612781405448914,-2.3025853633880615,799,-24.839075088500977,0.09905514121055603,-0.05446736142039299,0.9850121736526489,9.160202026367188,0.1012798324227333,20.224178314208984,159999,-12.239612579345703,5.94923734664917
-2.3025853633880615,0.9611931443214417,-2.3025853633880615,800,-24.826427459716797,0.10283005237579346,-0.052789751440286636,0.9835337996482849,9.156229972839355,0.10156383365392685,20.22568130493164,160049,-12.133295059204102,5.93449068069458
-2.3025853633880615,0.9612886905670166,-2.3025853633880615,800,-24.763059616088867,0.10459081083536148,-0.06371331959962845,0.9760903716087341,9.160536766052246,0.10193005204200745,20.22536277770996,160099,-12.186421394348145,5.967896461486816
-2.3025853633880615,0.9617831110954285,-2.3025853633880615,800,-24.810251235961914,0.10315857082605362,-0.06381146609783173,0.9808362722396851,9.165364265441895,0.1020064428448677,20.222564697265625,160149,-12.292023658752441,5.967964172363281
-2.3025853633880615,0.960921049118042,-2.3025853633880615,800,-24.850847244262695,0.09888451546430588,-0.054807499051094055,0.9852312207221985,9.172615051269531,0.10192664712667465,20.216754913330078,160199,-12.207073211669922,5.91670560836792
-2.3025853633880615,0.9613600373268127,-2.3025853633880615,801,-24.854766845703125,0.10307328402996063,-0.06285280734300613,0.9823065400123596,9.188761711120605,0.10161761939525604,20.214284896850586,160249,-12.232732772827148,6.000912189483643
-2.3025853633880615,0.9606822729110718,-2.3025853633880615,801,-24.83099937438965,0.1024816632270813,-0.06288789957761765,0.9792906045913696,9.185539245605469,0.10120988637208939,20.198822021484375,160299,-12.213380813598633,5.878842353820801
-2.3025853633880615,0.9613873362541199,-2.3025853633880615,801,-24.804908752441406,0.10138081014156342,-0.0580979622900486,0.9827636480331421,9.171555519104004,0.10161122679710388,20.212814331054688,160349,-12.213047981262207,5.958670139312744
-2.3025853633880615,0.961479127407074,-2.3025853633880615,801,-24.826692581176758,0.09675298631191254,-0.05380677431821823,0.984104335308075,9.171886444091797,0.10079092532396317,20.202733993530273,160399,-12.1421480178833,5.95681095123291
-2.3025853633880615,0.9619050025939941,-2.3025853633880615,802,-24.856657028198242,0.10242006182670593,-0.05954089015722275,0.9841180443763733,9.19614315032959,0.10126779228448868,20.198379516601562,160449,-12.293146133422852,5.895218849182129
-2.3025853633880615,0.9615827202796936,-2.3025853633880615,802,-24.78396987915039,0.10837161540985107,-0.06898687034845352,0.9814175367355347,9.204573631286621,0.10178185999393463,20.206531524658203,160499,-12.237407684326172,5.947128772735596
-2.3025853633880615,0.9603860974311829,-2.3025853633880615,802,-24.775712966918945,0.09751882404088974,-0.05563674867153168,0.9849650859832764,9.182474136352539,0.10261683911085129,20.221689224243164,160549,-12.148279190063477,5.913105010986328
-2.3025853633880615,0.9606322646141052,-2.3025853633880615,802,-24.841093063354492,0.0932542160153389,-0.06202349439263344,0.9781792163848877,9.17026424407959,0.10146823525428772,20.211650848388672,160599,-12.170927047729492,5.915173530578613
-2.3025853633880615,0.9608137011528015,-2.3025853633880615,803,-24.880268096923828,0.10599760711193085,-0.08108550310134888,0.9678873419761658,9.182323455810547,0.10226259380578995,20.227537155151367,160649,-12.303644180297852,6.002284049987793
-2.3025853633880615,0.9605448246002197,-2.3025853633880615,803,-24.882429122924805,0.10403256863355637,-0.07145684957504272,0.9711076617240906,9.171102523803711,0.10129886120557785,20.228952407836914,160699,-12.31010627746582,5.933474063873291
-2.3025853633880615,0.9621354341506958,-2.3025853633880615,803,-24.87071418762207,0.10294707864522934,-0.06406553089618683,0.9764444231987,9.18791675567627,0.10170571506023407,20.211515426635742,160749,-12.212103843688965,5.96715784072876
-2.3025853633880615,0.9610193371772766,-2.3025853633880615,803,-24.861507415771484,0.10054948925971985,-0.06026078388094902,0.9791654944419861,9.190472602844238,0.10171859711408615,20.221323013305664,160799,-12.220463752746582,5.948523998260498
-2.3025853633880615,0.9613497853279114,-2.3025853633880615,804,-24.837406158447266,0.09748133271932602,-0.0560433529317379,0.985725998878479,9.177687644958496,0.10138457268476486,20.231895446777344,160849,-12.264912605285645,5.927105903625488
-2.3025853633880615,0.9614624381065369,-2.3025853633880615,804,-24.886703491210938,0.1009938046336174,-0.06217412278056145,0.9805553555488586,9.191244125366211,0.101673424243927,20.236600875854492,160899,-12.253692626953125,5.981926918029785
-2.3025853633880615,0.9608908891677856,-2.3025853633880615,804,-24.855037689208984,0.10015541315078735,-0.06007275730371475,0.9817233085632324,9.189900398254395,0.10225509852170944,20.223896026611328,160949,-12.152591705322266,5.945650100708008
-2.3025853633880615,0.9607021808624268,-2.3025853633880615,804,-24.897907257080078,0.10132681578397751,-0.058897096663713455,0.9801357388496399,9.205747604370117,0.10182690620422363,20.218618392944336,160999,-12.12239933013916,5.957758903503418
-2.3025853633880615,0.9600377082824707,-2.3025853633880615,805,-24.80276107788086,0.10804037004709244,-0.061637863516807556,0.9807820320129395,9.17598819732666,0.10251541435718536,20.220809936523438,161049,-12.199711799621582,5.876029014587402
-2.3025853633880615,0.960206151008606,-2.3025853633880615,805,-24.78203010559082,0.10539786517620087,-0.05773313716053963,0.9823991656303406,9.177619934082031,0.10283605754375458,20.229290008544922,161099,-12.219267845153809,5.921513080596924
-2.3025853633880615,0.9608591794967651,-2.3025853633880615,805,-24.808040618896484,0.10138893127441406,-0.06206238269805908,0.9831815361976624,9.149248123168945,0.10248587280511856,20.20540428161621,161149,-12.198609352111816,5.9188666343688965
-2.3025853633880615,0.9612863659858704,-2.3025853633880615,805,-24.89369773864746,0.10450968146324158,-0.060230761766433716,0.9865684509277344,9.181661605834961,0.10124221444129944,20.201370239257812,161199,-12.009963035583496,5.928126811981201
-2.3025853633880615,0.9616521000862122,-2.3025853633880615,806,-24.890356063842773,0.09606336057186127,-0.06434901803731918,0.9829128384590149,9.170645713806152,0.10167358815670013,20.191560745239258,161249,-12.013354301452637,5.958873271942139
-2.3025853633880615,0.9617704153060913,-2.3025853633880615,806,-24.900535583496094,0.09317969530820847,-0.06291873753070831,0.9838228821754456,9.159070014953613,0.1014239713549614,20.214696884155273,161299,-12.148938179016113,5.934132099151611
-2.3025853633880615,0.96129310131073,-2.3025853633880615,806,-24.849157333374023,0.09939899295568466,-0.05978020653128624,0.9861161708831787,9.18105411529541,0.10042323917150497,20.222261428833008,161349,-12.16209888458252,5.934135437011719
-2.3025853633880615,0.9615079760551453,-2.3025853633880615,806,-24.870567321777344,0.10087118297815323,-0.05512327700853348,0.9850215315818787,9.182822227478027,0.10058753937482834,20.223285675048828,161399,-12.104085922241211,5.936858654022217
-2.3025853633880615,0.9617178440093994,-2.3025853633880615,807,-24.843746185302734,0.10396097600460052,-0.06321980059146881,0.9829108715057373,9.19483470916748,0.10135333985090256,20.213993072509766,161449,-12.170577049255371,5.970795631408691
-2.3025853633880615,0.9610313177108765,-2.3025853633880615,807,-24.790876388549805,0.10445833951234818,-0.06886380165815353,0.9813576340675354,9.180822372436523,0.10225766897201538,20.23331642150879,161499,-12.279073715209961,5.986211776733398
-2.3025853633880615,0.9616930484771729,-2.3025853633880615,807,-24.84225082397461,0.09661142528057098,-0.0542009100317955,0.9887212514877319,9.186188697814941,0.10159265995025635,20.21599769592285,161549,-12.116169929504395,5.974884033203125
-2.3025853633880615,0.9625147581100464,-2.3025853633880615,807,-24.858572006225586,0.10339317470788956,-0.06071370840072632,0.9889065027236938,9.183077812194824,0.10142366588115692,20.227827072143555,161599,-12.103840827941895,5.939661979675293
-2.3025853633880615,0.9613839983940125,-2.3025853633880615,808,-24.794754028320312,0.10601135343313217,-0.06490842252969742,0.9799392223358154,9.203371047973633,0.10107376426458359,20.2376651763916,161649,-12.170685768127441,6.0283942222595215
-2.3025853633880615,0.9605693817138672,-2.3025853633880615,808,-24.844127655029297,0.1023724302649498,-0.057827141135931015,0.9833878874778748,9.181112289428711,0.10280849039554596,20.23624038696289,161699,-12.064969062805176,5.903878688812256
-2.3025853633880615,0.9608777165412903,-2.3025853633880615,808,-24.82592010498047,0.10205920785665512,-0.05527438223361969,0.9867526292800903,9.168790817260742,0.10110314935445786,20.227930068969727,161749,-12.051445960998535,5.918282508850098
-2.3025853633880615,0.9609847664833069,-2.3025853633880615,808,-24.840578079223633,0.09937097877264023,-0.056973934173583984,0.9854408502578735,9.173280715942383,0.09969104826450348,20.233959197998047,161799,-12.01595401763916,5.97879695892334
-2.3025853633880615,0.9612944722175598,-2.3025853633880615,809,-24.808786392211914,0.09968876838684082,-0.061828386038541794,0.9808961153030396,9.190173149108887,0.09988319128751755,20.24306869506836,161849,-12.037493705749512,6.036690711975098
-2.3025853633880615,0.9617587924003601,-2.3025853633880615,809,-24.857696533203125,0.09570284187793732,-0.06555675715208054,0.9784837365150452,9.197769165039062,0.09956597536802292,20.207414627075195,161899,-12.065271377563477,6.021039962768555
-2.3025853633880615,0.9616045355796814,-2.3025853633880615,809,-24.897268295288086,0.09703142195940018,-0.07136800140142441,0.9742307662963867,9.1952486038208,0.09879188984632492,20.204689025878906,161949,-12.2031888961792,5.958126544952393
-2.3025853633880615,0.9609025120735168,-2.3025853633880615,809,-24.939239501953125,0.09966868907213211,-0.06884312629699707,0.9776517152786255,9.182080268859863,0.0997568666934967,20.22535514831543,161999,-12.303031921386719,5.939598083496094
-2.3025853633880615,0.961571455001831,-2.3025853633880615,810,-24.95956802368164,0.09283442050218582,-0.05514887720346451,0.9834128022193909,9.164542198181152,0.09983129799365997,20.215425491333008,162049,-12.242587089538574,5.910247802734375
-2.3025853633880615,0.9608842730522156,-2.3025853633880615,810,-24.927230834960938,0.09502449631690979,-0.05950833112001419,0.9811515808105469,9.179086685180664,0.0985661968588829,20.219585418701172,162099,-12.064436912536621,5.9134840965271
-2.3025853633880615,0.9601088762283325,-2.3025853633880615,810,-24.869686126708984,0.09181106835603714,-0.04856221005320549,0.9873113632202148,9.191222190856934,0.09984171390533447,20.21451187133789,162149,-11.951984405517578,5.953541278839111
-2.3025853633880615,0.9614874720573425,-2.3025853633880615,810,-24.78901481628418,0.0969834253191948,-0.056971218436956406,0.9830982089042664,9.209844589233398,0.101082943379879,20.229646682739258,162199,-12.05211067199707,5.990344047546387
-2.3025853633880615,0.9605163931846619,-2.3025853633880615,811,-24.765478134155273,0.1039024218916893,-0.07921715825796127,0.9778839349746704,9.19630241394043,0.10138674080371857,20.254873275756836,162249,-12.193747520446777,6.000586032867432
-2.3025853633880615,0.9608649015426636,-2.3025853633880615,811,-24.816938400268555,0.09754139930009842,-0.07105806469917297,0.9811471104621887,9.188398361206055,0.09968818724155426,20.234376907348633,162299,-12.221030235290527,5.96095609664917
-2.3025853633880615,0.9606032371520996,-2.3025853633880615,811,-24.886144638061523,0.09785611927509308,-0.06101253628730774,0.9843749403953552,9.178237915039062,0.09981250762939453,20.220142364501953,162349,-12.187790870666504,5.984903812408447
-2.3025853633880615,0.9608469009399414,-2.3025853633880615,811,-24.856035232543945,0.09905409067869186,-0.05471711978316307,0.9861544370651245,9.206365585327148,0.09972311556339264,20.20315933227539,162399,-12.002278327941895,5.998029708862305
-2.3025853633880615,0.9622218608856201,-2.3025853633880615,812,-24.830543518066406,0.10003401339054108,-0.05986126512289047,0.9807223081588745,9.186925888061523,0.10014647245407104,20.20261001586914,162449,-12.132404327392578,5.966245174407959
-2.3025853633880615,0.9613924026489258,-2.3025853633880615,812,-24.79055404663086,0.09534270316362381,-0.054739803075790405,0.9853116273880005,9.197945594787598,0.10066739469766617,20.239187240600586,162499,-12.089838027954102,5.984043121337891
-2.3025853633880615,0.9610041379928589,-2.3025853633880615,812,-24.77532958984375,0.08365339040756226,-0.04588660970330238,0.9879062175750732,9.201765060424805,0.10050742328166962,20.228410720825195,162549,-12.010359764099121,5.983725070953369
-2.3025853633880615,0.9618728756904602,-2.3025853633880615,812,-24.799697875976562,0.10145013779401779,-0.06012400984764099,0.9842943549156189,9.218257904052734,0.10045734792947769,20.2179012298584,162599,-12.161500930786133,6.02586555480957
-2.3025853633880615,0.9615048766136169,-2.3025853633880615,813,-24.875770568847656,0.09882200509309769,-0.05362871289253235,0.9861321449279785,9.21031379699707,0.10186170786619186,20.21054458618164,162649,-12.16151237487793,5.981900215148926
-2.3025853633880615,0.9630070924758911,-2.3025853633880615,813,-24.84967803955078,0.09264243394136429,-0.058521561324596405,0.9844915866851807,9.206995010375977,0.10101635754108429,20.22429084777832,162699,-12.145122528076172,5.95170783996582
-2.3025853633880615,0.9623104333877563,-2.3025853633880615,813,-24.889320373535156,0.09403379261493683,-0.05838501453399658,0.9857707023620605,9.199755668640137,0.10173894464969635,20.23126220703125,162749,-12.092101097106934,5.966019153594971
-2.3025853633880615,0.9621376991271973,-2.3025853633880615,813,-24.87343406677246,0.10161348432302475,-0.05703546851873398,0.9834117889404297,9.20479965209961,0.10106603056192398,20.217416763305664,162799,-12.145366668701172,5.958738803863525
-2.3025853633880615,0.9629019498825073,-2.3025853633880615,814,-24.83228302001953,0.0963701531291008,-0.06064227595925331,0.9849056601524353,9.176136016845703,0.10106458514928818,20.220563888549805,162849,-12.00948715209961,5.981233596801758
-2.3025853633880615,0.9615516066551208,-2.3025853633880615,814,-24.843040466308594,0.09348835051059723,-0.05369614064693451,0.9848666787147522,9.171934127807617,0.10059286653995514,20.217859268188477,162899,-12.158992767333984,5.990748405456543
-2.3025853633880615,0.9608891606330872,-2.3025853633880615,814,-24.82596778869629,0.09390395879745483,-0.061714448034763336,0.9826280474662781,9.184090614318848,0.10143190622329712,20.200820922851562,162949,-12.104453086853027,5.941799640655518
