epoch,s_py,s_lpx,s_kl,u_py,s_qy,step,loss,u_H,u_acc,u_kl,s_acc,u_lpx,s_H
1070,-2.3025851249694824,-12.425796508789062,5.700150966644287,-2.3025851249694824,-0.02116357907652855,107049,20.23784828186035,0.10923022031784058,0.9585147500038147,8.791366577148438,0.9953379034996033,-25.69956398010254,0.05778404325246811
1070,-2.3025851249694824,-12.496999740600586,5.664093017578125,-2.3025851249694824,-0.022393519058823586,107099,20.219806671142578,0.10945403575897217,0.9593307971954346,8.778661727905273,0.997179388999939,-25.740148544311523,0.06695118546485901
1071,-2.3025851249694824,-12.431755065917969,5.61383056640625,-2.3025851249694824,-0.016131628304719925,107149,20.233366012573242,0.10930997878313065,0.9592714905738831,8.763598442077637,0.9982935190200806,-25.70600128173828,0.05443224683403969
1071,-2.3025851249694824,-12.674612998962402,5.6746506690979,-2.3025851249694824,-0.018345637246966362,107199,20.23333168029785,0.10887017101049423,0.9594947099685669,8.785265922546387,0.9989675879478455,-25.72258758544922,0.06219850853085518
1072,-2.3025851249694824,-12.493816375732422,5.7298583984375,-2.3025851249694824,-0.01850973442196846,107249,20.250093460083008,0.10884848982095718,0.9594037532806396,8.807424545288086,0.9993754029273987,-25.7139835357666,0.057847946882247925
1072,-2.3025851249694824,-12.256509780883789,5.581672191619873,-2.3025851249694824,-0.01804249733686447,107299,20.245332717895508,0.10822097957134247,0.9592782258987427,8.821227073669434,0.999622106552124,-25.70882797241211,0.05825311318039894
1073,-2.3025851249694824,-12.286725997924805,5.526148796081543,-2.3025851249694824,-0.015302114188671112,107349,20.235675811767578,0.10827489197254181,0.9595916271209717,8.826066970825195,0.9997713565826416,-25.70255470275879,0.053990256041288376
1073,-2.3025851249694824,-12.32993221282959,5.725367069244385,-2.3025851249694824,-0.01951024681329727,107399,20.234230041503906,0.10823384672403336,0.9592160582542419,8.82844352722168,0.9998616576194763,-25.702600479125977,0.06389352679252625
1074,-2.3025851249694824,-12.366032600402832,5.753751754760742,-2.3025851249694824,-0.016271179541945457,107449,20.218017578125,0.107946015894413,0.9598288536071777,8.818050384521484,0.9999163150787354,-25.76894187927246,0.05800967290997505
1074,-2.3025851249694824,-12.57274341583252,5.746334075927734,-2.3025851249694824,-0.015121180564165115,107499,20.220745086669922,0.10792084038257599,0.9592754244804382,8.799718856811523,0.9999493956565857,-25.73982810974121,0.05542786791920662
1075,-2.3025851249694824,-12.66125202178955,5.7164812088012695,-2.3025851249694824,-0.013357579708099365,107549,20.22291374206543,0.1087641566991806,0.9584460854530334,8.79398250579834,0.9999693632125854,-25.73113250732422,0.05209507420659065
1075,-2.3025851249694824,-12.292021751403809,5.737568378448486,-2.3025851249694824,-0.017138078808784485,107599,20.22913360595703,0.10789551585912704,0.9594483375549316,8.805635452270508,0.9999814629554749,-25.731779098510742,0.06417457014322281
1076,-2.3025851249694824,-12.568982124328613,5.710878849029541,-2.3025851249694824,-0.021428856998682022,107649,20.236459732055664,0.10851015895605087,0.9593233466148376,8.81137752532959,0.9999887943267822,-25.756147384643555,0.06426779925823212
1076,-2.3025851249694824,-12.194666862487793,5.739351749420166,-2.3025851249694824,-0.02150665782392025,107699,20.227869033813477,0.10825258493423462,0.9599807262420654,8.805541038513184,0.9999932050704956,-25.795766830444336,0.06567101925611496
1077,-2.3025851249694824,-12.009976387023926,5.598857402801514,-2.3025851249694824,-0.016608910635113716,107749,20.23737335205078,0.10807756334543228,0.9598296880722046,8.791645050048828,0.9999958872795105,-25.765125274658203,0.05575165897607803
1077,-2.3025851249694824,-12.254047393798828,5.716984272003174,-2.3025851249694824,-0.019187700003385544,107799,20.22599983215332,0.10899067670106888,0.9592249989509583,8.791496276855469,0.9999974966049194,-25.68598175048828,0.062480378895998
1078,-2.3025851249694824,-12.542814254760742,5.707051753997803,-2.3025851249694824,-0.016442827880382538,107849,20.2095947265625,0.10874677449464798,0.9590297341346741,8.799890518188477,0.9999985098838806,-25.711700439453125,0.06009504571557045
1078,-2.3025851249694824,-12.179658889770508,5.680516719818115,-2.3025851249694824,-0.013952601701021194,107899,20.22280502319336,0.10894555598497391,0.9589451551437378,8.804986953735352,0.9999991059303284,-25.756113052368164,0.05541982874274254
1079,-2.3025851249694824,-12.391498565673828,5.657731533050537,-2.3025851249694824,-0.011290709488093853,107949,20.223609924316406,0.10905563086271286,0.958519697189331,8.80148983001709,0.999999463558197,-25.775856018066406,0.047848351299762726
1079,-2.3025851249694824,-12.307951927185059,5.706407070159912,-2.3025851249694824,-0.01219084206968546,107999,20.2205810546875,0.1089574322104454,0.9586706161499023,8.802104949951172,0.9999996423721313,-25.726865768432617,0.051938124001026154
1080,-2.3025851249694824,-12.322013854980469,5.741243839263916,-2.3025851249694824,-0.02069314755499363,108049,20.227947235107422,0.11017999053001404,0.9579668045043945,8.802507400512695,0.9999998211860657,-25.736291885375977,0.05887020006775856
1080,-2.3025851249694824,-12.65161418914795,5.704704761505127,-2.3025851249694824,-0.017153093591332436,108099,20.221881866455078,0.11001429706811905,0.95773845911026,8.809242248535156,0.9999998807907104,-25.74552345275879,0.055542953312397
1081,-2.3025851249694824,-12.690155029296875,5.710336208343506,-2.3025851249694824,-0.019086778163909912,108149,20.21396255493164,0.10974300652742386,0.9578694105148315,8.803115844726562,0.9999999403953552,-25.726194381713867,0.05921359732747078
1081,-2.3025851249694824,-12.559685707092285,5.746755123138428,-2.3025851249694824,-0.01688106544315815,108199,20.217737197875977,0.10919393599033356,0.9583533406257629,8.814332008361816,0.9999999403953552,-25.7550106048584,0.05776260793209076
1082,-2.3025851249694824,-12.606910705566406,5.708685398101807,-2.3025851249694824,-0.012449999339878559,108249,20.221729278564453,0.10950251668691635,0.9575741291046143,8.814247131347656,1.0,-25.77538299560547,0.04592951387166977
1082,-2.3025851249694824,-12.56362533569336,5.757221698760986,-2.3025851249694824,-0.010767396539449692,108299,20.224966049194336,0.10850117355585098,0.9593076705932617,8.813383102416992,1.0,-25.772171020507812,0.04419712349772453
1083,-2.3025851249694824,-12.335086822509766,5.732471466064453,-2.3025851249694824,-0.01121190469712019,108349,20.236431121826172,0.10884571075439453,0.9594365954399109,8.820366859436035,1.0,-25.775245666503906,0.04514065012335777
1083,-2.3025851249694824,-12.298235893249512,5.726350784301758,-2.3025851249694824,-0.013963405042886734,108399,20.2332706451416,0.10953577607870102,0.958811342716217,8.822771072387695,1.0,-25.706995010375977,0.054482657462358475
1084,-2.3025851249694824,-12.3597993850708,5.779881954193115,-2.3025851249694824,-0.015081306919455528,108449,20.230247497558594,0.1093645989894867,0.9581997394561768,8.817497253417969,1.0,-25.70850944519043,0.057900283485651016
1084,-2.3025851249694824,-12.49366569519043,5.674840450286865,-2.3025851249694824,-0.012886468321084976,108499,20.222530364990234,0.10856702923774719,0.9591618776321411,8.811373710632324,1.0,-25.708423614501953,0.05237273871898651
1085,-2.3025851249694824,-12.550904273986816,5.670175552368164,-2.3025851249694824,-0.01536059845238924,108549,20.224130630493164,0.10816171765327454,0.9596730470657349,8.816707611083984,1.0,-25.726646423339844,0.0614175945520401
1085,-2.3025851249694824,-12.42570686340332,5.6794939041137695,-2.3025851249694824,-0.011062976904213428,108599,20.224512100219727,0.1083744689822197,0.9589494466781616,8.803382873535156,1.0,-25.72628402709961,0.04672158136963844
1086,-2.3025851249694824,-12.167384147644043,5.578363418579102,-2.3025851249694824,-0.017981264740228653,108649,20.21802520751953,0.10921666026115417,0.9583407640457153,8.801411628723145,0.9919837117195129,-25.674684524536133,0.052812643349170685
1086,-2.3025851249694824,-12.304165840148926,5.692970275878906,-2.3025851249694824,-0.018667060881853104,108699,20.220054626464844,0.10821325331926346,0.9597091674804688,8.80160140991211,0.995150089263916,-25.653818130493164,0.06098945438861847
1087,-2.3025851249694824,-12.593416213989258,5.746044158935547,-2.3025851249694824,-0.014320305548608303,108749,20.220584869384766,0.10810351371765137,0.9593870043754578,8.814952850341797,0.9970657825469971,-25.763635635375977,0.05264897644519806
1087,-2.3025851249694824,-11.978111267089844,5.660892963409424,-2.3025851249694824,-0.01602635346353054,108799,20.22316551208496,0.10871297866106033,0.9589704871177673,8.82211971282959,0.9982247948646545,-25.711441040039062,0.05647505819797516
1088,-2.3025851249694824,-12.130975723266602,5.651744365692139,-2.3025851249694824,-0.011964760720729828,108849,20.205955505371094,0.10868749767541885,0.9593498706817627,8.806296348571777,0.9989259839057922,-25.715078353881836,0.04649513214826584
1088,-2.3025851249694824,-12.353446006774902,5.617282867431641,-2.3025851249694824,-0.013822140172123909,108899,20.212289810180664,0.10878652334213257,0.9588541388511658,8.805407524108887,0.9993501901626587,-25.7338809967041,0.05189774930477142
1089,-2.3025851249694824,-12.410710334777832,5.560155868530273,-2.3025851249694824,-0.01833791844546795,108949,20.217884063720703,0.10903077572584152,0.9591687321662903,8.802485466003418,0.9996068477630615,-25.752113342285156,0.061156805604696274
1089,-2.3025851249694824,-12.248143196105957,5.666894912719727,-2.3025851249694824,-0.019152849912643433,108999,20.227386474609375,0.10910402983427048,0.9591193199157715,8.797097206115723,0.9997621774673462,-25.71251106262207,0.06281962990760803
1090,-2.3025851249694824,-12.7239990234375,5.6488118171691895,-2.3025851249694824,-0.017346201464533806,109049,20.218473434448242,0.10915455222129822,0.9591518044471741,8.793477058410645,0.9998561143875122,-25.714109420776367,0.062144048511981964
1090,-2.3025851249694824,-12.064375877380371,5.699944972991943,-2.3025851249694824,-0.016276661306619644,109099,20.218008041381836,0.10869113355875015,0.9590727686882019,8.788055419921875,0.9999129176139832,-25.70548439025879,0.05477316305041313
1091,-2.3025851249694824,-12.488463401794434,5.640739917755127,-2.3025851249694824,-0.01837886869907379,109149,20.21833038330078,0.10879698395729065,0.9593943357467651,8.795825004577637,0.9999473094940186,-25.72496223449707,0.05801887437701225
1091,-2.3025851249694824,-12.431187629699707,5.74661111831665,-2.3025851249694824,-0.014786867424845695,109199,20.209251403808594,0.10875768214464188,0.9581634998321533,8.814443588256836,0.9999681115150452,-25.77633285522461,0.05303267389535904
1092,-2.3025851249694824,-12.201302528381348,5.672292709350586,-2.3025851249694824,-0.016175441443920135,109249,20.204145431518555,0.10875310748815536,0.9583070874214172,8.817986488342285,0.9999807476997375,-25.80281639099121,0.05969231575727463
1092,-2.3025851249694824,-12.363669395446777,5.7261152267456055,-2.3025851249694824,-0.012365901842713356,109299,20.2220401763916,0.10936819016933441,0.9586098194122314,8.809076309204102,0.999988317489624,-25.76668930053711,0.048816148191690445
1093,-2.3025851249694824,-12.620391845703125,5.777622699737549,-2.3025851249694824,-0.012968429364264011,109349,20.22685432434082,0.10869915038347244,0.958875298500061,8.815499305725098,0.9999929666519165,-25.793811798095703,0.04985290765762329
1093,-2.3025851249694824,-12.657862663269043,5.714728832244873,-2.3025851249694824,-0.013514622114598751,109399,20.238075256347656,0.10939883440732956,0.9586552977561951,8.808953285217285,0.9999957084655762,-25.771875381469727,0.051769766956567764
1094,-2.3025851249694824,-12.441014289855957,5.648674011230469,-2.3025851249694824,-0.012039699591696262,109449,20.222352981567383,0.10945013910531998,0.9586132168769836,8.810318946838379,0.9999974370002747,-25.741853713989258,0.0495828278362751
1094,-2.3025851249694824,-12.481986045837402,5.672521591186523,-2.3025851249694824,-0.013111494481563568,109499,20.22221565246582,0.10810539126396179,0.9585844874382019,8.815498352050781,0.9999984502792358,-25.772628784179688,0.051692478358745575
1095,-2.3025851249694824,-12.391369819641113,5.7994866371154785,-2.3025851249694824,-0.013014904223382473,109549,20.24017333984375,0.1081647276878357,0.9591706395149231,8.825331687927246,0.9999990463256836,-25.737117767333984,0.05287668853998184
1095,-2.3025851249694824,-12.391861915588379,5.64033842086792,-2.3025851249694824,-0.013517125509679317,109599,20.23386001586914,0.10884638875722885,0.9589596390724182,8.819228172302246,0.9999994039535522,-25.742834091186523,0.05459649860858917
1096,-2.3025851249694824,-12.30838680267334,5.602696418762207,-2.3025851249694824,-0.017260191962122917,109649,20.233034133911133,0.10877590626478195,0.9591928124427795,8.823498725891113,0.9999996423721313,-25.750375747680664,0.05873245745897293
1096,-2.3025851249694824,-12.349364280700684,5.720651149749756,-2.3025851249694824,-0.013196748681366444,109699,20.230892181396484,0.10892712324857712,0.9587058424949646,8.820432662963867,0.9999997615814209,-25.72345733642578,0.05006660521030426
1097,-2.3025851249694824,-12.331452369689941,5.716093063354492,-2.3025851249694824,-0.012915416620671749,109749,20.229310989379883,0.10800909996032715,0.9593641757965088,8.807485580444336,0.9999998807907104,-25.67645263671875,0.04935736954212189
1097,-2.3025851249694824,-12.299280166625977,5.649431228637695,-2.3025851249694824,-0.01663331687450409,109799,20.229890823364258,0.10819005221128464,0.9592628479003906,8.818929672241211,0.9999999403953552,-25.71722412109375,0.061711713671684265
1098,-2.3025851249694824,-12.095000267028809,5.761127471923828,-2.3025851249694824,-0.01661507785320282,109849,20.22365951538086,0.10862404108047485,0.9587620496749878,8.810802459716797,0.9999999403953552,-25.727304458618164,0.06215554103255272
1098,-2.3025851249694824,-12.314657211303711,5.6193413734436035,-2.3025851249694824,-0.014085180126130581,109899,20.23015785217285,0.10806421935558319,0.9591981172561646,8.813813209533691,1.0,-25.722082138061523,0.056706253439188004
1099,-2.3025851249694824,-12.512303352355957,5.5915632247924805,-2.3025851249694824,-0.012366796843707561,109949,20.21363639831543,0.10879366099834442,0.9591917991638184,8.80687427520752,1.0,-25.74246597290039,0.05286796763539314
1099,-2.3025851249694824,-12.550612449645996,5.734236240386963,-2.3025851249694824,-0.014567249454557896,109999,20.232858657836914,0.10803834348917007,0.9589970111846924,8.819418907165527,1.0,-25.72787094116211,0.051426976919174194
1100,-2.3025851249694824,-12.88636589050293,5.795125484466553,-2.3025851249694824,-0.011012975126504898,110049,20.23749542236328,0.10763383656740189,0.9590051770210266,8.829364776611328,1.0,-25.728431701660156,0.042789436876773834
1100,-2.3025851249694824,-12.459290504455566,5.650676250457764,-2.3025851249694824,-0.00995596032589674,110099,20.231332778930664,0.10744496434926987,0.9590895175933838,8.825824737548828,1.0,-25.757129669189453,0.04257117584347725
1101,-2.3025851249694824,-12.647233963012695,5.618910789489746,-2.3025851249694824,-0.01284994836896658,110149,20.219045639038086,0.10742181539535522,0.9593247175216675,8.826364517211914,1.0,-25.723772048950195,0.05197491869330406
1101,-2.3025851249694824,-12.453980445861816,5.656345844268799,-2.3025851249694824,-0.012896138243377209,110199,20.225051879882812,0.10747546702623367,0.959217369556427,8.845017433166504,1.0,-25.73609161376953,0.05155414715409279
1102,-2.3025851249694824,-12.374985694885254,5.8370513916015625,-2.3025851249694824,-0.02985733188688755,110249,20.225866317749023,0.1071634590625763,0.9595061540603638,8.845372200012207,0.9912247657775879,-25.750619888305664,0.057837389409542084
1102,-2.3025851249694824,-12.712333679199219,5.7080278396606445,-2.3025851249694824,-0.02372574806213379,110299,20.223648071289062,0.10712849348783493,0.9591817259788513,8.844051361083984,0.9946909546852112,-25.72825050354004,0.057626109570264816
1103,-2.3025851249694824,-12.52956771850586,5.687905788421631,-2.3025851249694824,-0.02054615691304207,110349,20.222454071044922,0.10621433705091476,0.9602462649345398,8.865900993347168,0.996787965297699,-25.709339141845703,0.058102797716856
1103,-2.3025851249694824,-12.569707870483398,5.741393089294434,-2.3025851249694824,-0.01974611170589924,110399,20.22710418701172,0.10753095149993896,0.9589661359786987,8.865433692932129,0.9980567097663879,-25.718734741210938,0.053610146045684814
1104,-2.3025851249694824,-12.276691436767578,5.641777038574219,-2.3025851249694824,-0.017363037914037704,110449,20.213197708129883,0.10769946873188019,0.9590547680854797,8.856160163879395,0.9988242983818054,-25.69050407409668,0.05293252691626549
1104,-2.3025851249694824,-12.474249839782715,5.812209606170654,-2.3025851249694824,-0.01989598385989666,110499,20.222562789916992,0.10765168815851212,0.9591106176376343,8.886353492736816,0.9992886781692505,-25.708772659301758,0.061724185943603516
1105,-2.3025851249694824,-12.566478729248047,5.781942844390869,-2.3025851249694824,-0.02054760605096817,110549,20.223352432250977,0.10724694281816483,0.9593707919120789,8.870735168457031,0.9917128682136536,-25.76409149169922,0.05718240514397621
1105,-2.3025851249694824,-12.5956392288208,5.898829460144043,-2.3025851249694824,-0.018379364162683487,110599,20.23200225830078,0.10739310085773468,0.9595897197723389,8.889639854431152,0.9949862360954285,-25.731006622314453,0.058979444205760956
1106,-2.3025851249694824,-12.465741157531738,5.817042350769043,-2.3025851249694824,-0.016083834692835808,110649,20.22547721862793,0.10646990686655045,0.9591895937919617,8.90673828125,0.9969666600227356,-25.77796173095703,0.0563306100666523
1106,-2.3025851249694824,-12.583473205566406,5.789947032928467,-2.3025851249694824,-0.017490193247795105,110699,20.21675682067871,0.10685300827026367,0.9596971869468689,8.887406349182129,0.9981647729873657,-25.744199752807617,0.05803660675883293
1107,-2.3025851249694824,-12.206338882446289,5.8387556076049805,-2.3025851249694824,-0.01476539857685566,110749,20.220203399658203,0.10756377875804901,0.9597910046577454,8.876935005187988,0.998889684677124,-25.72980308532715,0.05381998047232628
1107,-2.3025851249694824,-12.388386726379395,5.707687854766846,-2.3025851249694824,-0.02181166410446167,110799,20.22015380859375,0.10834567993879318,0.9593450427055359,8.867913246154785,0.9993282556533813,-25.741458892822266,0.06886947154998779
1108,-2.3025851249694824,-12.248574256896973,5.729536056518555,-2.3025851249694824,-0.020076017826795578,110849,20.220462799072266,0.10802759975194931,0.9588515758514404,8.85958194732666,0.9995936155319214,-25.717893600463867,0.06371355056762695
1108,-2.3025851249694824,-12.389436721801758,5.770074367523193,-2.3025851249694824,-0.017714528366923332,110899,20.213834762573242,0.10700585693120956,0.9589914679527283,8.859274864196777,0.9997541308403015,-25.746177673339844,0.06165996566414833
1109,-2.3025851249694824,-12.35807991027832,5.8001203536987305,-2.3025851249694824,-0.01371693518012762,110949,20.22771644592285,0.10763273388147354,0.9590505361557007,8.856324195861816,0.9998512268066406,-25.64508056640625,0.051942165940999985
1109,-2.3025851249694824,-11.875407218933105,5.699825763702393,-2.3025851249694824,-0.014225704595446587,110999,20.221818923950195,0.10639297217130661,0.9594231843948364,8.861654281616211,0.9999099969863892,-25.684324264526367,0.05161893367767334
1110,-2.3025851249694824,-12.516853332519531,5.7258100509643555,-2.3025851249694824,-0.011212918907403946,111049,20.219057083129883,0.10626368224620819,0.9598947167396545,8.863537788391113,0.9999455213546753,-25.74201774597168,0.04467403516173363
1110,-2.3025851249694824,-12.503427505493164,5.78719425201416,-2.3025851249694824,-0.013535001315176487,111099,20.227872848510742,0.10667053610086441,0.9596121311187744,8.891188621520996,0.9999670386314392,-25.716646194458008,0.05171600356698036
1111,-2.3025851249694824,-12.283621788024902,5.732769966125488,-2.3025851249694824,-0.01159670576453209,111149,20.221948623657227,0.10750269144773483,0.9596637487411499,8.892924308776855,0.999980092048645,-25.70043182373047,0.046783916652202606
1111,-2.3025851249694824,-12.415403366088867,5.759808540344238,-2.3025851249694824,-0.017851730808615685,111199,20.229455947875977,0.10707958042621613,0.9598386287689209,8.899893760681152,0.9999879598617554,-25.700653076171875,0.057780392467975616
1112,-2.3025851249694824,-12.088549613952637,5.648283004760742,-2.3025851249694824,-0.02254057303071022,111249,20.22102928161621,0.10798082500696182,0.9585247039794922,8.895509719848633,0.9999927282333374,-25.727508544921875,0.06708014011383057
1112,-2.3025851249694824,-12.559576034545898,5.8482842445373535,-2.3025851249694824,-0.01720721833407879,111299,20.216659545898438,0.1066996157169342,0.960049569606781,8.891183853149414,0.9999955892562866,-25.713640213012695,0.05818129703402519
1113,-2.3025851249694824,-12.32211685180664,5.723154544830322,-2.3025851249694824,-0.013119803741574287,111349,20.230119705200195,0.10785429924726486,0.9592337012290955,8.89556884765625,0.9999973177909851,-25.72835350036621,0.04919767379760742
1113,-2.3025851249694824,-12.593301773071289,5.8230743408203125,-2.3025851249694824,-0.018071362748742104,111399,20.228273391723633,0.10718270391225815,0.9594514966011047,8.878617286682129,0.9999983906745911,-25.73537826538086,0.05857287347316742
1114,-2.3025851249694824,-12.33210563659668,5.776437759399414,-2.3025851249694824,-0.025497304275631905,111449,20.216238021850586,0.10703916102647781,0.959562361240387,8.864429473876953,0.9999990463256836,-25.703718185424805,0.0728522539138794
1114,-2.3025851249694824,-12.58431625366211,5.730460166931152,-2.3025851249694824,-0.018625246360898018,111499,20.231918334960938,0.10734748840332031,0.9590456485748291,8.861581802368164,0.9999994039535522,-25.749391555786133,0.05973247438669205
1115,-2.3025851249694824,-12.845250129699707,5.753728866577148,-2.3025851249694824,-0.01410698238760233,111549,20.24083709716797,0.10810676962137222,0.9595276713371277,8.858545303344727,0.9999996423721313,-25.717464447021484,0.05069848522543907
1115,-2.3025851249694824,-12.640297889709473,5.734231472015381,-2.3025851249694824,-0.018656183034181595,111599,20.22597885131836,0.10715362429618835,0.9592304229736328,8.873188018798828,0.9999997615814209,-25.738983154296875,0.05894932523369789
1116,-2.3025851249694824,-12.711625099182129,5.766238689422607,-2.3025851249694824,-0.01551803294569254,111649,20.232421875,0.10752876102924347,0.9593664407730103,8.883199691772461,0.9999998807907104,-25.741697311401367,0.05396707355976105
1116,-2.3025851249694824,-12.444677352905273,5.725052833557129,-2.3025851249694824,-0.015615870244801044,111699,20.219667434692383,0.10793443024158478,0.9595798850059509,8.9099760055542,0.9999999403953552,-25.71729850769043,0.05716604366898537
1117,-2.3025851249694824,-12.356703758239746,5.75709867477417,-2.3025851249694824,-0.01560901291668415,111749,20.210453033447266,0.10728296637535095,0.9593495726585388,8.930809020996094,0.9999999403953552,-25.73084259033203,0.05679267272353172
1117,-2.3025851249694824,-12.656344413757324,5.786327362060547,-2.3025851249694824,-0.01652943156659603,111799,20.218027114868164,0.10778939723968506,0.959516704082489,8.923070907592773,1.0,-25.72292137145996,0.06019805744290352
1118,-2.3025851249694824,-12.679356575012207,5.849738121032715,-2.3025851249694824,-0.01367081981152296,111849,20.212369918823242,0.1074129119515419,0.959812581539154,8.89454174041748,1.0,-25.70170021057129,0.052282899618148804
1118,-2.3025851249694824,-12.86506462097168,5.797421932220459,-2.3025851249694824,-0.015663033351302147,111899,20.22632598876953,0.1075107529759407,0.9598569273948669,8.905516624450684,1.0,-25.650453567504883,0.06050572544336319
1119,-2.3025851249694824,-12.586389541625977,5.770181179046631,-2.3025851249694824,-0.013404672965407372,111949,20.234298706054688,0.10793423652648926,0.9597052335739136,8.912217140197754,1.0,-25.628633499145508,0.053931400179862976
1119,-2.3025851249694824,-12.812170028686523,5.847159385681152,-2.3025851249694824,-0.012623036280274391,111999,20.225488662719727,0.10710158944129944,0.959898829460144,8.931318283081055,1.0,-25.65669059753418,0.05342664197087288
1120,-2.3025851249694824,-12.363917350769043,5.723482608795166,-2.3025851249694824,-0.01165764033794403,112049,20.210046768188477,0.10712354630231857,0.9602500796318054,8.940139770507812,1.0,-25.76415252685547,0.04942447319626808
1120,-2.3025851249694824,-12.710765838623047,5.8469624519348145,-2.3025851249694824,-0.011871200054883957,112099,20.22077751159668,0.10699927806854248,0.9604854583740234,8.93986701965332,1.0,-25.713720321655273,0.050583627074956894
1121,-2.3025851249694824,-12.355569839477539,5.8098978996276855,-2.3025851249694824,-0.010674387216567993,112149,20.216196060180664,0.10611709207296371,0.9600500464439392,8.942106246948242,1.0,-25.71001625061035,0.04632148891687393
1121,-2.3025851249694824,-12.31812572479248,5.868926048278809,-2.3025851249694824,-0.010682286694645882,112199,20.206552505493164,0.10640086233615875,0.9601937532424927,8.94115161895752,1.0,-25.658370971679688,0.04668671265244484
1122,-2.3025851249694824,-11.975101470947266,5.834630012512207,-2.3025851249694824,-0.01457124948501587,112249,20.220060348510742,0.10733955353498459,0.9598428010940552,8.938007354736328,1.0,-25.66948699951172,0.05238888040184975
1122,-2.3025851249694824,-12.036293029785156,5.800415515899658,-2.3025851249694824,-0.011111988686025143,112299,20.23297119140625,0.10676729679107666,0.9597575068473816,8.94546127319336,1.0,-25.6947078704834,0.04226353392004967
1123,-2.3025851249694824,-12.067121505737305,5.716587543487549,-2.3025851249694824,-0.010368400253355503,112349,20.21277618408203,0.10722373425960541,0.959532618522644,8.93289566040039,1.0,-25.745502471923828,0.042466677725315094
1123,-2.3025851249694824,-12.327740669250488,5.80700159072876,-2.3025851249694824,-0.012655039317905903,112399,20.211633682250977,0.10686986148357391,0.9597596526145935,8.910157203674316,1.0,-25.723472595214844,0.05220036581158638
1124,-2.3025851249694824,-12.23491096496582,5.804178237915039,-2.3025851249694824,-0.011003056541085243,112449,20.21469497680664,0.10754559189081192,0.9591178297996521,8.920690536499023,1.0,-25.74273109436035,0.047220323234796524
1124,-2.3025851249694824,-12.32515811920166,5.818233489990234,-2.3025851249694824,-0.012436638586223125,112499,20.20696449279785,0.10773582756519318,0.959101140499115,8.910260200500488,1.0,-25.71310806274414,0.053383905440568924
1125,-2.3025851249694824,-12.58537769317627,5.828315734863281,-2.3025851249694824,-0.011248205788433552,112549,20.215389251708984,0.10903192311525345,0.9582464694976807,8.905159950256348,1.0,-25.723379135131836,0.05118795111775398
1125,-2.3025851249694824,-12.510156631469727,5.787325859069824,-2.3025851249694824,-0.011365733109414577,112599,20.21967887878418,0.1071721613407135,0.9599229693412781,8.900808334350586,1.0,-25.744203567504883,0.04964154213666916
1126,-2.3025851249694824,-12.291361808776855,5.810405731201172,-2.3025851249694824,-0.012073646299540997,112649,20.227914810180664,0.10765945911407471,0.9593802690505981,8.908514022827148,1.0,-25.74810218811035,0.04873640090227127
1126,-2.3025851249694824,-12.317256927490234,5.765656471252441,-2.3025851249694824,-0.014672513119876385,112699,20.224973678588867,0.107650026679039,0.9592323899269104,8.887919425964355,1.0,-25.715116500854492,0.05707738921046257
1127,-2.3025851249694824,-11.915006637573242,5.814763069152832,-2.3025851249694824,-0.012417404912412167,112749,20.211084365844727,0.10799583047628403,0.9592297077178955,8.888166427612305,1.0,-25.764415740966797,0.05026962235569954
1127,-2.3025851249694824,-12.568203926086426,5.6962971687316895,-2.3025851249694824,-0.0133408447727561,112799,20.225330352783203,0.10723502188920975,0.9593939781188965,8.895145416259766,1.0,-25.7021484375,0.05311816185712814
1128,-2.3025851249694824,-12.638040542602539,5.681824207305908,-2.3025851249694824,-0.013011167757213116,112849,20.222103118896484,0.10730934888124466,0.9594090580940247,8.882952690124512,1.0,-25.73099136352539,0.05050528794527054
1128,-2.3025851249694824,-12.603742599487305,5.680398464202881,-2.3025851249694824,-0.014316420070827007,112899,20.225936889648438,0.1073240116238594,0.958999752998352,8.897217750549316,1.0,-25.697139739990234,0.05556388944387436
1129,-2.3025851249694824,-12.5742769241333,5.79035758972168,-2.3025851249694824,-0.012996279634535313,112949,20.226125717163086,0.10676392912864685,0.9587058424949646,8.915141105651855,1.0,-25.703285217285156,0.05463516712188721
1129,-2.3025851249694824,-12.359798431396484,5.742764472961426,-2.3025851249694824,-0.012062068097293377,112999,20.223928451538086,0.1071973666548729,0.9589918851852417,8.91766357421875,1.0,-25.767086029052734,0.04891537129878998
1130,-2.3025851249694824,-12.395209312438965,5.81819486618042,-2.3025851249694824,-0.022885791957378387,113049,20.2260684967041,0.10787889361381531,0.9587322473526001,8.926456451416016,0.9938271045684814,-25.71698760986328,0.06092806160449982
1130,-2.3025851249694824,-12.379392623901367,5.632619857788086,-2.3025851249694824,-0.020600149407982826,113099,20.222501754760742,0.10715539753437042,0.9591548442840576,8.918410301208496,0.9962653517723083,-25.729448318481445,0.05833817273378372
1131,-2.3025851249694824,-12.237201690673828,5.527944564819336,-2.3025851249694824,-0.019476061686873436,113149,20.225948333740234,0.10817303508520126,0.9593015909194946,8.922731399536133,0.9977405071258545,-25.72592544555664,0.06448990851640701
1131,-2.3025851249694824,-12.356624603271484,5.766438007354736,-2.3025851249694824,-0.021552858874201775,113199,20.22290802001953,0.10793109983205795,0.9589645266532898,8.933192253112793,0.9906968474388123,-25.707735061645508,0.05056443810462952
